Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ)
01.12.2024;CET;03:30;03:45;MW;0,040;0,000;0,000;0,108;0,148;0,092;28,820;1,600;5,332;35,844
01.12.2024;CET;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;0,064;9,884;0,348;2,980;13,276
01.12.2024;CET;04:00;04:15;MW;0,344;0,000;0,380;2,244;2,968;0,000;3,452;0,116;0,260;3,828
01.12.2024;CET;04:15;04:30;MW;0,168;0,000;0,052;1,288;1,508;0,000;0,008;0,000;0,244;0,252
01.12.2024;CET;04:30;04:45;MW;0,000;0,000;0,512;5,348;5,860;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;04:45;05:00;MW;0,112;0,000;0,144;2,272;2,528;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;05:00;05:15;MW;1,276;3,820;6,056;6,800;17,952;0,000;0,068;0,000;0,036;0,104
01.12.2024;CET;05:15;05:30;MW;0,492;0,688;2,740;8,736;12,656;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;05:30;05:45;MW;1,152;0,416;0,996;8,988;11,552;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;05:45;06:00;MW;0,608;0,000;0,652;8,588;9,848;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;06:00;06:15;MW;0,016;0,000;0,796;6,320;7,132;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;06:15;06:30;MW;0,000;0,080;1,044;7,864;8,988;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;06:30;06:45;MW;0,344;0,048;0,392;4,016;4,800;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;06:45;07:00;MW;2,172;0,000;0,596;7,268;10,036;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;07:00;07:15;MW;0,000;0,000;0,020;0,152;0,172;1,544;0,128;2,152;5,896;9,720
01.12.2024;CET;07:15;07:30;MW;16,260;14,260;20,028;6,992;57,540;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;07:30;07:45;MW;8,980;8,604;12,136;6,600;36,320;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;07:45;08:00;MW;2,436;1,764;3,712;6,844;14,756;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;08:00;08:15;MW;80,324;72,288;52,916;84,904;290,432;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;08:15;08:30;MW;125,636;66,536;64,292;38,780;295,244;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;08:30;08:45;MW;118,684;49,212;50,400;76,072;294,368;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;08:45;09:00;MW;36,152;34,524;24,852;10,972;106,500;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;09:00;09:15;MW;56,412;44,876;50,256;16,184;167,728;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;09:15;09:30;MW;20,672;24,124;23,672;18,716;87,184;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;09:30;09:45;MW;3,016;1,304;1,968;4,448;10,736;0,000;0,000;0,796;0,568;1,364
01.12.2024;CET;09:45;10:00;MW;0,832;0,008;0,780;1,320;2,940;2,720;0,332;0,908;9,808;13,768
01.12.2024;CET;10:00;10:15;MW;3,904;0,840;3,552;5,848;14,144;0,000;0,000;0,000;0,224;0,224
01.12.2024;CET;10:15;10:30;MW;3,148;0,404;0,892;5,336;9,780;0,000;0,000;0,000;0,124;0,124
01.12.2024;CET;10:30;10:45;MW;13,840;5,880;19,280;7,764;46,764;0,000;0,000;0,000;0,024;0,024
01.12.2024;CET;10:45;11:00;MW;43,980;26,484;56,664;17,752;144,880;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;11:00;11:15;MW;83,300;29,632;64,688;44,848;222,468;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;11:15;11:30;MW;56,664;15,800;52,788;14,328;139,580;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;11:30;11:45;MW;84,140;17,428;27,892;35,788;165,248;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;11:45;12:00;MW;71,740;8,296;47,740;19,152;146,928;0,000;0,000;0,000;0,312;0,312
01.12.2024;CET;12:00;12:15;MW;0,000;0,000;0,076;0,148;0,224;45,800;0,000;3,888;33,944;83,632
01.12.2024;CET;12:15;12:30;MW;0,000;0,000;0,000;0,000;0,000;0,396;0,000;0,272;2,800;3,468
01.12.2024;CET;12:30;12:45;MW;1,184;0,000;0,376;2,372;3,932;0,080;0,000;0,000;0,112;0,192
01.12.2024;CET;12:45;13:00;MW;0,184;0,000;0,096;0,904;1,184;0,036;0,000;0,000;0,120;0,156
01.12.2024;CET;13:00;13:15;MW;185,932;40,780;58,908;125,636;411,256;0,000;0,000;0,000;0,012;0,012
01.12.2024;CET;13:15;13:30;MW;120,644;20,012;61,596;56,272;258,524;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;13:30;13:45;MW;209,424;37,272;63,700;149,596;459,992;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;13:45;14:00;MW;245,716;37,284;62,996;178,732;524,728;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;14:00;14:15;MW;193,112;36,728;62,580;140,068;432,488;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;14:15;14:30;MW;251,088;58,192;68,432;290,880;668,592;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;14:30;14:45;MW;271,180;59,964;69,488;300,000;700,632;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;14:45;15:00;MW;226,176;48,216;66,540;179,276;520,208;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;15:00;15:15;MW;238,396;54,408;66,536;113,020;472,360;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;15:15;15:30;MW;195,128;31,532;66,840;87,432;380,932;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;15:30;15:45;MW;18,144;2,020;6,556;14,576;41,296;0,356;0,000;0,000;0,000;0,356
01.12.2024;CET;15:45;16:00;MW;0,000;0,000;0,072;0,512;0,584;8,748;5,804;6,704;13,352;34,608
01.12.2024;CET;16:00;16:15;MW;0,000;0,000;0,000;0,000;0,000;101,296;44,120;9,660;110,604;265,680
01.12.2024;CET;16:15;16:30;MW;0,000;0,000;0,000;0,000;0,000;124,148;41,712;12,808;140,808;319,476
01.12.2024;CET;16:30;16:45;MW;0,000;0,000;0,000;0,000;0,000;64,076;48,240;7,808;161,620;281,744
01.12.2024;CET;16:45;17:00;MW;0,072;0,000;0,408;0,528;1,008;18,180;29,228;3,256;39,252;89,916
01.12.2024;CET;17:00;17:15;MW;0,192;75,992;74,148;55,152;205,484;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;17:15;17:30;MW;0,700;54,976;66,912;33,832;156,420;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;17:30;17:45;MW;0,008;1,192;0,088;0,196;1,484;1,248;0,000;0,000;0,672;1,920
01.12.2024;CET;17:45;18:00;MW;0,000;0,000;0,184;0,932;1,116;8,260;0,000;6,208;14,892;29,360
01.12.2024;CET;18:00;18:15;MW;0,000;0,000;3,528;8,460;11,988;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;18:15;18:30;MW;0,284;21,008;74,388;12,096;107,776;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;18:30;18:45;MW;0,000;8,256;15,276;7,376;30,908;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;18:45;19:00;MW;0,000;43,164;83,552;22,852;149,568;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;19:00;19:15;MW;0,280;15,912;39,384;10,828;66,404;0,472;0,000;0,000;0,572;1,044
01.12.2024;CET;19:15;19:30;MW;0,000;3,384;4,748;4,340;12,472;0,244;0,000;0,068;0,268;0,580
01.12.2024;CET;19:30;19:45;MW;0,000;0,976;1,164;5,840;7,980;0,000;0,000;0,000;0,000;0,000
01.12.2024;CET;19:45;20:00;MW;0,712;0,000;0,432;3,196;4,340;2,396;0,000;0,196;41,328;43,920
01.12.2024;CET;20:00;20:15;MW;0,344;0,008;0,380;0,000;0,732;7,444;0,000;3,256;106,536;117,236
01.12.2024;CET;20:15;20:30;MW;0,000;0,000;0,000;0,000;0,000;3,896;0,000;1,000;40,892;45,788
01.12.2024;CET;20:30;20:45;MW;0,036;0,000;0,032;0,268;0,336;0,168;0,000;0,140;11,608;11,916
01.12.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;0,068;0,000;1,344;76,056;77,468
01.12.2024;CET;21:00;21:15;MW;0,056;0,000;0,016;0,240;0,312;30,276;15,840;0,832;76,164;123,112
01.12.2024;CET;21:15;21:30;MW;0,008;0,000;0,024;0,040;0,072;31,188;19,332;1,896;74,560;126,976
01.12.2024;CET;21:30;21:45;MW;0,000;0,000;0,012;0,000;0,012;4,048;28,636;2,196;100,988;135,868
01.12.2024;CET;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;0,088;25,608;1,684;87,752;115,132
01.12.2024;CET;22:00;22:15;MW;0,164;2,388;8,712;1,276;12,540;1,312;13,240;0,652;30,084;45,288
01.12.2024;CET;22:15;22:30;MW;0,640;0,052;9,096;4,812;14,600;0,000;0,128;0,000;0,000;0,128
01.12.2024;CET;22:30;22:45;MW;0,148;0,000;0,188;1,808;2,144;2,852;11,768;0,908;46,652;62,180
01.12.2024;CET;22:45;23:00;MW;0,000;0,000;0,044;0,060;0,104;0,048;14,204;0,576;7,292;22,120
01.12.2024;CET;23:00;23:15;MW;1,500;1,112;29,136;7,276;39,024;0,000;0,012;0,000;0,000;0,012
01.12.2024;CET;23:15;23:30;MW;0,532;0,252;2,228;1,348;4,360;1,584;1,536;0,220;10,724;14,064
01.12.2024;CET;23:30;23:45;MW;0,184;0,000;0,108;0,200;0,492;2,748;12,788;0,740;15,928;32,204
01.12.2024;CET;23:45;00:00;MW;0,000;0,000;0,080;0,000;0,080;0,000;7,100;0,064;3,180;10,344
02.12.2024;CET;00:00;00:15;MW;0,000;0,000;0,000;0,000;0,000;19,836;5,312;4,692;99,428;129,268
02.12.2024;CET;00:15;00:30;MW;0,028;0,000;0,000;0,000;0,028;37,596;2,828;7,584;159,200;207,208
02.12.2024;CET;00:30;00:45;MW;22,520;17,416;23,720;15,288;78,944;0,000;0,148;0,108;0,048;0,304
02.12.2024;CET;00:45;01:00;MW;0,016;0,180;0,128;0,272;0,596;0,576;0,000;2,104;10,288;12,968
02.12.2024;CET;01:00;01:15;MW;1,832;6,720;0,612;0,732;9,896;0,412;0,000;1,072;4,844;6,328
02.12.2024;CET;01:15;01:30;MW;0,044;9,164;1,704;2,056;12,968;0,148;0,000;0,292;0,580;1,020
02.12.2024;CET;01:30;01:45;MW;0,148;2,260;0,060;1,384;3,852;19,300;0,000;2,624;41,288;63,212
02.12.2024;CET;01:45;02:00;MW;0,068;2,656;0,480;0,496;3,700;27,672;0,000;3,700;47,380;78,752
02.12.2024;CET;02:00;02:15;MW;0,000;0,176;0,000;0,000;0,176;51,792;0,096;6,528;74,836;133,252
02.12.2024;CET;02:15;02:30;MW;0,000;0,000;0,052;0,000;0,052;53,860;0,772;5,896;52,068;112,596
02.12.2024;CET;02:30;02:45;MW;0,148;2,976;1,900;2,688;7,712;12,008;0,020;0,724;4,764;17,516
02.12.2024;CET;02:45;03:00;MW;0,064;19,924;3,660;4,520;28,168;0,548;0,000;0,824;12,132;13,504
02.12.2024;CET;03:00;03:15;MW;1,048;10,072;0,936;1,188;13,244;17,988;0,000;2,220;16,100;36,308
02.12.2024;CET;03:15;03:30;MW;6,084;46,032;14,740;6,408;73,264;8,232;0,004;1,188;11,296;20,720
02.12.2024;CET;03:30;03:45;MW;0,008;1,696;0,312;0,440;2,456;21,136;0,000;3,108;7,484;31,728
02.12.2024;CET;03:45;04:00;MW;0,000;2,980;0,376;0,464;3,820;24,404;0,692;4,472;50,968;80,536
02.12.2024;CET;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;7,700;1,220;1,164;11,268;21,352
02.12.2024;CET;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;0,868;0,008;0,104;0,832;1,812
02.12.2024;CET;04:30;04:45;MW;1,048;0,416;0,852;0,120;2,436;0,324;0,000;0,004;0,072;0,400
02.12.2024;CET;04:45;05:00;MW;0,032;0,000;0,084;0,124;0,240;33,636;7,444;6,136;61,728;108,944
02.12.2024;CET;05:00;05:15;MW;0,696;1,476;1,816;1,436;5,424;17,932;2,664;2,292;28,548;51,436
02.12.2024;CET;05:15;05:30;MW;0,000;0,148;0,168;1,400;1,716;1,932;0,940;0,036;2,776;5,684
02.12.2024;CET;05:30;05:45;MW;16,860;1,972;21,200;6,468;46,500;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;05:45;06:00;MW;6,144;0,092;9,564;2,740;18,540;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;06:00;06:15;MW;23,692;23,672;20,520;95,988;163,872;13,900;3,164;0,304;24,780;42,148
02.12.2024;CET;06:15;06:30;MW;28,776;25,892;33,908;77,448;166,024;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;06:30;06:45;MW;34,364;23,004;41,664;67,764;166,796;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;06:45;07:00;MW;37,992;24,412;34,888;62,840;160,132;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;07:00;07:15;MW;19,884;21,712;20,904;64,564;127,064;7,320;0,000;2,264;4,080;13,664
02.12.2024;CET;07:15;07:30;MW;44,508;37,048;41,316;91,840;214,712;0,052;0,000;0,020;0,000;0,072
02.12.2024;CET;07:30;07:45;MW;38,120;44,796;46,692;108,820;238,428;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;07:45;08:00;MW;27,740;26,308;38,472;40,512;133,032;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;08:00;08:15;MW;11,760;0,900;2,940;25,800;41,400;0,028;0,000;0,000;0,000;0,028
02.12.2024;CET;08:15;08:30;MW;0,632;0,148;0,480;0,856;2,116;1,104;0,000;0,000;1,600;2,704
02.12.2024;CET;08:30;08:45;MW;38,016;0,524;3,304;70,408;112,252;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;08:45;09:00;MW;64,404;0,940;5,076;56,084;126,504;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;09:00;09:15;MW;57,092;0,152;3,632;55,956;116,832;2,232;0,072;0,000;0,580;2,884
02.12.2024;CET;09:15;09:30;MW;0,120;0,000;0,508;4,156;4,784;0,660;1,700;0,000;0,016;2,376
02.12.2024;CET;09:30;09:45;MW;0,172;0,000;0,728;5,516;6,416;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;09:45;10:00;MW;0,008;0,000;0,584;5,660;6,252;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;10:00;10:15;MW;0,000;0,000;0,196;2,580;2,776;0,208;0,000;0,000;0,008;0,216
02.12.2024;CET;10:15;10:30;MW;0,020;0,000;0,552;3,408;3,980;0,648;0,000;0,000;0,000;0,648
02.12.2024;CET;10:30;10:45;MW;0,000;0,000;0,028;0,000;0,028;0,096;0,008;0,024;0,184;0,312
02.12.2024;CET;10:45;11:00;MW;0,224;0,000;0,220;1,376;1,820;2,656;2,264;3,152;41,580;49,652
02.12.2024;CET;11:00;11:15;MW;0,000;0,000;0,300;2,872;3,172;0,164;7,380;3,260;0,532;11,336
02.12.2024;CET;11:15;11:30;MW;0,000;0,000;0,200;0,520;0,720;0,000;0,000;0,000;0,004;0,004
02.12.2024;CET;11:30;11:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;11:45;12:00;MW;0,000;0,000;0,056;0,112;0,168;0,000;0,000;0,000;1,000;1,000
02.12.2024;CET;12:00;12:15;MW;15,748;0,144;5,776;19,968;41,636;0,816;0,000;0,000;0,364;1,180
02.12.2024;CET;12:15;12:30;MW;0,000;0,000;0,068;0,076;0,144;0,000;0,000;0,000;1,024;1,024
02.12.2024;CET;12:30;12:45;MW;0,876;0,004;1,348;8,068;10,296;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;12:45;13:00;MW;0,000;0,000;0,200;1,316;1,516;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;13:00;13:15;MW;1,644;0,096;0,640;5,328;7,708;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;13:15;13:30;MW;1,440;0,040;1,608;5,388;8,476;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;13:30;13:45;MW;2,832;0,076;1,952;4,664;9,524;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;13:45;14:00;MW;0,000;0,000;0,260;1,312;1,572;0,008;0,016;0,156;0,684;0,864
02.12.2024;CET;14:00;14:15;MW;0,000;0,000;0,004;0,000;0,004;1,064;6,104;6,720;12,072;25,960
02.12.2024;CET;14:15;14:30;MW;18,468;0,000;0,432;2,548;21,448;0,000;0,000;0,024;0,120;0,144
02.12.2024;CET;14:30;14:45;MW;68,280;0,288;6,040;42,748;117,356;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;14:45;15:00;MW;209,380;2,244;33,084;224,128;468,836;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;15:00;15:15;MW;191,176;2,368;26,924;111,664;332,132;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;15:15;15:30;MW;243,724;0,012;3,064;67,420;314,220;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;15:30;15:45;MW;232,424;0,000;0,000;15,256;247,680;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;15:45;16:00;MW;65,680;0,000;0,000;9,916;75,596;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;16:00;16:15;MW;0,000;2,620;42,492;28,608;73,720;0,016;0,000;0,000;0,000;0,016
02.12.2024;CET;16:15;16:30;MW;0,316;1,020;67,412;9,864;78,612;0,016;0,000;0,000;0,004;0,020
02.12.2024;CET;16:30;16:45;MW;4,660;2,144;97,952;105,216;209,972;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;16:45;17:00;MW;204,160;4,192;102,260;208,544;519,156;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;17:00;17:15;MW;249,216;6,256;103,988;428,620;788,080;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;17:15;17:30;MW;202,128;4,328;102,116;309,340;617,912;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;17:30;17:45;MW;124,056;4,400;100,420;172,400;401,276;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;17:45;18:00;MW;39,356;1,916;34,044;49,916;125,232;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;18:00;18:15;MW;5,884;0,924;15,252;9,608;31,668;12,648;0,000;2,472;12,736;27,856
02.12.2024;CET;18:15;18:30;MW;0,068;0,000;0,004;0,000;0,072;23,128;0,000;9,928;33,260;66,316
02.12.2024;CET;18:30;18:45;MW;0,644;0,368;0,628;2,728;4,368;0,460;0,000;2,168;1,248;3,876
02.12.2024;CET;18:45;19:00;MW;6,700;0,300;23,816;9,420;40,236;0,320;0,000;0,000;0,088;0,408
02.12.2024;CET;19:00;19:15;MW;6,204;0,864;14,220;9,084;30,372;0,408;0,000;0,000;0,328;0,736
02.12.2024;CET;19:15;19:30;MW;4,632;0,124;24,728;26,636;56,120;0,304;0,000;0,000;0,376;0,680
02.12.2024;CET;19:30;19:45;MW;10,144;0,180;34,132;19,284;63,740;0,124;0,000;0,012;0,156;0,292
02.12.2024;CET;19:45;20:00;MW;14,968;0,260;46,144;59,164;120,536;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;20:00;20:15;MW;2,276;68,788;6,780;142,404;220,248;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;20:15;20:30;MW;1,868;55,780;5,176;138,304;201,128;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;20:30;20:45;MW;0,000;59,988;4,280;87,276;151,544;0,036;0,000;0,000;0,000;0,036
02.12.2024;CET;20:45;21:00;MW;0,000;0,976;0,088;0,856;1,920;0,016;0,000;0,000;0,000;0,016
02.12.2024;CET;21:00;21:15;MW;0,240;7,248;1,680;20,980;30,148;0,292;0,000;0,000;0,084;0,376
02.12.2024;CET;21:15;21:30;MW;0,000;0,252;0,420;2,464;3,136;0,048;0,000;0,000;0,092;0,140
02.12.2024;CET;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
02.12.2024;CET;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;0,032;1,660;0,212;2,072;3,976
02.12.2024;CET;22:00;22:15;MW;0,000;0,000;0,000;0,000;0,000;0,000;3,752;0,004;0,792;4,548
02.12.2024;CET;22:15;22:30;MW;0,000;0,000;0,096;1,000;1,096;0,968;2,228;0,024;1,500;4,720
02.12.2024;CET;22:30;22:45;MW;0,000;0,000;0,000;0,000;0,000;42,268;29,308;6,024;108,080;185,680
02.12.2024;CET;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;63,068;36,692;21,132;150,720;271,612
02.12.2024;CET;23:00;23:15;MW;0,000;0,000;0,000;0,000;0,000;12,112;9,000;0,664;21,324;43,100
02.12.2024;CET;23:15;23:30;MW;0,000;0,000;0,028;0,000;0,028;0,720;0,400;0,012;3,240;4,372
02.12.2024;CET;23:30;23:45;MW;0,144;0,000;0,004;0,908;1,056;1,664;0,468;0,024;8,400;10,556
02.12.2024;CET;23:45;00:00;MW;0,000;0,000;0,100;0,108;0,208;25,068;21,740;3,548;69,316;119,672
03.12.2024;CET;00:00;00:15;MW;0,000;0,000;0,032;0,152;0,184;19,184;25,516;0,408;21,640;66,748
03.12.2024;CET;00:15;00:30;MW;9,304;6,556;0,312;1,616;17,788;39,504;13,108;4,644;92,192;149,448
03.12.2024;CET;00:30;00:45;MW;2,596;0,020;1,648;1,460;5,724;34,628;24,132;5,016;115,292;179,068
03.12.2024;CET;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;87,940;56,656;20,888;393,636;559,120
03.12.2024;CET;01:00;01:15;MW;0,000;0,000;0,000;0,000;0,000;61,000;39,576;5,384;121,588;227,548
03.12.2024;CET;01:15;01:30;MW;0,000;0,000;0,000;0,000;0,000;89,044;49,516;9,268;234,440;382,268
03.12.2024;CET;01:30;01:45;MW;0,000;0,000;0,000;0,000;0,000;4,724;8,428;1,420;99,024;113,596
03.12.2024;CET;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;35,664;37,204;6,900;147,448;227,216
03.12.2024;CET;02:00;02:15;MW;0,000;0,000;0,000;0,000;0,000;53,592;42,332;4,960;189,312;290,196
03.12.2024;CET;02:15;02:30;MW;0,000;0,000;0,000;0,000;0,000;83,260;51,248;9,660;200,316;344,484
03.12.2024;CET;02:30;02:45;MW;0,000;0,000;0,000;0,000;0,000;85,380;50,452;10,336;198,844;345,012
03.12.2024;CET;02:45;03:00;MW;0,000;0,000;0,000;0,000;0,000;6,580;14,392;1,136;18,344;40,452
03.12.2024;CET;03:00;03:15;MW;0,176;0,000;0,264;1,960;2,400;2,736;4,496;0,332;1,684;9,248
03.12.2024;CET;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;8,616;24,708;2,492;12,064;47,880
03.12.2024;CET;03:30;03:45;MW;0,004;0,000;0,000;0,000;0,004;10,276;30,888;0,980;11,728;53,872
03.12.2024;CET;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;39,344;45,888;7,124;109,484;201,840
03.12.2024;CET;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;32,616;47,860;9,948;274,560;364,984
03.12.2024;CET;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;0,184;6,872;1,176;53,228;61,460
03.12.2024;CET;04:30;04:45;MW;0,324;0,688;3,012;6,044;10,068;0,004;0,000;0,000;0,028;0,032
03.12.2024;CET;04:45;05:00;MW;0,312;0,224;2,804;15,332;18,672;0,000;0,028;0,000;0,392;0,420
03.12.2024;CET;05:00;05:15;MW;0,000;0,000;0,000;0,088;0,088;35,600;38,636;8,272;137,584;220,092
03.12.2024;CET;05:15;05:30;MW;0,000;0,000;0,000;0,000;0,000;12,400;37,276;3,280;17,012;69,968
03.12.2024;CET;05:30;05:45;MW;0,012;0,000;0,152;0,948;1,112;10,908;28,952;1,632;6,368;47,860
03.12.2024;CET;05:45;06:00;MW;0,472;0,012;1,232;7,996;9,712;0,052;0,072;0,032;0,400;0,556
03.12.2024;CET;06:00;06:15;MW;3,824;0,148;4,016;13,104;21,092;20,624;22,500;3,348;72,716;119,188
03.12.2024;CET;06:15;06:30;MW;12,148;0,492;1,400;55,500;69,540;1,936;15,892;1,464;14,132;33,424
03.12.2024;CET;06:30;06:45;MW;26,364;0,188;2,356;127,796;156,704;3,432;3,496;0,500;5,700;13,128
03.12.2024;CET;06:45;07:00;MW;39,296;2,072;4,428;107,252;153,048;0,000;0,000;0,000;0,000;0,000
03.12.2024;CET;07:00;07:15;MW;1,420;0,012;0,544;4,640;6,616;0,436;0,000;0,000;1,040;1,476
03.12.2024;CET;07:15;07:30;MW;0,008;0,000;0,520;4,568;5,096;0,732;0,000;0,008;0,000;0,740
03.12.2024;CET;07:30;07:45;MW;0,032;0,000;0,244;2,108;2,384;0,936;0,000;0,012;0,228;1,176
03.12.2024;CET;07:45;08:00;MW;0,032;0,016;0,252;2,348;2,648;3,240;0,004;0,144;1,168;4,556
03.12.2024;CET;08:00;08:15;MW;0,200;0,008;0,036;1,880;2,124;2,208;0,588;0,096;0,456;3,348
