Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ)
01.11.2024;CET;08:00;08:15;MW;0,000;0,000;0,000;0,000;0,000;0,556;0,000;0,324;0,752;1,632
01.11.2024;CET;08:15;08:30;MW;0,000;0,000;0,000;0,000;0,000;0,044;0,000;0,056;0,328;0,428
01.11.2024;CET;08:30;08:45;MW;0,000;0,000;0,000;0,000;0,000;2,404;0,000;0,300;0,288;2,992
01.11.2024;CET;08:45;09:00;MW;0,000;0,000;0,000;0,000;0,000;5,868;0,000;5,908;3,840;15,616
01.11.2024;CET;09:00;09:15;MW;38,244;26,168;13,108;34,492;112,012;0,264;0,000;0,332;0,048;0,644
01.11.2024;CET;09:15;09:30;MW;0,120;0,004;0,012;0,000;0,136;0,000;0,000;0,004;0,000;0,004
01.11.2024;CET;09:30;09:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,168;0,960;1,128
01.11.2024;CET;09:45;10:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,136;0,188;0,324
01.11.2024;CET;10:00;10:15;MW;3,744;0,344;1,540;2,896;8,524;0,100;0,000;0,036;0,092;0,228
01.11.2024;CET;10:15;10:30;MW;0,416;0,000;0,112;1,552;2,080;1,164;0,032;5,004;4,496;10,696
01.11.2024;CET;10:30;10:45;MW;3,544;2,424;1,668;1,628;9,264;0,000;0,000;0,268;0,108;0,376
01.11.2024;CET;10:45;11:00;MW;0,088;0,052;0,040;0,352;0,532;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;11:00;11:15;MW;16,144;18,164;7,160;6,260;47,728;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;11:15;11:30;MW;56,872;77,096;24,584;45,056;203,608;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;11:30;11:45;MW;8,056;19,724;3,520;5,312;36,612;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;11:45;12:00;MW;17,728;29,336;9,236;19,660;75,960;0,000;0,000;0,000;0,436;0,436
01.11.2024;CET;12:00;12:15;MW;3,100;6,884;6,184;0,416;16,584;0,096;0,000;0,008;0,436;0,540
01.11.2024;CET;12:15;12:30;MW;0,824;0,940;0,288;0,624;2,676;5,428;0,404;10,484;10,756;27,072
01.11.2024;CET;12:30;12:45;MW;18,552;15,824;8,876;8,276;51,528;0,220;0,376;1,568;1,548;3,712
01.11.2024;CET;12:45;13:00;MW;74,720;50,344;52,552;81,616;259,232;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;13:00;13:15;MW;6,768;7,296;13,316;4,136;31,516;0,000;0,052;0,004;0,000;0,056
01.11.2024;CET;13:15;13:30;MW;0,076;0,000;0,056;0,252;0,384;0,000;0,000;0,000;0,132;0,132
01.11.2024;CET;13:30;13:45;MW;0,000;0,000;0,000;0,020;0,020;4,336;0,800;8,960;5,152;19,248
01.11.2024;CET;13:45;14:00;MW;0,188;0,144;0,364;0,032;0,728;0,008;1,596;2,204;2,212;6,020
01.11.2024;CET;14:00;14:15;MW;2,012;2,784;4,220;3,292;12,308;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;14:15;14:30;MW;7,928;13,012;7,292;5,968;34,200;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;14:30;14:45;MW;67,916;51,652;40,644;107,396;267,608;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;14:45;15:00;MW;66,088;40,492;36,252;91,788;234,620;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;15:00;15:15;MW;3,272;3,896;12,036;35,992;55,196;0,104;0,004;0,000;1,228;1,336
01.11.2024;CET;15:15;15:30;MW;1,260;0,604;11,704;19,268;32,836;0,000;0,000;0,008;0,364;0,372
01.11.2024;CET;15:30;15:45;MW;1,064;0,952;7,180;14,964;24,160;0,032;0,060;0,000;0,224;0,316
01.11.2024;CET;15:45;16:00;MW;0,548;0,124;7,760;6,344;14,776;2,008;0,308;0,164;0,904;3,384
01.11.2024;CET;16:00;16:15;MW;0,000;0,000;0,000;0,016;0,016;1,024;0,360;0,572;1,012;2,968
01.11.2024;CET;16:15;16:30;MW;0,000;0,280;8,940;4,716;13,936;0,000;0,000;0,000;0,176;0,176
01.11.2024;CET;16:30;16:45;MW;0,000;3,152;22,108;16,828;42,088;0,088;0,000;0,000;0,036;0,124
01.11.2024;CET;16:45;17:00;MW;0,368;0,684;14,400;5,500;20,952;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;17:00;17:15;MW;0,004;0,000;0,312;0,336;0,652;0,000;0,000;0,000;0,232;0,232
01.11.2024;CET;17:15;17:30;MW;0,000;1,180;2,180;6,080;9,440;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;17:30;17:45;MW;0,000;0,272;1,068;1,016;2,356;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;17:45;18:00;MW;8,936;3,252;3,376;4,084;19,648;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;18:00;18:15;MW;0,132;7,288;32,292;54,332;94,044;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;18:15;18:30;MW;0,000;10,180;31,308;15,256;56,744;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;18:30;18:45;MW;0,000;5,372;20,000;13,088;38,460;0,000;0,000;0,000;0,004;0,004
01.11.2024;CET;18:45;19:00;MW;14,440;7,836;21,344;27,156;70,776;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;19:00;19:15;MW;0,104;0,856;0,644;0,816;2,420;0,312;0,000;0,000;0,084;0,396
01.11.2024;CET;19:15;19:30;MW;0,000;0,000;0,000;0,000;0,000;8,500;0,640;0,332;16,016;25,488
01.11.2024;CET;19:30;19:45;MW;0,000;0,000;0,008;0,164;0,172;71,944;19,520;2,760;96,620;190,844
01.11.2024;CET;19:45;20:00;MW;0,000;0,000;0,000;0,000;0,000;36,852;28,896;3,340;67,744;136,832
01.11.2024;CET;20:00;20:15;MW;0,000;0,000;0,000;0,000;0,000;39,736;34,236;5,144;144,400;223,516
01.11.2024;CET;20:15;20:30;MW;0,000;0,000;0,000;0,000;0,000;88,756;77,152;9,116;102,524;277,548
01.11.2024;CET;20:30;20:45;MW;0,000;1,056;0,136;1,212;2,404;20,472;31,724;0,432;14,176;66,804
01.11.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;11,836;47,176;0,892;34,920;94,824
01.11.2024;CET;21:00;21:15;MW;0,000;0,000;0,252;2,272;2,524;9,816;21,636;0,008;9,540;41,000
01.11.2024;CET;21:15;21:30;MW;0,000;0,000;0,196;2,824;3,020;0,620;2,996;0,000;1,220;4,836
01.11.2024;CET;21:30;21:45;MW;0,000;0,076;0,168;1,744;1,988;0,408;8,128;0,000;4,996;13,532
01.11.2024;CET;21:45;22:00;MW;0,000;0,000;0,044;0,296;0,340;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;22:00;22:15;MW;0,000;11,788;17,472;29,404;58,664;0,000;0,000;0,000;0,000;0,000
01.11.2024;CET;22:15;22:30;MW;0,000;0,192;0,460;2,524;3,176;0,000;0,784;0,000;0,288;1,072
01.11.2024;CET;22:30;22:45;MW;0,000;0,000;0,000;0,024;0,024;0,324;14,360;0,088;5,912;20,684
01.11.2024;CET;22:45;23:00;MW;0,000;0,000;0,308;1,256;1,564;0,008;16,004;0,068;1,540;17,620
01.11.2024;CET;23:00;23:15;MW;0,264;0,000;0,068;0,916;1,248;3,900;39,956;0,216;42,168;86,240
01.11.2024;CET;23:15;23:30;MW;13,940;2,576;9,436;12,156;38,108;0,188;10,988;0,000;0,124;11,300
01.11.2024;CET;23:30;23:45;MW;23,940;6,044;20,372;31,732;82,088;0,000;0,000;0,000;0,016;0,016
01.11.2024;CET;23:45;00:00;MW;0,008;0,000;0,084;0,464;0,556;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;00:00;00:15;MW;0,000;0,000;0,000;0,000;0,000;5,244;98,052;8,492;161,392;273,180
02.11.2024;CET;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;2,164;94,172;9,584;96,624;202,544
02.11.2024;CET;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;3,916;92,920;4,704;73,400;174,940
02.11.2024;CET;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;3,844;77,200;5,560;64,044;150,648
02.11.2024;CET;01:00;01:15;MW;0,336;0,000;0,160;1,236;1,732;0,000;17,976;0,628;2,340;20,944
02.11.2024;CET;01:15;01:30;MW;0,000;0,000;0,000;0,144;0,144;0,000;1,012;0,000;2,120;3,132
02.11.2024;CET;01:30;01:45;MW;0,000;0,000;0,000;0,000;0,000;4,388;67,136;3,844;43,404;118,772
02.11.2024;CET;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;3,632;77,360;4,740;49,576;135,308
02.11.2024;CET;02:00;02:15;MW;0,000;0,000;0,000;0,000;0,000;0,224;31,688;1,068;26,360;59,340
02.11.2024;CET;02:15;02:30;MW;0,000;0,000;0,000;0,000;0,000;0,800;20,520;0,708;3,876;25,904
02.11.2024;CET;02:30;02:45;MW;0,000;0,000;0,000;0,000;0,000;2,272;49,940;4,188;9,936;66,336
02.11.2024;CET;02:45;03:00;MW;0,000;0,000;0,000;0,000;0,000;4,604;51,448;5,432;18,140;79,624
02.11.2024;CET;03:00;03:15;MW;0,000;0,000;0,000;0,000;0,000;15,492;55,024;24,900;52,692;148,108
02.11.2024;CET;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;8,808;55,852;14,000;33,988;112,648
02.11.2024;CET;03:30;03:45;MW;0,000;0,000;0,000;0,000;0,000;1,600;50,388;7,576;11,376;70,940
02.11.2024;CET;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;2,080;33,372;2,480;6,976;44,908
02.11.2024;CET;04:00;04:15;MW;0,348;0,000;0,144;1,896;2,388;0,172;13,812;0,504;0,836;15,324
02.11.2024;CET;04:15;04:30;MW;0,288;0,000;0,080;1,524;1,892;0,000;0,000;0,000;0,308;0,308
02.11.2024;CET;04:30;04:45;MW;0,356;0,000;3,188;3,496;7,040;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;04:45;05:00;MW;0,000;0,000;0,420;5,220;5,640;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;05:00;05:15;MW;0,000;0,000;0,044;0,444;0,488;0,000;0,536;0,016;0,724;1,276
02.11.2024;CET;05:15;05:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;6,368;0,088;0,964;7,420
02.11.2024;CET;05:30;05:45;MW;0,000;0,000;0,024;0,172;0,196;0,000;14,228;0,636;2,056;16,920
02.11.2024;CET;05:45;06:00;MW;0,000;0,000;0,000;0,032;0,032;0,000;0,012;0,000;0,032;0,044
02.11.2024;CET;06:00;06:15;MW;0,000;1,800;1,924;4,208;7,932;0,000;6,876;0,504;3,884;11,264
02.11.2024;CET;06:15;06:30;MW;0,000;0,108;0,996;2,368;3,472;0,000;0,000;0,000;0,088;0,088
02.11.2024;CET;06:30;06:45;MW;0,000;0,000;0,116;2,568;2,684;0,000;0,000;0,000;0,312;0,312
02.11.2024;CET;06:45;07:00;MW;0,000;0,000;0,060;0,108;0,168;2,032;9,212;0,940;4,320;16,504
02.11.2024;CET;07:00;07:15;MW;0,000;0,000;0,000;0,000;0,000;0,436;37,484;2,484;12,540;52,944
02.11.2024;CET;07:15;07:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;2,660;1,192;12,416;16,268
02.11.2024;CET;07:30;07:45;MW;0,000;0,000;0,000;0,000;0,000;0,008;12,824;4,480;36,548;53,860
02.11.2024;CET;07:45;08:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;50,284;4,516;3,312;58,112
02.11.2024;CET;08:00;08:15;MW;0,000;0,000;0,000;0,000;0,000;0,044;3,080;0,524;0,564;4,212
02.11.2024;CET;08:15;08:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,720;0,272;1,940;2,932
02.11.2024;CET;08:30;08:45;MW;0,000;0,000;0,000;0,000;0,000;0,052;64,584;1,356;12,664;78,656
02.11.2024;CET;08:45;09:00;MW;0,000;0,000;0,000;0,000;0,000;1,444;120,424;2,228;31,528;155,624
02.11.2024;CET;09:00;09:15;MW;0,000;0,000;0,092;2,180;2,272;0,000;15,136;0,184;6,984;22,304
02.11.2024;CET;09:15;09:30;MW;0,000;0,000;0,000;0,000;0,000;0,560;27,276;0,288;27,684;55,808
02.11.2024;CET;09:30;09:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;51,288;0,664;37,900;89,852
02.11.2024;CET;09:45;10:00;MW;0,000;0,000;0,000;0,000;0,000;2,628;58,828;2,704;57,816;121,976
02.11.2024;CET;10:00;10:15;MW;0,000;0,000;0,000;0,168;0,168;0,172;13,640;0,660;5,504;19,976
02.11.2024;CET;10:15;10:30;MW;0,000;0,000;0,000;0,000;0,000;0,060;7,132;0,592;33,148;40,932
02.11.2024;CET;10:30;10:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;21,548;0,736;6,308;28,592
02.11.2024;CET;10:45;11:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;8,804;0,124;1,324;10,252
02.11.2024;CET;11:00;11:15;MW;0,000;3,360;1,276;11,136;15,772;0,000;0,024;0,000;0,000;0,024
02.11.2024;CET;11:15;11:30;MW;0,000;0,000;0,000;0,436;0,436;0,000;0,000;0,000;0,128;0,128
02.11.2024;CET;11:30;11:45;MW;0,000;0,000;0,224;0,124;0,348;0,000;0,000;0,000;0,032;0,032
02.11.2024;CET;11:45;12:00;MW;0,000;14,092;3,912;29,584;47,588;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;12:00;12:15;MW;0,000;1,776;1,136;8,496;11,408;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;12:15;12:30;MW;0,000;3,872;2,076;8,460;14,408;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;12:30;12:45;MW;0,064;4,376;2,076;28,280;34,796;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;12:45;13:00;MW;0,000;0,772;1,592;5,212;7,576;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;13:00;13:15;MW;0,000;0,000;0,000;1,260;1,260;0,000;0,000;0,000;0,024;0,024
02.11.2024;CET;13:15;13:30;MW;0,000;0,000;0,000;0,088;0,088;0,000;0,000;0,000;0,700;0,700
02.11.2024;CET;13:30;13:45;MW;0,000;0,000;0,000;0,032;0,032;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;13:45;14:00;MW;0,000;0,000;0,044;0,100;0,144;0,084;0,036;0,000;0,220;0,340
02.11.2024;CET;14:00;14:15;MW;0,076;0,000;0,000;0,196;0,272;0,036;0,608;0,000;0,576;1,220
02.11.2024;CET;14:15;14:30;MW;0,020;0,000;0,680;3,392;4,092;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;14:30;14:45;MW;2,280;6,808;4,360;16,296;29,744;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;14:45;15:00;MW;0,036;0,000;0,220;2,076;2,332;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;15:00;15:15;MW;0,000;0,000;0,004;0,040;0,044;0,000;22,740;0,460;2,196;25,396
02.11.2024;CET;15:15;15:30;MW;0,000;0,000;0,276;3,624;3,900;0,124;0,000;0,000;0,276;0,400
02.11.2024;CET;15:30;15:45;MW;0,812;8,032;1,700;23,000;33,544;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;15:45;16:00;MW;0,120;7,360;1,512;28,392;37,384;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;16:00;16:15;MW;0,000;0,000;0,396;1,552;1,948;0,000;0,000;0,000;0,672;0,672
02.11.2024;CET;16:15;16:30;MW;0,452;4,616;2,076;12,964;20,108;0,000;0,000;0,000;0,052;0,052
02.11.2024;CET;16:30;16:45;MW;0,000;14,104;2,392;12,232;28,728;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;16:45;17:00;MW;0,000;6,128;1,704;22,228;30,060;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;17:00;17:15;MW;0,000;0,000;0,068;0,800;0,868;1,040;0,000;0,000;0,548;1,588
02.11.2024;CET;17:15;17:30;MW;2,148;80,560;8,740;130,264;221,712;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;17:30;17:45;MW;2,564;83,648;17,372;47,412;150,996;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;17:45;18:00;MW;0,000;0,304;0,748;6,008;7,060;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;18:00;18:15;MW;0,000;0,056;0,284;6,720;7,060;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;18:15;18:30;MW;0,620;7,340;0,764;4,620;13,344;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;18:30;18:45;MW;0,000;0,000;0,000;0,172;0,172;0,152;0,000;0,000;0,312;0,464
02.11.2024;CET;18:45;19:00;MW;0,000;0,000;0,000;0,000;0,000;5,588;0,080;0,084;3,420;9,172
02.11.2024;CET;19:00;19:15;MW;0,000;0,000;0,096;0,304;0,400;12,240;0,692;0,236;4,068;17,236
02.11.2024;CET;19:15;19:30;MW;0,000;0,000;0,000;0,632;0,632;0,044;0,000;0,000;0,000;0,044
02.11.2024;CET;19:30;19:45;MW;0,000;0,000;0,000;0,000;0,000;2,284;0,208;0,088;0,868;3,448
02.11.2024;CET;19:45;20:00;MW;0,000;0,000;0,000;0,000;0,000;11,872;3,324;0,112;16,672;31,980
02.11.2024;CET;20:00;20:15;MW;5,316;1,788;0,120;10,092;17,316;2,356;0,228;0,068;3,592;6,244
02.11.2024;CET;20:15;20:30;MW;0,000;0,000;0,076;1,552;1,628;21,804;14,760;1,704;61,144;99,412
02.11.2024;CET;20:30;20:45;MW;0,000;0,000;0,000;0,000;0,000;29,404;30,464;1,748;90,896;152,512
02.11.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;27,192;8,692;0,176;8,340;44,400
02.11.2024;CET;21:00;21:15;MW;0,480;0,028;0,256;2,944;3,708;0,000;0,000;0,000;0,028;0,028
02.11.2024;CET;21:15;21:30;MW;0,000;0,000;0,208;1,092;1,300;0,000;0,000;0,000;0,084;0,084
02.11.2024;CET;21:30;21:45;MW;0,024;0,048;1,372;5,708;7,152;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;21:45;22:00;MW;0,108;0,000;1,532;2,276;3,916;0,000;0,264;0,064;1,640;1,968
02.11.2024;CET;22:00;22:15;MW;0,000;0,000;0,000;2,132;2,132;0,000;0,000;0,000;0,072;0,072
02.11.2024;CET;22:15;22:30;MW;0,000;0,000;0,312;1,764;2,076;0,000;0,000;0,000;0,028;0,028
02.11.2024;CET;22:30;22:45;MW;0,004;0,000;0,212;2,344;2,560;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;22:45;23:00;MW;0,004;0,000;0,292;1,060;1,356;0,000;0,000;0,000;0,000;0,000
02.11.2024;CET;23:00;23:15;MW;0,004;0,000;0,500;4,384;4,888;0,000;0,000;0,000;0,068;0,068
02.11.2024;CET;23:15;23:30;MW;0,076;0,000;0,108;2,884;3,068;0,000;0,000;0,000;0,024;0,024
02.11.2024;CET;23:30;23:45;MW;0,000;0,000;0,000;0,468;0,468;1,740;3,856;0,012;5,908;11,516
02.11.2024;CET;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;0,332;12,716;0,036;8,496;21,580
03.11.2024;CET;00:00;00:15;MW;0,000;0,000;0,000;0,176;0,176;5,224;17,704;0,000;12,484;35,412
03.11.2024;CET;00:15;00:30;MW;0,000;0,000;0,140;0,680;0,820;0,000;0,000;0,000;0,000;0,000
03.11.2024;CET;00:30;00:45;MW;0,000;0,000;0,140;2,288;2,428;0,000;0,000;0,000;0,000;0,000
03.11.2024;CET;00:45;01:00;MW;0,000;0,000;0,000;0,396;0,396;0,000;0,000;0,000;0,000;0,000
03.11.2024;CET;01:00;01:15;MW;0,000;0,000;0,308;4,832;5,140;0,000;0,004;0,000;0,000;0,004
03.11.2024;CET;01:15;01:30;MW;0,000;0,000;0,844;2,888;3,732;0,000;0,064;0,000;0,072;0,136
03.11.2024;CET;01:30;01:45;MW;0,000;0,000;0,264;3,340;3,604;0,000;0,000;0,000;0,000;0,000
03.11.2024;CET;01:45;02:00;MW;0,000;0,000;0,068;2,144;2,212;0,000;0,044;0,000;0,196;0,240
03.11.2024;CET;02:00;02:15;MW;0,000;0,452;1,640;17,028;19,120;0,000;0,228;0,000;0,024;0,252
03.11.2024;CET;02:15;02:30;MW;0,000;0,000;0,396;3,500;3,896;0,000;0,000;0,000;0,004;0,004
03.11.2024;CET;02:30;02:45;MW;0,000;0,000;0,440;4,748;5,188;0,000;0,000;0,000;0,000;0,000
03.11.2024;CET;02:45;03:00;MW;0,000;0,000;0,004;0,088;0,092;14,036;21,904;2,108;36,512;74,560
03.11.2024;CET;03:00;03:15;MW;0,000;0,000;0,080;1,260;1,340;8,492;9,968;0,092;0,352;18,904
03.11.2024;CET;03:15;03:30;MW;0,000;0,000;0,000;0,184;0,184;0,000;0,000;0,000;0,000;0,000
03.11.2024;CET;03:30;03:45;MW;0,000;0,000;0,000;0,192;0,192;0,000;0,000;0,000;0,000;0,000
03.11.2024;CET;03:45;04:00;MW;0,000;0,000;0,000;0,200;0,200;0,000;0,000;0,000;0,004;0,004
03.11.2024;CET;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,008;0,008
03.11.2024;CET;04:15;04:30;MW;0,136;0,000;0,076;0,852;1,064;0,000;0,000;0,000;0,000;0,000
03.11.2024;CET;04:30;04:45;MW;0,252;0,000;0,060;1,200;1,512;0,008;0,096;0,000;0,028;0,132
03.11.2024;CET;04:45;05:00;MW;0,000;0,000;0,000;0,000;0,000;0,044;1,976;0,000;1,204;3,224
03.11.2024;CET;05:00;05:15;MW;0,000;0,000;0,000;0,056;0,056;0,000;0,008;0,000;0,176;0,184
03.11.2024;CET;05:15;05:30;MW;0,000;0,000;0,000;0,312;0,312;0,036;0,216;0,000;0,272;0,524
03.11.2024;CET;05:30;05:45;MW;0,000;0,000;0,104;0,624;0,728;0,000;0,164;0,000;0,000;0,164
03.11.2024;CET;05:45;06:00;MW;0,000;0,000;0,076;1,944;2,020;0,084;0,008;0,000;0,572;0,664
03.11.2024;CET;06:00;06:15;MW;1,904;0,000;0,396;5,884;8,184;0,000;0,008;0,000;0,576;0,584
03.11.2024;CET;06:15;06:30;MW;0,008;0,000;0,104;1,780;1,892;0,068;2,488;0,552;0,756;3,864
03.11.2024;CET;06:30;06:45;MW;0,000;0,000;0,000;0,060;0,060;4,460;3,596;1,468;1,804;11,328
03.11.2024;CET;06:45;07:00;MW;0,000;0,000;0,000;0,000;0,000;0,368;0,036;0,004;0,132;0,540
03.11.2024;CET;07:00;07:15;MW;2,432;0,000;0,512;7,440;10,384;0,000;0,000;0,000;0,000;0,000
03.11.2024;CET;07:15;07:30;MW;1,412;0,000;0,992;5,460;7,864;0,000;0,000;0,000;0,000;0,000
03.11.2024;CET;07:30;07:45;MW;1,904;0,000;0,436;5,592;7,932;0,000;0,000;0,000;0,000;0,000
03.11.2024;CET;07:45;08:00;MW;0,000;0,000;0,364;3,200;3,564;0,000;0,000;0,000;0,000;0,000
03.11.2024;CET;08:00;08:15;MW;0,000;0,496;0,908;6,804;8,208;0,000;0,000;0,000;0,000;0,000
