Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ)
02.08.2024;CEST;11:15;11:30;MW;0,000;0,000;0,000;0,000;0,000;58,100;32,524;11,864;35,228;137,716
02.08.2024;CEST;11:30;11:45;MW;0,000;0,024;0,000;0,032;0,056;14,820;2,800;28,120;78,692;124,432
02.08.2024;CEST;11:45;12:00;MW;1,640;19,828;0,260;12,436;34,164;0,264;0,000;5,672;3,012;8,948
02.08.2024;CEST;12:00;12:15;MW;21,948;57,140;0,384;160,056;239,528;0,000;0,000;0,000;0,000;0,000
02.08.2024;CEST;12:15;12:30;MW;51,312;114,012;1,396;500,476;667,196;0,000;0,000;0,000;0,000;0,000
02.08.2024;CEST;12:30;12:45;MW;16,140;106,772;1,576;177,928;302,416;0,776;0,000;0,048;0,000;0,824
02.08.2024;CEST;12:45;13:00;MW;6,732;9,840;0,000;2,172;18,744;2,420;0,000;0,636;0,000;3,056
02.08.2024;CEST;13:00;13:15;MW;2,360;13,392;0,144;0,224;16,120;5,508;0,000;8,024;3,660;17,192
02.08.2024;CEST;13:15;13:30;MW;13,984;34,568;0,000;14,432;62,984;1,536;0,080;2,248;3,708;7,572
02.08.2024;CEST;13:30;13:45;MW;0,224;3,680;0,000;0,000;3,904;4,712;0,040;9,264;3,664;17,680
02.08.2024;CEST;13:45;14:00;MW;22,260;44,784;0,232;21,444;88,720;2,384;0,068;4,180;1,412;8,044
02.08.2024;CEST;14:00;14:15;MW;31,180;59,504;0,640;38,284;129,608;0,000;0,000;0,104;0,000;0,104
02.08.2024;CEST;14:15;14:30;MW;1,852;9,964;0,080;0,912;12,808;1,256;0,000;0,808;0,016;2,080
02.08.2024;CEST;14:30;14:45;MW;0,672;0,716;0,000;0,180;1,568;20,548;1,448;24,524;62,192;108,712
02.08.2024;CEST;14:45;15:00;MW;3,152;10,248;0,108;0,456;13,964;1,832;0,000;4,032;10,808;16,672
02.08.2024;CEST;15:00;15:15;MW;0,036;0,000;0,000;0,000;0,036;11,340;0,280;26,044;12,408;50,072
02.08.2024;CEST;15:15;15:30;MW;0,000;0,000;0,000;0,000;0,000;11,356;0,600;12,684;18,816;43,456
02.08.2024;CEST;15:30;15:45;MW;0,000;0,000;0,000;0,000;0,000;15,228;0,884;13,228;22,024;51,364
02.08.2024;CEST;15:45;16:00;MW;0,000;18,196;0,000;3,468;21,664;1,060;0,060;1,524;9,704;12,348
02.08.2024;CEST;16:00;16:15;MW;0,068;0,528;0,156;0,000;0,752;17,596;0,584;8,672;19,144;45,996
02.08.2024;CEST;16:15;16:30;MW;0,000;47,564;0,544;41,812;89,920;0,000;0,000;0,000;0,000;0,000
02.08.2024;CEST;16:30;16:45;MW;0,104;74,300;1,048;43,600;119,052;5,584;0,000;0,000;0,000;5,584
02.08.2024;CEST;16:45;17:00;MW;0,100;35,596;0,400;18,508;54,604;8,048;0,764;3,956;10,884;23,652
02.08.2024;CEST;17:00;17:15;MW;3,736;38,512;0,032;80,316;122,596;23,912;0,168;17,076;27,940;69,096
02.08.2024;CEST;17:15;17:30;MW;0,792;22,360;0,264;25,884;49,300;13,216;0,000;4,960;6,388;24,564
02.08.2024;CEST;17:30;17:45;MW;0,044;4,180;0,000;2,552;6,776;0,420;0,000;0,052;0,004;0,476
02.08.2024;CEST;17:45;18:00;MW;0,080;2,340;0,000;0,116;2,536;8,016;0,204;1,520;9,044;18,784
02.08.2024;CEST;18:00;18:15;MW;7,556;36,260;1,944;44,092;89,852;0,292;1,364;0,080;0,080;1,816
02.08.2024;CEST;18:15;18:30;MW;6,476;41,500;2,532;49,260;99,768;8,516;19,420;3,760;8,576;40,272
02.08.2024;CEST;18:30;18:45;MW;4,672;14,880;2,284;22,428;44,264;8,964;33,976;0,676;11,016;54,632
02.08.2024;CEST;18:45;19:00;MW;0,544;3,640;0,616;2,372;7,172;0,528;5,728;0,056;1,892;8,204
02.08.2024;CEST;19:00;19:15;MW;0,040;0,012;0,000;0,044;0,096;17,576;42,776;6,588;28,892;95,832
02.08.2024;CEST;19:15;19:30;MW;0,124;3,256;0,084;1,372;4,836;0,000;3,268;0,000;0,000;3,268
02.08.2024;CEST;19:30;19:45;MW;0,000;1,892;0,292;1,688;3,872;6,520;19,384;3,444;14,176;43,524
02.08.2024;CEST;19:45;20:00;MW;0,000;1,012;0,000;0,236;1,248;0,532;1,552;0,000;0,056;2,140
02.08.2024;CEST;20:00;20:15;MW;0,256;48,444;1,972;218,668;269,340;20,128;26,144;2,396;29,832;78,500
02.08.2024;CEST;20:15;20:30;MW;0,008;3,240;0,472;32,240;35,960;0,000;0,000;0,000;0,000;0,000
02.08.2024;CEST;20:30;20:45;MW;0,000;0,080;0,288;2,828;3,196;0,968;9,164;0,296;1,688;12,116
02.08.2024;CEST;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;100,672;52,584;5,168;63,628;222,052
02.08.2024;CEST;21:00;21:15;MW;0,000;0,000;0,000;0,000;0,000;113,708;67,912;5,812;110,792;298,224
02.08.2024;CEST;21:15;21:30;MW;0,000;0,000;0,000;0,000;0,000;136,140;77,756;6,736;137,248;357,880
02.08.2024;CEST;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;45,808;45,904;2,960;40,592;135,264
02.08.2024;CEST;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;38,984;39,820;1,292;31,088;111,184
02.08.2024;CEST;22:00;22:15;MW;0,000;0,000;0,000;0,000;0,000;77,760;56,144;2,932;65,172;202,008
02.08.2024;CEST;22:15;22:30;MW;0,000;0,000;0,000;0,000;0,000;45,064;37,524;1,616;32,488;116,692
02.08.2024;CEST;22:30;22:45;MW;0,000;0,000;0,000;0,000;0,000;44,644;32,532;3,552;41,876;122,604
02.08.2024;CEST;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;5,364;14,048;0,424;3,688;23,524
02.08.2024;CEST;23:00;23:15;MW;0,000;0,000;0,584;25,220;25,804;1,212;4,120;0,000;0,568;5,900
02.08.2024;CEST;23:15;23:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;1,796;0,000;0,000;1,796
02.08.2024;CEST;23:30;23:45;MW;0,000;0,000;0,000;0,000;0,000;0,132;1,340;0,000;0,660;2,132
02.08.2024;CEST;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;9,052;0,000;0,056;9,108
03.08.2024;CEST;00:00;00:15;MW;0,000;0,000;0,000;0,000;0,000;52,296;43,840;1,424;60,536;158,096
03.08.2024;CEST;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;61,012;46,628;1,752;49,328;158,720
03.08.2024;CEST;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;92,168;64,232;2,388;83,076;241,864
03.08.2024;CEST;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;43,208;42,972;0,548;24,088;110,816
03.08.2024;CEST;01:00;01:15;MW;0,000;0,000;0,000;0,000;0,000;3,448;26,724;0,008;4,788;34,968
03.08.2024;CEST;01:15;01:30;MW;0,000;0,000;0,000;0,000;0,000;12,956;59,720;0,756;15,248;88,680
03.08.2024;CEST;01:30;01:45;MW;2,556;0,748;0,000;1,216;4,520;5,340;17,084;0,292;7,676;30,392
03.08.2024;CEST;01:45;02:00;MW;0,004;0,004;0,000;0,000;0,008;2,820;19,692;0,188;4,988;27,688
03.08.2024;CEST;02:00;02:15;MW;0,000;0,000;0,000;0,000;0,000;0,192;18,880;0,204;1,136;20,412
03.08.2024;CEST;02:15;02:30;MW;0,000;0,000;0,000;0,000;0,000;0,452;21,676;0,004;4,580;26,712
03.08.2024;CEST;02:30;02:45;MW;0,064;0,004;0,000;0,012;0,080;0,008;10,832;0,020;0,356;11,216
03.08.2024;CEST;02:45;03:00;MW;3,416;0,756;0,000;1,056;5,228;0,368;21,060;0,000;0,880;22,308
03.08.2024;CEST;03:00;03:15;MW;0,004;0,000;0,000;0,000;0,004;0,680;11,340;0,000;0,388;12,408
03.08.2024;CEST;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;0,124;6,216;0,012;0,160;6,512
03.08.2024;CEST;03:30;03:45;MW;0,000;0,000;0,000;0,000;0,000;3,124;40,252;0,172;2,672;46,220
03.08.2024;CEST;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;12,944;46,496;0,392;13,412;73,244
03.08.2024;CEST;04:00;04:15;MW;0,000;0,000;0,000;0,120;0,120;0,200;12,660;0,012;1,024;13,896
03.08.2024;CEST;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;2,532;0,000;0,000;2,532
03.08.2024;CEST;04:30;04:45;MW;0,784;0,000;0,000;0,208;0,992;0,036;2,984;0,000;0,000;3,020
03.08.2024;CEST;04:45;05:00;MW;6,812;0,000;0,204;0,316;7,332;0,000;0,024;0,000;0,000;0,024
03.08.2024;CEST;05:00;05:15;MW;18,568;0,116;0,184;7,940;26,808;0,760;4,620;0,000;1,160;6,540
03.08.2024;CEST;05:15;05:30;MW;0,000;0,000;0,000;0,000;0,000;4,828;24,436;0,172;3,136;32,572
03.08.2024;CEST;05:30;05:45;MW;0,000;0,000;0,000;0,000;0,000;7,072;27,112;0,140;7,364;41,688
03.08.2024;CEST;05:45;06:00;MW;0,000;0,000;0,000;0,000;0,000;5,452;52,968;0,204;5,532;64,156
03.08.2024;CEST;06:00;06:15;MW;0,000;0,000;0,000;0,000;0,000;6,116;52,180;0,340;13,712;72,348
03.08.2024;CEST;06:15;06:30;MW;0,048;0,000;0,000;0,012;0,060;2,836;24,460;0,068;4,528;31,892
03.08.2024;CEST;06:30;06:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;16,644;0,004;0,004;16,652
03.08.2024;CEST;06:45;07:00;MW;0,524;0,000;0,000;1,068;1,592;0,000;0,032;0,000;0,000;0,032
03.08.2024;CEST;07:00;07:15;MW;38,376;8,408;1,188;16,492;64,464;0,000;0,012;0,000;0,000;0,012
