Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ)
01.10.2024;CEST;08:15;08:30;MW;21,800;19,072;2,044;48,296;91,212;0,000;0,000;0,000;0,136;0,136
01.10.2024;CEST;08:30;08:45;MW;4,092;3,644;0,440;12,488;20,664;0,000;0,000;0,000;2,708;2,708
01.10.2024;CEST;08:45;09:00;MW;8,084;12,376;0,564;4,224;25,248;0,000;0,000;0,020;6,464;6,484
01.10.2024;CEST;09:00;09:15;MW;0,000;0,000;0,000;1,260;1,260;42,820;1,736;3,012;11,788;59,356
01.10.2024;CEST;09:15;09:30;MW;0,000;0,000;0,000;0,000;0,000;68,572;5,868;9,076;77,536;161,052
01.10.2024;CEST;09:30;09:45;MW;0,092;0,004;0,016;1,068;1,180;2,860;0,588;0,084;7,736;11,268
01.10.2024;CEST;09:45;10:00;MW;18,396;24,584;1,732;32,196;76,908;0,000;0,000;0,000;1,384;1,384
01.10.2024;CEST;10:00;10:15;MW;116,640;162,204;4,316;276,852;560,012;0,000;0,000;0,000;0,000;0,000
01.10.2024;CEST;10:15;10:30;MW;0,532;11,120;0,164;5,732;17,548;0,000;0,000;0,000;3,216;3,216
01.10.2024;CEST;10:30;10:45;MW;10,288;43,732;1,364;24,684;80,068;8,396;0,000;1,156;2,448;12,000
01.10.2024;CEST;10:45;11:00;MW;10,536;48,844;1,004;31,208;91,592;0,176;0,000;0,100;1,952;2,228
01.10.2024;CEST;11:00;11:15;MW;49,252;64,420;0,904;115,912;230,488;0,588;0,000;0,028;1,652;2,268
01.10.2024;CEST;11:15;11:30;MW;12,800;73,220;1,468;46,588;134,076;0,840;0,000;0,000;1,204;2,044
01.10.2024;CEST;11:30;11:45;MW;119,968;122,864;3,164;159,552;405,548;0,000;0,000;0,000;0,000;0,000
01.10.2024;CEST;11:45;12:00;MW;26,900;54,836;0,744;39,788;122,268;0,000;0,000;0,000;0,360;0,360
01.10.2024;CEST;12:00;12:15;MW;0,208;0,984;0,000;0,612;1,804;0,792;0,000;0,780;0,204;1,776
01.10.2024;CEST;12:15;12:30;MW;4,892;30,100;0,672;21,076;56,740;0,452;0,000;0,140;1,792;2,384
01.10.2024;CEST;12:30;12:45;MW;0,060;1,952;0,000;1,236;3,248;0,072;0,000;0,028;1,216;1,316
01.10.2024;CEST;12:45;13:00;MW;30,692;96,412;5,860;173,820;306,784;0,000;0,000;0,000;0,000;0,000
01.10.2024;CEST;13:00;13:15;MW;31,352;113,512;7,440;172,176;324,480;0,000;0,000;0,000;0,000;0,000
01.10.2024;CEST;13:15;13:30;MW;9,452;32,448;0,340;22,956;65,196;1,360;0,000;0,620;2,232;4,212
01.10.2024;CEST;13:30;13:45;MW;0,024;0,000;0,000;3,444;3,468;0,024;0,000;0,048;2,956;3,028
01.10.2024;CEST;13:45;14:00;MW;0,000;0,004;0,000;0,456;0,460;17,396;0,280;12,100;18,076;47,852
01.10.2024;CEST;14:00;14:15;MW;20,816;19,176;0,796;7,720;48,508;24,872;1,560;17,316;30,516;74,264
01.10.2024;CEST;14:15;14:30;MW;0,720;3,724;0,156;0,716;5,316;12,516;1,200;8,468;5,704;27,888
01.10.2024;CEST;14:30;14:45;MW;0,036;0,000;0,000;0,496;0,532;1,448;0,364;3,004;4,960;9,776
01.10.2024;CEST;14:45;15:00;MW;5,328;12,112;0,192;3,864;21,496;3,424;0,268;1,548;2,552;7,792
01.10.2024;CEST;15:00;15:15;MW;0,916;5,344;0,016;6,200;12,476;24,476;3,388;14,852;22,328;65,044
01.10.2024;CEST;15:15;15:30;MW;0,000;0,000;0,000;0,324;0,324;13,540;0,864;13,288;7,192;34,884
01.10.2024;CEST;15:30;15:45;MW;0,000;0,000;0,000;0,000;0,000;35,656;3,024;24,352;58,620;121,652
01.10.2024;CEST;15:45;16:00;MW;0,000;0,124;0,000;5,548;5,672;19,424;3,776;18,384;11,780;53,364
01.10.2024;CEST;16:00;16:15;MW;0,000;0,004;0,384;1,944;2,332;0,064;0,000;0,356;2,796;3,216
01.10.2024;CEST;16:15;16:30;MW;8,596;59,968;57,596;160,028;286,188;0,000;0,000;0,000;2,404;2,404
01.10.2024;CEST;16:30;16:45;MW;8,700;77,708;80,356;154,016;320,780;0,000;0,000;0,000;0,000;0,000
01.10.2024;CEST;16:45;17:00;MW;0,004;4,460;12,412;10,444;27,320;7,544;0,000;0,488;1,300;9,332
01.10.2024;CEST;17:00;17:15;MW;0,000;0,000;0,000;3,812;3,812;48,884;0,076;5,792;31,820;86,572
01.10.2024;CEST;17:15;17:30;MW;9,372;10,580;31,856;50,160;101,968;11,472;3,208;0,156;5,176;20,012
01.10.2024;CEST;17:30;17:45;MW;9,668;77,492;92,412;94,560;274,132;0,000;0,000;0,000;0,000;0,000
01.10.2024;CEST;17:45;18:00;MW;4,960;65,952;43,536;18,600;133,048;0,104;0,004;0,004;0,396;0,508
01.10.2024;CEST;18:00;18:15;MW;1,516;0,000;2,972;2,220;6,708;47,524;18,308;4,608;42,552;112,992
01.10.2024;CEST;18:15;18:30;MW;0,000;0,200;1,892;1,436;3,528;8,712;5,708;0,384;10,012;24,816
01.10.2024;CEST;18:30;18:45;MW;0,000;0,996;1,588;3,804;6,388;0,000;0,348;0,000;1,844;2,192
01.10.2024;CEST;18:45;19:00;MW;0,000;49,516;2,632;89,928;142,076;0,000;0,000;0,000;0,060;0,060
01.10.2024;CEST;19:00;19:15;MW;0,016;78,176;14,608;57,904;150,704;0,000;0,000;0,000;0,000;0,000
01.10.2024;CEST;19:15;19:30;MW;2,744;132,024;95,028;217,136;446,932;0,000;0,000;0,000;0,000;0,000
01.10.2024;CEST;19:30;19:45;MW;0,796;124,948;100,444;211,652;437,840;0,000;0,000;0,000;0,000;0,000
01.10.2024;CEST;19:45;20:00;MW;0,020;54,016;25,492;16,812;96,340;0,000;0,000;0,000;0,404;0,404
01.10.2024;CEST;20:00;20:15;MW;4,428;272,756;2,616;317,508;597,308;0,000;0,000;0,000;0,256;0,256
01.10.2024;CEST;20:15;20:30;MW;0,400;55,620;2,680;140,632;199,332;0,028;0,000;0,028;0,496;0,552
01.10.2024;CEST;20:30;20:45;MW;1,480;1,272;0,000;2,500;5,252;6,848;0,000;1,408;6,432;14,688
01.10.2024;CEST;20:45;21:00;MW;0,732;0,968;0,128;3,432;5,260;2,584;0,000;0,464;4,972;8,020
01.10.2024;CEST;21:00;21:15;MW;0,000;24,788;2,224;118,976;145,988;0,000;0,000;0,000;0,324;0,324
01.10.2024;CEST;21:15;21:30;MW;0,000;22,512;1,816;50,188;74,516;3,556;0,128;0,448;2,344;6,476
01.10.2024;CEST;21:30;21:45;MW;18,308;32,436;0,996;4,260;56,000;6,880;0,716;1,268;7,456;16,320
01.10.2024;CEST;21:45;22:00;MW;0,000;1,744;0,104;14,628;16,476;9,480;1,404;3,112;5,952;19,948
01.10.2024;CEST;22:00;22:15;MW;10,768;17,528;0,416;34,580;63,292;0,024;1,100;0,144;4,324;5,592
01.10.2024;CEST;22:15;22:30;MW;0,000;56,500;1,272;7,548;65,320;0,000;0,000;0,000;2,496;2,496
01.10.2024;CEST;22:30;22:45;MW;0,904;0,928;1,876;57,212;60,920;0,136;0,568;1,676;2,636;5,016
01.10.2024;CEST;22:45;23:00;MW;0,000;1,904;0,592;21,640;24,136;3,564;10,024;6,428;15,524;35,540
01.10.2024;CEST;23:00;23:15;MW;0,000;8,292;0,252;1,936;10,480;0,312;7,548;1,064;3,672;12,596
01.10.2024;CEST;23:15;23:30;MW;0,000;0,000;0,020;2,908;2,928;11,252;6,128;4,276;18,320;39,976
01.10.2024;CEST;23:30;23:45;MW;0,000;0,000;0,000;0,008;0,008;23,704;29,732;10,740;37,756;101,932
01.10.2024;CEST;23:45;00:00;MW;0,000;0,000;0,000;0,536;0,536;13,848;20,372;3,712;21,076;59,008
02.10.2024;CEST;00:00;00:15;MW;0,000;0,096;0,016;9,156;9,268;0,372;9,252;0,144;2,644;12,412
02.10.2024;CEST;00:15;00:30;MW;3,716;0,000;0,336;9,236;13,288;1,172;2,796;0,540;4,068;8,576
02.10.2024;CEST;00:30;00:45;MW;3,892;2,996;0,344;11,020;18,252;4,880;12,580;2,388;7,596;27,444
02.10.2024;CEST;00:45;01:00;MW;0,000;0,000;0,000;3,348;3,348;3,068;12,360;2,308;5,100;22,836
02.10.2024;CEST;01:00;01:15;MW;0,000;0,000;0,000;2,428;2,428;4,552;0,248;1,896;8,364;15,060
02.10.2024;CEST;01:15;01:30;MW;0,000;0,000;0,000;0,500;0,500;2,856;0,000;1,804;6,988;11,648
02.10.2024;CEST;01:30;01:45;MW;0,000;0,000;0,000;1,888;1,888;8,384;0,000;7,132;11,732;27,248
02.10.2024;CEST;01:45;02:00;MW;0,000;0,000;0,000;0,832;0,832;14,020;0,000;8,564;15,160;37,744
02.10.2024;CEST;02:00;02:15;MW;0,288;0,560;0,000;2,288;3,136;8,760;0,000;5,052;9,204;23,016
02.10.2024;CEST;02:15;02:30;MW;0,000;0,000;0,000;0,408;0,408;31,444;0,000;13,012;17,092;61,548
02.10.2024;CEST;02:30;02:45;MW;0,004;0,000;0,000;0,648;0,652;14,364;0,000;9,340;14,936;38,640
02.10.2024;CEST;02:45;03:00;MW;0,140;0,000;0,000;1,292;1,432;8,740;0,000;3,800;9,688;22,228
02.10.2024;CEST;03:00;03:15;MW;0,000;0,000;0,000;3,144;3,144;7,108;0,000;2,700;11,184;20,992
02.10.2024;CEST;03:15;03:30;MW;0,156;0,000;0,056;2,876;3,088;0,188;0,000;0,000;0,868;1,056
02.10.2024;CEST;03:30;03:45;MW;1,048;0,100;0,484;1,400;3,032;0,000;0,000;0,000;2,500;2,500
02.10.2024;CEST;03:45;04:00;MW;0,912;0,096;0,612;0,548;2,168;2,912;0,000;3,620;3,172;9,704
02.10.2024;CEST;04:00;04:15;MW;0,028;0,004;0,008;1,800;1,840;0,196;0,000;0,248;0,296;0,740
02.10.2024;CEST;04:15;04:30;MW;0,728;0,244;0,052;0,756;1,780;0,000;0,000;0,000;1,304;1,304
02.10.2024;CEST;04:30;04:45;MW;24,380;25,896;2,512;41,064;93,852;5,364;0,000;0,328;3,100;8,792
02.10.2024;CEST;04:45;05:00;MW;17,044;26,804;2,916;20,940;67,704;0,000;0,000;0,000;0,000;0,000
02.10.2024;CEST;05:00;05:15;MW;0,000;0,000;0,000;1,632;1,632;0,000;0,000;0,000;3,500;3,500
02.10.2024;CEST;05:15;05:30;MW;0,052;0,012;0,140;1,052;1,256;1,624;0,000;0,016;1,348;2,988
02.10.2024;CEST;05:30;05:45;MW;0,000;0,000;0,000;2,244;2,244;4,704;4,608;0,416;3,500;13,228
02.10.2024;CEST;05:45;06:00;MW;0,000;0,000;0,000;0,208;0,208;29,068;21,284;1,612;44,732;96,696
02.10.2024;CEST;06:00;06:15;MW;0,000;0,000;0,000;0,000;0,000;116,296;47,012;2,992;67,392;233,692
02.10.2024;CEST;06:15;06:30;MW;0,848;5,092;0,204;4,580;10,724;48,864;25,068;1,592;59,408;134,932
02.10.2024;CEST;06:30;06:45;MW;10,784;4,804;2,408;107,196;125,192;0,000;0,000;0,000;0,252;0,252
02.10.2024;CEST;06:45;07:00;MW;2,084;0,044;2,112;49,004;53,244;0,000;0,000;0,000;0,424;0,424
02.10.2024;CEST;07:00;07:15;MW;1,408;0,188;1,788;29,124;32,508;3,344;0,000;0,520;5,816;9,680
02.10.2024;CEST;07:15;07:30;MW;0,100;0,020;0,016;2,316;2,452;0,724;0,000;0,360;6,172;7,256
02.10.2024;CEST;07:30;07:45;MW;1,736;0,012;0,716;39,964;42,428;0,000;0,000;0,024;1,488;1,512
02.10.2024;CEST;07:45;08:00;MW;0,084;0,296;3,236;256,128;259,744;0,000;0,000;0,000;0,000;0,000
02.10.2024;CEST;08:00;08:15;MW;0,488;0,100;4,416;149,080;154,084;0,000;0,000;0,000;0,540;0,540
02.10.2024;CEST;08:15;08:30;MW;0,004;0,020;2,076;116,332;118,432;0,000;0,528;0,016;0,068;0,612
02.10.2024;CEST;08:30;08:45;MW;0,000;0,116;2,160;182,780;185,056;0,000;0,000;0,000;0,000;0,000
02.10.2024;CEST;08:45;09:00;MW;0,000;0,068;0,580;82,792;83,440;0,000;0,000;0,000;1,160;1,160
02.10.2024;CEST;09:00;09:15;MW;0,000;22,836;1,200;247,488;271,524;0,948;0,180;0,492;6,800;8,420
02.10.2024;CEST;09:15;09:30;MW;0,000;5,824;1,172;199,440;206,436;0,000;0,000;0,000;0,812;0,812
02.10.2024;CEST;09:30;09:45;MW;0,000;0,000;0,000;0,060;0,060;18,368;32,204;4,712;237,576;292,860
02.10.2024;CEST;09:45;10:00;MW;0,000;0,000;0,000;0,000;0,000;20,832;52,512;6,904;330,060;410,308
02.10.2024;CEST;10:00;10:15;MW;0,000;0,000;0,000;0,000;0,000;68,884;47,072;8,608;72,992;197,556
02.10.2024;CEST;10:15;10:30;MW;0,000;0,000;0,084;7,224;7,308;10,144;32,212;5,592;11,824;59,772
02.10.2024;CEST;10:30;10:45;MW;0,200;11,868;3,332;167,100;182,500;3,940;12,484;0,952;10,572;27,948
02.10.2024;CEST;10:45;11:00;MW;0,000;0,000;0,000;0,576;0,576;7,656;27,588;2,208;31,164;68,616
02.10.2024;CEST;11:00;11:15;MW;0,000;0,000;0,000;0,580;0,580;13,268;32,780;5,472;25,780;77,300
02.10.2024;CEST;11:15;11:30;MW;0,000;0,000;0,000;1,432;1,432;5,272;17,340;0,640;3,520;26,772
02.10.2024;CEST;11:30;11:45;MW;0,000;0,000;0,000;1,724;1,724;2,560;4,436;2,116;30,068;39,180
02.10.2024;CEST;11:45;12:00;MW;0,000;0,000;0,000;0,076;0,076;43,932;42,816;5,584;152,516;244,848
02.10.2024;CEST;12:00;12:15;MW;3,428;0,420;2,008;165,308;171,164;1,392;6,212;0,148;1,420;9,172
02.10.2024;CEST;12:15;12:30;MW;0,000;2,296;1,688;172,944;176,928;0,148;0,792;0,080;1,720;2,740
02.10.2024;CEST;12:30;12:45;MW;0,856;0,688;2,548;214,456;218,548;0,016;0,104;0,000;0,156;0,276
02.10.2024;CEST;12:45;13:00;MW;0,000;0,148;0,924;109,492;110,564;0,388;0,764;0,112;0,952;2,216
02.10.2024;CEST;13:00;13:15;MW;0,000;3,936;2,100;334,036;340,072;0,000;0,000;0,000;0,000;0,000
02.10.2024;CEST;13:15;13:30;MW;0,000;0,016;1,020;101,692;102,728;0,000;0,000;0,000;0,820;0,820
02.10.2024;CEST;13:30;13:45;MW;0,000;2,432;0,896;178,628;181,956;0,548;0,032;0,116;2,988;3,684
02.10.2024;CEST;13:45;14:00;MW;0,096;0,000;0,000;1,988;2,084;30,532;5,332;5,532;147,504;188,900
02.10.2024;CEST;14:00;14:15;MW;0,000;0,000;0,000;0,284;0,284;34,112;1,512;3,428;30,704;69,756
02.10.2024;CEST;14:15;14:30;MW;0,000;0,000;0,000;1,128;1,128;11,440;0,316;0,692;20,292;32,740
02.10.2024;CEST;14:30;14:45;MW;0,000;0,000;0,056;3,148;3,204;18,756;0,656;0,776;29,252;49,440
02.10.2024;CEST;14:45;15:00;MW;0,000;0,000;0,000;0,000;0,000;31,188;1,928;1,644;72,664;107,424
02.10.2024;CEST;15:00;15:15;MW;0,000;0,000;0,000;2,932;2,932;11,832;2,172;0,896;19,772;34,672
02.10.2024;CEST;15:15;15:30;MW;0,000;0,000;0,000;1,676;1,676;0,000;0,000;0,000;1,464;1,464
02.10.2024;CEST;15:30;15:45;MW;0,000;0,000;0,000;1,500;1,500;8,516;0,000;0,000;2,316;10,832
02.10.2024;CEST;15:45;16:00;MW;0,000;0,000;0,000;1,140;1,140;1,464;0,000;0,024;5,748;7,236
02.10.2024;CEST;16:00;16:15;MW;0,000;0,000;0,000;1,208;1,208;176,384;5,744;29,872;98,952;310,952
02.10.2024;CEST;16:15;16:30;MW;0,000;0,000;0,000;0,328;0,328;168,376;6,984;30,116;255,844;461,320
02.10.2024;CEST;16:30;16:45;MW;0,032;0,060;0,000;1,100;1,192;86,940;1,964;13,732;131,796;234,432
02.10.2024;CEST;16:45;17:00;MW;0,000;0,000;0,000;1,572;1,572;53,712;2,104;8,540;47,776;112,132
02.10.2024;CEST;17:00;17:15;MW;16,388;13,456;0,564;16,188;46,596;3,872;1,408;4,404;3,436;13,120
02.10.2024;CEST;17:15;17:30;MW;39,852;20,784;2,040;20,808;83,484;0,000;0,000;0,000;0,000;0,000
02.10.2024;CEST;17:30;17:45;MW;100,064;66,540;2,748;140,788;310,140;0,312;0,320;0,108;3,164;3,904
02.10.2024;CEST;17:45;18:00;MW;5,508;9,048;1,220;34,128;49,904;4,260;0,900;1,040;0,844;7,044
02.10.2024;CEST;18:00;18:15;MW;3,204;11,720;0,664;25,908;41,496;2,456;0,524;0,448;3,688;7,116
02.10.2024;CEST;18:15;18:30;MW;8,692;4,640;0,980;5,848;20,160;1,300;1,344;0,820;6,760;10,224
02.10.2024;CEST;18:30;18:45;MW;9,080;14,888;1,292;22,176;47,436;7,092;6,780;3,016;13,704;30,592
02.10.2024;CEST;18:45;19:00;MW;24,456;52,596;1,608;67,656;146,316;0,000;0,000;0,000;0,000;0,000
02.10.2024;CEST;19:00;19:15;MW;22,496;17,960;0,956;10,720;52,132;0,128;0,000;0,000;0,088;0,216
02.10.2024;CEST;19:15;19:30;MW;20,544;5,452;0,720;26,012;52,728;0,052;0,000;0,740;6,500;7,292
02.10.2024;CEST;19:30;19:45;MW;1,964;2,280;0,112;3,672;8,028;6,016;0,220;7,932;8,852;23,020
02.10.2024;CEST;19:45;20:00;MW;0,000;0,000;0,000;4,708;4,708;0,764;0,104;4,388;3,788;9,044
02.10.2024;CEST;20:00;20:15;MW;10,980;5,008;0,676;24,720;41,384;20,676;0,052;1,104;10,164;31,996
02.10.2024;CEST;20:15;20:30;MW;1,124;0,320;0,000;1,232;2,676;80,864;2,652;2,340;28,368;114,224
02.10.2024;CEST;20:30;20:45;MW;0,000;0,000;0,000;0,556;0,556;84,884;2,772;1,732;35,820;125,208
02.10.2024;CEST;20:45;21:00;MW;0,000;0,000;0,000;0,240;0,240;38,496;1,500;1,868;53,448;95,312
02.10.2024;CEST;21:00;21:15;MW;6,280;2,888;0,492;11,252;20,912;13,688;0,000;0,648;9,964;24,300
02.10.2024;CEST;21:15;21:30;MW;16,424;20,052;1,464;41,672;79,612;3,136;0,000;0,036;0,476;3,648
02.10.2024;CEST;21:30;21:45;MW;0,000;0,000;0,000;1,900;1,900;14,460;0,000;0,428;21,460;36,348
02.10.2024;CEST;21:45;22:00;MW;0,000;0,000;0,000;0,204;0,204;41,792;1,820;1,540;35,220;80,372
02.10.2024;CEST;22:00;22:15;MW;0,000;0,000;0,000;1,612;1,612;55,164;5,176;2,312;167,084;229,736
02.10.2024;CEST;22:15;22:30;MW;0,000;0,000;0,000;0,112;0,112;51,296;2,260;2,684;98,032;154,272
02.10.2024;CEST;22:30;22:45;MW;0,000;0,000;0,000;0,108;0,108;71,008;3,160;3,320;85,304;162,792
02.10.2024;CEST;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;68,088;0,588;3,064;42,684;114,424
02.10.2024;CEST;23:00;23:15;MW;29,500;15,100;2,148;27,268;74,016;0,000;0,000;0,080;0,740;0,820
02.10.2024;CEST;23:15;23:30;MW;13,284;12,792;0,864;19,912;46,852;0,076;0,000;0,000;0,712;0,788
02.10.2024;CEST;23:30;23:45;MW;0,000;0,000;0,000;1,028;1,028;0,000;0,000;0,000;1,128;1,128
02.10.2024;CEST;23:45;00:00;MW;0,000;0,000;0,000;4,028;4,028;0,000;0,000;0,000;2,424;2,424
03.10.2024;CEST;00:00;00:15;MW;24,160;37,860;1,480;195,452;258,952;0,000;0,000;0,000;0,000;0,000
03.10.2024;CEST;00:15;00:30;MW;16,708;16,240;1,596;41,576;76,120;0,000;0,000;0,000;1,020;1,020
03.10.2024;CEST;00:30;00:45;MW;12,728;8,792;2,820;11,768;36,108;0,000;0,000;0,000;1,308;1,308
03.10.2024;CEST;00:45;01:00;MW;1,096;0,836;0,000;1,336;3,268;0,000;0,000;0,000;1,508;1,508
03.10.2024;CEST;01:00;01:15;MW;0,000;0,000;0,000;0,284;0,284;0,000;0,000;0,000;2,108;2,108
03.10.2024;CEST;01:15;01:30;MW;0,000;0,000;0,000;1,000;1,000;9,768;0,000;8,252;8,764;26,784
03.10.2024;CEST;01:30;01:45;MW;0,000;0,000;0,000;0,004;0,004;9,676;0,000;13,196;3,576;26,448
03.10.2024;CEST;01:45;02:00;MW;0,000;0,000;0,000;1,412;1,412;19,508;0,000;21,488;3,624;44,620
03.10.2024;CEST;02:00;02:15;MW;0,000;0,000;0,000;2,544;2,544;2,920;0,000;2,056;4,140;9,116
03.10.2024;CEST;02:15;02:30;MW;0,000;0,000;0,000;1,484;1,484;18,908;0,000;14,304;1,552;34,764
03.10.2024;CEST;02:30;02:45;MW;0,000;0,000;0,000;0,808;0,808;22,388;0,000;18,596;2,044;43,028
03.10.2024;CEST;02:45;03:00;MW;0,000;0,000;0,000;0,808;0,808;10,460;0,000;9,932;3,332;23,724
03.10.2024;CEST;03:00;03:15;MW;0,000;0,000;0,000;0,568;0,568;1,212;0,000;0,360;0,796;2,368
03.10.2024;CEST;03:15;03:30;MW;0,536;0,484;0,016;0,832;1,868;0,112;0,000;0,248;1,868;2,228
03.10.2024;CEST;03:30;03:45;MW;0,000;0,000;0,000;0,208;0,208;0,224;0,000;0,116;1,920;2,260
03.10.2024;CEST;03:45;04:00;MW;0,000;0,000;0,000;0,108;0,108;5,232;0,000;7,156;1,792;14,180
03.10.2024;CEST;04:00;04:15;MW;0,020;0,000;0,000;0,152;0,172;15,596;0,000;7,236;2,252;25,084
03.10.2024;CEST;04:15;04:30;MW;0,000;0,000;0,000;0,648;0,648;19,472;0,000;2,992;2,000;24,464
03.10.2024;CEST;04:30;04:45;MW;0,000;0,000;0,000;0,000;0,000;99,260;0,000;28,976;50,436;178,672
03.10.2024;CEST;04:45;05:00;MW;0,000;0,000;0,000;0,000;0,000;103,980;0,000;44,584;90,084;238,648
03.10.2024;CEST;05:00;05:15;MW;0,000;0,000;0,000;0,528;0,528;10,660;0,000;11,628;14,628;36,916
03.10.2024;CEST;05:15;05:30;MW;0,236;0,000;0,000;1,632;1,868;0,280;0,000;0,160;2,076;2,516
03.10.2024;CEST;05:30;05:45;MW;0,456;0,000;0,000;1,212;1,668;0,000;0,000;0,000;0,740;0,740
03.10.2024;CEST;05:45;06:00;MW;0,404;0,000;0,000;0,572;0,976;0,000;0,000;0,000;0,464;0,464
03.10.2024;CEST;06:00;06:15;MW;3,148;0,000;0,004;3,320;6,472;0,008;0,000;0,016;0,984;1,008
03.10.2024;CEST;06:15;06:30;MW;47,668;52,776;3,432;133,864;237,740;0,000;0,000;0,000;0,428;0,428
03.10.2024;CEST;06:30;06:45;MW;76,836;65,312;4,780;69,940;216,868;0,000;0,000;0,000;0,000;0,000
03.10.2024;CEST;06:45;07:00;MW;9,476;5,268;1,152;11,020;26,916;0,548;0,000;0,160;1,632;2,340
03.10.2024;CEST;07:00;07:15;MW;0,576;0,092;0,024;2,644;3,336;1,268;0,000;0,224;1,232;2,724
