Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ)
01.02.2024;CET;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;17,544;21,060;7,860;16,680;63,144
01.02.2024;CET;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;1,316;1,160;0,132;0,356;2,964
01.02.2024;CET;04:30;04:45;MW;0,440;0,000;0,140;0,348;0,928;8,748;13,628;1,940;1,272;25,588
01.02.2024;CET;04:45;05:00;MW;0,804;0,108;0,488;0,528;1,928;2,992;1,188;0,508;1,588;6,276
01.02.2024;CET;05:00;05:15;MW;0,000;0,000;0,000;0,000;0,000;61,448;54,168;22,192;239,740;377,548
01.02.2024;CET;05:15;05:30;MW;0,000;0,000;0,000;0,000;0,000;16,216;15,672;8,056;7,760;47,704
01.02.2024;CET;05:30;05:45;MW;8,300;0,216;1,788;4,100;14,404;15,920;12,572;1,736;7,132;37,360
01.02.2024;CET;05:45;06:00;MW;3,044;0,292;3,036;0,108;6,480;5,972;4,128;0,480;5,436;16,016
01.02.2024;CET;06:00;06:15;MW;0,044;0,000;0,000;0,000;0,044;43,348;40,972;16,748;186,340;287,408
01.02.2024;CET;06:15;06:30;MW;12,780;0,000;1,724;17,760;32,264;6,876;5,440;0,780;8,756;21,852
01.02.2024;CET;06:30;06:45;MW;34,928;0,000;10,456;29,320;74,704;1,080;1,368;0,084;0,000;2,532
01.02.2024;CET;06:45;07:00;MW;15,088;0,116;10,476;9,928;35,608;0,048;0,100;0,000;0,000;0,148
01.02.2024;CET;07:00;07:15;MW;26,512;0,664;10,628;129,700;167,504;6,944;5,124;1,824;9,772;23,664
01.02.2024;CET;07:15;07:30;MW;16,680;0,468;13,056;58,208;88,412;0,028;0,060;0,004;0,000;0,092
01.02.2024;CET;07:30;07:45;MW;20,040;0,244;20,244;37,284;77,812;0,000;0,000;0,000;0,000;0,000
01.02.2024;CET;07:45;08:00;MW;9,212;0,096;4,328;2,128;15,764;0,556;0,004;0,000;0,000;0,560
01.02.2024;CET;08:00;08:15;MW;3,972;0,156;0,008;40,524;44,660;74,924;0,000;19,892;75,940;170,756
01.02.2024;CET;08:15;08:30;MW;1,180;0,064;0,020;30,148;31,412;0,000;0,096;0,012;0,000;0,108
01.02.2024;CET;08:30;08:45;MW;0,044;0,028;0,000;1,512;1,584;0,000;0,020;0,000;0,000;0,020
01.02.2024;CET;08:45;09:00;MW;15,532;0,128;0,568;150,092;166,320;0,000;0,000;0,000;0,000;0,000
01.02.2024;CET;09:00;09:15;MW;100,324;0,092;1,844;587,432;689,692;0,000;0,000;0,000;0,000;0,000
01.02.2024;CET;09:15;09:30;MW;0,320;0,056;0,000;48,212;48,588;3,856;0,344;0,544;0,000;4,744
01.02.2024;CET;09:30;09:45;MW;0,004;0,000;0,000;1,744;1,748;43,296;20,788;17,816;32,624;114,524
01.02.2024;CET;09:45;10:00;MW;2,064;0,020;0,040;7,044;9,168;64,448;25,600;26,724;57,872;174,644
01.02.2024;CET;10:00;10:15;MW;0,052;0,012;0,000;0,488;0,552;42,652;0,236;23,400;51,756;118,044
01.02.2024;CET;10:15;10:30;MW;3,780;0,108;0,016;23,032;26,936;69,564;0,172;27,132;61,700;158,568
01.02.2024;CET;10:30;10:45;MW;0,128;0,024;0,000;0,000;0,152;82,292;0,492;27,672;127,576;238,032
01.02.2024;CET;10:45;11:00;MW;0,000;0,000;0,000;0,000;0,000;105,408;0,044;41,948;99,544;246,944
01.02.2024;CET;11:00;11:15;MW;0,008;0,000;0,000;0,000;0,008;12,624;0,000;13,496;7,852;33,972
01.02.2024;CET;11:15;11:30;MW;0,108;0,000;0,028;0,176;0,312;0,524;0,000;3,028;0,104;3,656
01.02.2024;CET;11:30;11:45;MW;0,004;0,000;0,000;0,000;0,004;3,376;0,000;1,828;0,128;5,332
01.02.2024;CET;11:45;12:00;MW;1,476;0,000;0,240;3,540;5,256;3,604;0,000;1,900;0,632;6,136
01.02.2024;CET;12:00;12:15;MW;7,040;0,160;1,344;24,580;33,124;12,800;0,000;2,664;20,292;35,756
01.02.2024;CET;12:15;12:30;MW;6,432;0,216;0,736;44,612;51,996;15,896;0,000;3,292;20,016;39,204
01.02.2024;CET;12:30;12:45;MW;0,000;0,000;0,000;0,000;0,000;16,184;0,000;7,504;20,808;44,496
01.02.2024;CET;12:45;13:00;MW;0,000;0,000;0,000;0,000;0,000;48,756;1,664;12,972;120,872;184,264
01.02.2024;CET;13:00;13:15;MW;0,004;0,000;0,000;0,000;0,004;14,676;1,592;4,968;67,580;88,816
01.02.2024;CET;13:15;13:30;MW;0,008;0,000;0,000;0,000;0,008;25,768;0,000;11,184;41,700;78,652
01.02.2024;CET;13:30;13:45;MW;2,280;0,036;0,336;14,128;16,780;13,024;0,000;1,628;3,280;17,932
01.02.2024;CET;13:45;14:00;MW;0,012;0,008;0,000;0,036;0,056;42,428;0,000;12,080;121,004;175,512
01.02.2024;CET;14:00;14:15;MW;0,000;0,000;0,000;0,000;0,000;87,976;2,036;24,172;331,444;445,628
01.02.2024;CET;14:15;14:30;MW;0,000;0,000;0,000;0,000;0,000;92,864;66,840;22,952;469,640;652,296
01.02.2024;CET;14:30;14:45;MW;0,000;0,000;0,000;0,000;0,000;47,880;0,388;11,496;59,340;119,104
01.02.2024;CET;14:45;15:00;MW;0,000;0,000;0,000;0,000;0,000;3,912;0,000;0,892;1,820;6,624
01.02.2024;CET;15:00;15:15;MW;0,000;0,000;0,000;0,000;0,000;49,616;0,000;11,124;127,192;187,932
01.02.2024;CET;15:15;15:30;MW;5,572;0,096;0,036;11,428;17,132;0,204;0,000;0,404;0,000;0,608
01.02.2024;CET;15:30;15:45;MW;24,320;0,148;0,688;50,436;75,592;0,160;0,000;0,024;0,000;0,184
01.02.2024;CET;15:45;16:00;MW;87,928;0,500;1,044;36,356;125,828;0,000;0,000;0,016;0,000;0,016
01.02.2024;CET;16:00;16:15;MW;0,752;1,672;6,240;86,280;94,944;9,084;0,000;2,084;0,384;11,552
01.02.2024;CET;16:15;16:30;MW;0,012;0,000;0,000;0,000;0,012;105,768;0,000;15,632;102,020;223,420
01.02.2024;CET;16:30;16:45;MW;0,316;0,860;1,752;6,924;9,852;81,260;0,004;7,960;70,800;160,024
01.02.2024;CET;16:45;17:00;MW;0,000;0,000;0,000;0,000;0,000;361,020;15,256;19,528;287,472;683,276
01.02.2024;CET;17:00;17:15;MW;0,384;4,112;9,700;117,244;131,440;305,216;74,848;122,024;328,584;830,672
01.02.2024;CET;17:15;17:30;MW;3,036;34,476;41,456;106,684;185,652;0,000;0,000;0,000;0,000;0,000
01.02.2024;CET;17:30;17:45;MW;6,096;61,992;46,188;272,524;386,800;0,000;0,000;0,000;0,000;0,000
01.02.2024;CET;17:45;18:00;MW;0,760;22,696;21,772;84,644;129,872;0,000;0,000;0,000;0,000;0,000
01.02.2024;CET;18:00;18:15;MW;0,000;2,048;2,688;0,452;5,188;0,060;0,000;0,020;0,000;0,080
01.02.2024;CET;18:15;18:30;MW;0,000;0,000;0,000;0,000;0,000;0,016;0,060;0,280;0,056;0,412
01.02.2024;CET;18:30;18:45;MW;0,000;0,000;0,000;0,000;0,000;1,736;5,392;3,724;0,016;10,868
01.02.2024;CET;18:45;19:00;MW;0,000;0,000;0,000;0,000;0,000;1,140;8,276;1,820;0,000;11,236
01.02.2024;CET;19:00;19:15;MW;0,140;22,696;29,328;61,544;113,708;0,000;0,000;0,000;0,000;0,000
01.02.2024;CET;19:15;19:30;MW;0,188;34,876;31,400;270,216;336,680;0,000;0,000;0,000;0,000;0,000
01.02.2024;CET;19:30;19:45;MW;0,048;14,080;11,944;25,072;51,144;0,000;0,000;0,000;0,000;0,000
01.02.2024;CET;19:45;20:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
01.02.2024;CET;20:00;20:15;MW;0,000;0,896;0,856;0,396;2,148;0,128;0,020;0,356;0,156;0,660
01.02.2024;CET;20:15;20:30;MW;0,000;0,056;0,676;0,044;0,776;7,388;16,276;6,516;25,808;55,988
01.02.2024;CET;20:30;20:45;MW;0,000;0,000;0,000;0,000;0,000;20,548;31,028;11,872;65,056;128,504
01.02.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;17,016;34,436;13,624;49,368;114,444
01.02.2024;CET;21:00;21:15;MW;0,000;0,000;0,000;0,000;0,000;21,392;48,904;17,180;71,660;159,136
01.02.2024;CET;21:15;21:30;MW;0,000;0,000;4,820;20,724;25,544;21,988;33,776;10,420;65,564;131,748
01.02.2024;CET;21:30;21:45;MW;0,000;10,596;11,620;23,932;46,148;12,620;17,308;4,492;32,196;66,616
01.02.2024;CET;21:45;22:00;MW;0,000;0,000;0,128;0,000;0,128;15,040;25,012;9,008;19,604;68,664
01.02.2024;CET;22:00;22:15;MW;0,000;4,608;4,720;6,368;15,696;2,952;7,360;3,040;4,956;18,308
01.02.2024;CET;22:15;22:30;MW;0,000;5,100;6,696;22,428;34,224;29,100;27,660;6,988;28,688;92,436
01.02.2024;CET;22:30;22:45;MW;0,000;0,000;0,000;0,000;0,000;66,848;81,408;21,820;211,196;381,272
01.02.2024;CET;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;104,436;37,872;20,608;223,632;386,548
01.02.2024;CET;23:00;23:15;MW;0,000;0,000;0,000;0,000;0,000;15,864;0,660;6,420;3,376;26,320
01.02.2024;CET;23:15;23:30;MW;0,000;0,000;0,000;0,000;0,000;65,748;8,180;12,584;73,136;159,648
01.02.2024;CET;23:30;23:45;MW;0,000;0,000;0,000;0,000;0,000;118,496;25,704;15,524;203,136;362,860
01.02.2024;CET;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;53,280;32,016;20,592;198,268;304,156
02.02.2024;CET;00:00;00:15;MW;5,176;3,808;5,176;68,172;82,332;4,680;2,504;0,276;17,908;25,368
02.02.2024;CET;00:15;00:30;MW;2,476;0,612;1,940;26,868;31,896;1,824;0,460;0,000;0,928;3,212
02.02.2024;CET;00:30;00:45;MW;2,464;0,124;1,480;8,788;12,856;0,112;0,196;0,000;0,084;0,392
02.02.2024;CET;00:45;01:00;MW;0,824;0,032;0,516;11,368;12,740;0,000;0,000;0,000;0,000;0,000
02.02.2024;CET;01:00;01:15;MW;41,536;26,012;19,232;408,976;495,756;0,000;0,000;0,000;0,000;0,000
02.02.2024;CET;01:15;01:30;MW;79,816;22,784;22,596;463,460;588,656;0,000;0,000;0,000;0,000;0,000
02.02.2024;CET;01:30;01:45;MW;20,672;7,468;19,516;123,980;171,636;0,000;0,000;0,000;0,000;0,000
02.02.2024;CET;01:45;02:00;MW;0,000;0,000;0,072;0,048;0,120;0,000;0,000;0,000;0,000;0,000
02.02.2024;CET;02:00;02:15;MW;10,028;0,256;5,320;1,692;17,296;0,000;0,000;0,000;0,000;0,000
02.02.2024;CET;02:15;02:30;MW;0,000;0,000;0,000;0,000;0,000;17,696;5,180;0,280;5,452;28,608
02.02.2024;CET;02:30;02:45;MW;0,000;0,000;0,000;0,000;0,000;43,744;25,340;0,532;118,492;188,108
02.02.2024;CET;02:45;03:00;MW;0,000;0,000;0,000;0,000;0,000;22,620;15,800;0,308;69,260;107,988
02.02.2024;CET;03:00;03:15;MW;0,116;0,600;0,176;0,000;0,892;7,736;8,172;0,192;9,568;25,668
02.02.2024;CET;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;37,752;20,708;0,448;33,432;92,340
02.02.2024;CET;03:30;03:45;MW;0,000;0,000;0,000;0,000;0,000;22,892;18,160;0,396;79,024;120,472
02.02.2024;CET;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;27,108;19,388;0,608;34,224;81,328
02.02.2024;CET;04:00;04:15;MW;0,040;0,000;1,148;0,000;1,188;0,004;0,040;0,000;0,000;0,044
02.02.2024;CET;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;21,636;10,324;0,360;2,060;34,380
02.02.2024;CET;04:30;04:45;MW;1,944;0,016;1,456;1,092;4,508;1,984;0,828;0,000;0,044;2,856
02.02.2024;CET;04:45;05:00;MW;0,000;0,000;0,000;0,000;0,000;29,176;7,524;0,332;55,764;92,796
02.02.2024;CET;05:00;05:15;MW;0,000;0,000;0,000;0,000;0,000;32,488;23,804;0,504;50,864;107,660
02.02.2024;CET;05:15;05:30;MW;0,000;0,000;0,000;0,000;0,000;32,640;23,728;1,184;172,152;229,704
02.02.2024;CET;05:30;05:45;MW;0,000;0,000;0,000;0,000;0,000;10,248;6,696;0,156;5,364;22,464
02.02.2024;CET;05:45;06:00;MW;0,000;0,000;0,000;0,000;0,000;6,304;4,432;0,016;17,352;28,104
02.02.2024;CET;06:00;06:15;MW;0,000;0,000;0,012;0,000;0,012;59,500;39,612;4,336;237,204;340,652
02.02.2024;CET;06:15;06:30;MW;0,000;0,000;0,000;0,000;0,000;27,044;29,488;1,672;235,584;293,788
02.02.2024;CET;06:30;06:45;MW;0,008;0,000;0,000;0,000;0,008;5,360;12,216;0,188;1,928;19,692
02.02.2024;CET;06:45;07:00;MW;0,004;0,000;0,016;0,000;0,020;21,176;18,464;1,572;99,732;140,944
02.02.2024;CET;07:00;07:15;MW;0,000;0,000;0,000;0,000;0,000;89,668;41,592;4,080;290,096;425,436
02.02.2024;CET;07:15;07:30;MW;0,000;0,000;0,000;0,000;0,000;44,388;23,292;0,240;20,404;88,324
02.02.2024;CET;07:30;07:45;MW;0,008;0,000;0,036;0,000;0,044;18,428;15,428;0,228;45,380;79,464
02.02.2024;CET;07:45;08:00;MW;16,048;2,896;9,248;43,764;71,956;0,048;0,384;0,004;0,000;0,436
02.02.2024;CET;08:00;08:15;MW;6,880;2,560;5,096;7,840;22,376;0,012;0,000;0,000;0,000;0,012
02.02.2024;CET;08:15;08:30;MW;2,816;1,672;0,128;0,844;5,460;3,180;0,000;0,000;0,000;3,180
02.02.2024;CET;08:30;08:45;MW;0,000;0,000;0,000;0,000;0,000;38,256;0,000;5,684;41,564;85,504
02.02.2024;CET;08:45;09:00;MW;0,000;0,000;0,000;0,000;0,000;10,612;0,000;4,208;3,316;18,136
02.02.2024;CET;09:00;09:15;MW;7,076;2,052;0,212;9,216;18,556;22,876;0,000;6,120;32,120;61,116
02.02.2024;CET;09:15;09:30;MW;0,096;0,016;0,000;0,000;0,112;40,448;0,024;6,044;112,228;158,744
02.02.2024;CET;09:30;09:45;MW;0,000;0,000;0,000;0,000;0,000;170,732;0,020;12,820;34,352;217,924
02.02.2024;CET;09:45;10:00;MW;0,000;0,000;0,000;0,000;0,000;204,824;0,056;2,880;84,360;292,120
02.02.2024;CET;10:00;10:15;MW;1,528;31,392;1,152;124,272;158,344;0,000;0,000;0,004;1,472;1,476
02.02.2024;CET;10:15;10:30;MW;62,928;36,208;0,680;115,444;215,260;15,864;0,000;0,136;1,808;17,808
02.02.2024;CET;10:30;10:45;MW;0,136;0,052;0,000;0,320;0,508;6,784;0,000;0,044;0,668;7,496
02.02.2024;CET;10:45;11:00;MW;0,072;0,008;0,000;0,696;0,776;42,252;0,000;0,180;21,612;64,044
02.02.2024;CET;11:00;11:15;MW;0,000;0,000;0,000;0,000;0,000;262,056;1,328;10,624;270,080;544,088
02.02.2024;CET;11:15;11:30;MW;0,000;0,000;0,000;0,000;0,000;253,928;0,752;8,616;202,384;465,680
02.02.2024;CET;11:30;11:45;MW;0,000;0,004;0,000;1,804;1,808;182,008;0,748;4,596;155,056;342,408
02.02.2024;CET;11:45;12:00;MW;0,000;0,000;0,000;0,000;0,000;211,324;9,412;9,300;261,736;491,772
02.02.2024;CET;12:00;12:15;MW;0,044;0,084;2,584;12,040;14,752;23,624;0,424;0,484;44,232;68,764
02.02.2024;CET;12:15;12:30;MW;0,000;0,000;0,000;0,000;0,000;28,464;0,224;0,000;18,808;47,496
02.02.2024;CET;12:30;12:45;MW;0,176;11,252;10,804;42,812;65,044;17,364;0,008;0,000;1,452;18,824
02.02.2024;CET;12:45;13:00;MW;0,000;0,000;0,000;0,000;0,000;12,452;0,000;0,000;1,304;13,756
02.02.2024;CET;13:00;13:15;MW;0,000;0,000;0,000;0,000;0,000;36,436;0,000;0,316;35,124;71,876
02.02.2024;CET;13:15;13:30;MW;0,000;0,000;5,208;13,484;18,692;48,232;0,296;0,620;93,764;142,912
02.02.2024;CET;13:30;13:45;MW;0,000;0,000;0,000;0,000;0,000;49,332;0,000;0,196;43,688;93,216
02.02.2024;CET;13:45;14:00;MW;0,000;0,000;0,000;0,000;0,000;24,344;0,000;0,024;10,088;34,456
02.02.2024;CET;14:00;14:15;MW;0,000;0,000;0,000;0,008;0,008;46,028;1,852;0,608;122,696;171,184
02.02.2024;CET;14:15;14:30;MW;0,000;0,000;0,000;0,000;0,000;30,280;0,044;0,508;59,020;89,852
02.02.2024;CET;14:30;14:45;MW;0,000;0,096;0,000;0,012;0,108;16,236;0,000;0,088;22,772;39,096
02.02.2024;CET;14:45;15:00;MW;0,000;0,000;0,000;0,000;0,000;48,924;0,420;1,696;120,184;171,224
02.02.2024;CET;15:00;15:15;MW;0,008;0,372;0,004;0,248;0,632;25,232;0,056;0,972;8,736;34,996
02.02.2024;CET;15:15;15:30;MW;0,172;14,824;0,344;43,112;58,452;1,776;0,000;0,024;0,084;1,884
02.02.2024;CET;15:30;15:45;MW;0,328;63,916;1,020;103,948;169,212;0,000;0,000;0,000;0,000;0,000
02.02.2024;CET;15:45;16:00;MW;0,020;7,356;0,000;2,828;10,204;14,952;0,000;0,140;4,304;19,396
02.02.2024;CET;16:00;16:15;MW;0,000;0,740;0,052;2,356;3,148;4,584;0,000;0,012;0,000;4,596
02.02.2024;CET;16:15;16:30;MW;0,000;0,000;0,000;0,000;0,000;104,696;0,000;0,068;17,316;122,080
02.02.2024;CET;16:30;16:45;MW;0,000;0,000;0,000;0,000;0,000;79,808;0,000;0,228;31,116;111,152
02.02.2024;CET;16:45;17:00;MW;0,024;0,344;0,000;0,800;1,168;0,208;0,000;0,000;0,248;0,456
02.02.2024;CET;17:00;17:15;MW;0,008;3,028;0,000;2,036;5,072;0,772;0,000;0,048;0,248;1,068
02.02.2024;CET;17:15;17:30;MW;0,132;33,308;0,696;88,296;122,432;7,756;0,000;1,104;3,252;12,112
02.02.2024;CET;17:30;17:45;MW;0,056;7,476;0,368;5,472;13,372;37,004;0,000;8,416;11,056;56,476
02.02.2024;CET;17:45;18:00;MW;0,188;44,300;0,492;56,112;101,092;5,292;0,000;1,468;0,000;6,760
02.02.2024;CET;18:00;18:15;MW;0,004;0,032;0,000;0,000;0,036;106,560;0,000;13,884;145,348;265,792
02.02.2024;CET;18:15;18:30;MW;0,000;0,764;0,000;0,000;0,764;31,092;0,000;6,748;27,836;65,676
02.02.2024;CET;18:30;18:45;MW;0,000;0,000;0,000;0,000;0,000;104,132;0,120;13,632;86,024;203,908
02.02.2024;CET;18:45;19:00;MW;0,004;0,164;0,000;0,000;0,168;71,880;0,000;14,200;30,760;116,840
02.02.2024;CET;19:00;19:15;MW;0,044;0,096;0,000;0,164;0,304;5,268;0,188;2,972;9,480;17,908
02.02.2024;CET;19:15;19:30;MW;0,000;0,012;0,000;0,000;0,012;13,080;0,148;1,492;3,488;18,208
02.02.2024;CET;19:30;19:45;MW;0,000;0,000;0,000;0,000;0,000;45,760;2,400;3,584;64,744;116,488
02.02.2024;CET;19:45;20:00;MW;0,000;0,000;0,000;0,000;0,000;88,176;6,300;13,244;28,692;136,412
02.02.2024;CET;20:00;20:15;MW;0,000;0,000;0,000;0,000;0,000;0,952;7,372;12,884;82,232;103,440
02.02.2024;CET;20:15;20:30;MW;0,000;0,268;0,000;0,056;0,324;0,000;18,344;14,396;176,252;208,992
02.02.2024;CET;20:30;20:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;17,128;11,732;158,756;187,616
02.02.2024;CET;20:45;21:00;MW;0,000;0,464;0,000;0,256;0,720;0,000;4,852;3,072;11,900;19,824
02.02.2024;CET;21:00;21:15;MW;0,000;35,672;0,684;30,516;66,872;0,000;4,472;0,000;17,800;22,272
02.02.2024;CET;21:15;21:30;MW;0,000;18,052;0,212;27,608;45,872;0,000;8,584;0,064;78,288;86,936
02.02.2024;CET;21:30;21:45;MW;0,000;11,764;0,268;19,712;31,744;0,000;7,536;0,000;49,376;56,912
02.02.2024;CET;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;24,088;4,036;46,516;74,640
02.02.2024;CET;22:00;22:15;MW;0,000;0,000;0,032;25,664;25,696;0,000;4,372;1,112;8,408;13,892
02.02.2024;CET;22:15;22:30;MW;0,000;0,000;0,044;0,188;0,232;0,000;0,704;0,028;0,156;0,888
02.02.2024;CET;22:30;22:45;MW;0,000;0,000;0,508;77,180;77,688;0,000;3,900;0,000;9,804;13,704
02.02.2024;CET;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;5,548;0,384;8,580;14,512
02.02.2024;CET;23:00;23:15;MW;30,444;0,000;0,612;49,492;80,548;0,040;0,508;0,000;0,296;0,844
02.02.2024;CET;23:15;23:30;MW;14,544;0,000;0,780;92,392;107,716;1,732;2,776;0,032;0,200;4,740
02.02.2024;CET;23:30;23:45;MW;0,308;0,000;0,000;0,188;0,496;0,000;8,064;0,080;7,076;15,220
02.02.2024;CET;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;31,656;30,676;2,960;29,496;94,788
03.02.2024;CET;00:00;00:15;MW;6,512;24,836;0,864;59,044;91,256;37,252;9,240;1,608;70,512;118,612
03.02.2024;CET;00:15;00:30;MW;0,640;2,444;0,924;30,620;34,628;12,432;5,244;0,000;9,436;27,112
03.02.2024;CET;00:30;00:45;MW;3,612;1,728;0,488;21,480;27,308;24,556;7,348;0,464;37,000;69,368
03.02.2024;CET;00:45;01:00;MW;0,000;0,000;0,000;0,232;0,232;9,056;7,208;0,000;4,028;20,292
03.02.2024;CET;01:00;01:15;MW;6,324;4,196;0,872;48,212;59,604;10,120;6,092;0,060;20,284;36,556
03.02.2024;CET;01:15;01:30;MW;19,596;18,572;1,744;70,532;110,444;4,440;4,320;0,080;6,352;15,192
03.02.2024;CET;01:30;01:45;MW;0,000;0,000;0,000;0,432;0,432;9,320;5,732;0,592;31,648;47,292
03.02.2024;CET;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;39,700;20,476;3,796;156,012;219,984
03.02.2024;CET;02:00;02:15;MW;0,000;0,000;0,072;0,492;0,564;4,324;4,364;0,292;2,100;11,080
03.02.2024;CET;02:15;02:30;MW;0,000;0,000;0,000;1,168;1,168;1,384;3,980;0,000;5,884;11,248
03.02.2024;CET;02:30;02:45;MW;0,000;0,000;0,000;0,000;0,000;1,052;3,888;0,000;0,000;4,940
03.02.2024;CET;02:45;03:00;MW;0,000;0,000;0,000;0,364;0,364;2,000;6,012;0,000;0,712;8,724
03.02.2024;CET;03:00;03:15;MW;0,000;0,000;0,072;7,320;7,392;2,396;5,852;0,000;1,292;9,540
03.02.2024;CET;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;18,848;16,364;0,336;38,460;74,008
03.02.2024;CET;03:30;03:45;MW;1,404;0,172;0,100;19,152;20,828;0,224;2,708;0,008;0,048;2,988
03.02.2024;CET;03:45;04:00;MW;0,000;0,000;0,000;0,008;0,008;3,400;8,740;0,020;17,492;29,652
03.02.2024;CET;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;28,948;21,632;2,148;67,480;120,208
03.02.2024;CET;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;39,712;28,252;2,724;131,520;202,208
03.02.2024;CET;04:30;04:45;MW;0,000;0,000;0,000;0,288;0,288;15,976;13,500;2,212;25,260;56,948
03.02.2024;CET;04:45;05:00;MW;0,000;0,000;0,028;0,224;0,252;14,880;15,868;0,796;72,416;103,960
03.02.2024;CET;05:00;05:15;MW;0,104;0,000;0,528;37,744;38,376;8,112;8,692;1,528;48,108;66,440
03.02.2024;CET;05:15;05:30;MW;0,012;0,000;0,020;3,580;3,612;2,272;8,092;0,000;0,116;10,480
03.02.2024;CET;05:30;05:45;MW;20,308;16,384;1,544;44,772;83,008;3,340;5,172;0,000;4,688;13,200
03.02.2024;CET;05:45;06:00;MW;1,516;0,812;0,380;11,736;14,444;0,000;2,688;0,000;0,000;2,688
03.02.2024;CET;06:00;06:15;MW;0,032;0,056;0,272;3,868;4,228;0,112;2,852;0,024;0,000;2,988
03.02.2024;CET;06:15;06:30;MW;9,296;11,992;2,344;45,104;68,736;0,140;2,848;0,012;0,000;3,000
03.02.2024;CET;06:30;06:45;MW;32,136;28,044;15,120;144,664;219,964;0,000;2,680;0,000;0,000;2,680
03.02.2024;CET;06:45;07:00;MW;42,392;30,176;25,944;166,244;264,756;0,000;2,628;0,000;0,000;2,628
03.02.2024;CET;07:00;07:15;MW;16,332;13,900;7,468;49,596;87,296;0,228;2,944;0,048;0,296;3,516
03.02.2024;CET;07:15;07:30;MW;6,828;2,916;3,812;6,832;20,388;1,356;0,852;0,068;21,692;23,968
03.02.2024;CET;07:30;07:45;MW;19,344;15,344;9,400;153,304;197,392;0,000;0,000;0,000;0,000;0,000
03.02.2024;CET;07:45;08:00;MW;11,924;6,772;8,976;36,636;64,308;0,956;0,988;0,112;1,112;3,168
03.02.2024;CET;08:00;08:15;MW;0,000;0,000;0,000;0,012;0,012;11,752;20,680;0,864;7,624;40,920
