Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ)
01.07.2024;CEST;23:00;23:15;MW;0,000;0,000;0,108;23,324;23,432;0,040;12,596;0,000;2,052;14,688
01.07.2024;CEST;23:15;23:30;MW;2,500;0,648;0,468;44,244;47,860;0,360;34,836;0,252;5,480;40,928
01.07.2024;CEST;23:30;23:45;MW;9,740;9,044;1,228;158,580;178,592;0,032;14,464;0,028;0,620;15,144
01.07.2024;CEST;23:45;00:00;MW;0,000;0,000;0,028;0,776;0,804;0,000;16,792;0,000;0,916;17,708
02.07.2024;CEST;00:00;00:15;MW;0,000;0,000;0,268;14,652;14,920;0,604;0,008;0,028;0,000;0,640
02.07.2024;CEST;00:15;00:30;MW;0,000;0,000;0,204;8,104;8,308;35,720;8,192;7,984;24,180;76,076
02.07.2024;CEST;00:30;00:45;MW;0,000;0,000;0,000;8,536;8,536;12,732;3,420;8,000;6,408;30,560
02.07.2024;CEST;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;19,136;0,304;13,892;16,040;49,372
02.07.2024;CEST;01:00;01:15;MW;0,104;0,000;0,000;0,128;0,232;26,564;0,888;7,628;15,932;51,012
02.07.2024;CEST;01:15;01:30;MW;0,000;0,000;0,000;0,008;0,008;24,480;1,708;9,620;11,152;46,960
02.07.2024;CEST;01:30;01:45;MW;1,292;0,000;0,252;2,996;4,540;3,392;1,032;3,260;2,288;9,972
02.07.2024;CEST;01:45;02:00;MW;0,000;0,000;0,064;0,160;0,224;2,908;0,000;1,476;0,452;4,836
02.07.2024;CEST;02:00;02:15;MW;0,068;0,004;0,224;48,532;48,828;12,044;0,248;1,300;4,620;18,212
02.07.2024;CEST;02:15;02:30;MW;0,000;0,000;0,000;0,000;0,000;80,276;11,544;25,364;58,680;175,864
02.07.2024;CEST;02:30;02:45;MW;0,000;0,000;0,000;0,000;0,000;86,524;13,280;29,344;70,872;200,020
02.07.2024;CEST;02:45;03:00;MW;0,000;0,000;0,420;40,648;41,068;8,856;0,568;6,668;6,388;22,480
02.07.2024;CEST;03:00;03:15;MW;4,872;0,056;1,216;87,056;93,200;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;03:15;03:30;MW;6,264;0,000;2,300;71,356;79,920;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;03:30;03:45;MW;4,012;0,000;1,920;147,432;153,364;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;03:45;04:00;MW;4,232;0,000;0,984;270,392;275,608;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;04:00;04:15;MW;0,004;0,004;1,788;64,096;65,892;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;04:15;04:30;MW;0,000;0,000;0,904;5,856;6,760;2,820;0,000;0,316;0,604;3,740
02.07.2024;CEST;04:30;04:45;MW;0,000;0,000;0,000;0,000;0,000;7,996;0,004;1,360;1,152;10,512
02.07.2024;CEST;04:45;05:00;MW;0,000;0,000;0,208;2,044;2,252;0,892;0,000;0,008;0,128;1,028
02.07.2024;CEST;05:00;05:15;MW;0,388;0,000;1,308;29,188;30,884;3,540;0,000;1,104;0,480;5,124
02.07.2024;CEST;05:15;05:30;MW;0,000;0,000;0,004;2,648;2,652;18,400;0,156;3,604;8,568;30,728
02.07.2024;CEST;05:30;05:45;MW;0,000;0,000;0,516;20,384;20,900;7,200;0,024;0,400;1,376;9,000
02.07.2024;CEST;05:45;06:00;MW;0,000;0,000;0,008;0,220;0,228;23,896;0,192;8,280;7,000;39,368
02.07.2024;CEST;06:00;06:15;MW;0,000;0,000;0,156;41,940;42,096;69,752;30,464;32,688;195,692;328,596
02.07.2024;CEST;06:15;06:30;MW;0,000;0,000;0,204;21,444;21,648;4,900;0,000;3,212;3,888;12,000
02.07.2024;CEST;06:30;06:45;MW;0,668;2,520;1,440;221,576;226,204;0,000;0,000;0,052;0,000;0,052
02.07.2024;CEST;06:45;07:00;MW;0,000;0,000;1,556;106,704;108,260;0,140;0,000;0,000;0,000;0,140
02.07.2024;CEST;07:00;07:15;MW;0,528;1,548;1,276;190,168;193,520;3,832;0,108;1,428;3,580;8,948
02.07.2024;CEST;07:15;07:30;MW;42,136;16,852;2,108;98,592;159,688;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;07:30;07:45;MW;0,228;0,872;3,116;206,296;210,512;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;07:45;08:00;MW;51,660;17,472;4,492;567,832;641,456;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;08:00;08:15;MW;75,836;6,908;24,404;41,336;148,484;11,240;0,000;1,208;4,340;16,788
02.07.2024;CEST;08:15;08:30;MW;0,152;0,004;0,264;2,756;3,176;16,128;0,000;3,452;1,392;20,972
02.07.2024;CEST;08:30;08:45;MW;1,168;1,312;2,340;14,500;19,320;2,996;0,360;0,292;1,024;4,672
02.07.2024;CEST;08:45;09:00;MW;1,960;0,000;1,000;3,988;6,948;1,796;2,460;0,680;1,716;6,652
02.07.2024;CEST;09:00;09:15;MW;0,508;0,004;0,120;0,020;0,652;13,372;18,648;3,464;13,760;49,244
02.07.2024;CEST;09:15;09:30;MW;19,960;6,196;3,624;65,040;94,820;17,892;12,164;6,148;16,240;52,444
02.07.2024;CEST;09:30;09:45;MW;0,008;0,000;0,004;0,000;0,012;3,420;12,696;2,348;7,188;25,652
02.07.2024;CEST;09:45;10:00;MW;0,000;0,000;0,000;0,000;0,000;1,252;12,624;1,900;4,168;19,944
02.07.2024;CEST;10:00;10:15;MW;10,516;0,688;3,160;23,840;38,204;21,772;5,648;1,212;17,572;46,204
02.07.2024;CEST;10:15;10:30;MW;19,712;9,800;6,756;62,588;98,856;15,188;5,692;3,100;4,316;28,296
02.07.2024;CEST;10:30;10:45;MW;37,140;18,408;12,256;123,448;191,252;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;10:45;11:00;MW;177,464;22,284;34,696;411,800;646,244;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;11:00;11:15;MW;253,456;41,436;43,256;448,980;787,128;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;11:15;11:30;MW;292,632;26,220;51,016;684,076;1053,944;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;11:30;11:45;MW;44,316;40,816;10,984;287,284;383,400;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;11:45;12:00;MW;9,504;24,796;28,928;149,596;212,824;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;12:00;12:15;MW;0,000;0,812;0,924;3,364;5,100;103,808;0,100;22,456;197,336;323,700
02.07.2024;CEST;12:15;12:30;MW;0,000;0,000;0,000;0,000;0,000;72,508;0,100;16,252;85,200;174,060
02.07.2024;CEST;12:30;12:45;MW;0,000;0,000;0,000;0,000;0,000;95,408;0,000;18,392;70,800;184,600
02.07.2024;CEST;12:45;13:00;MW;0,000;0,000;0,000;0,000;0,000;115,088;0,452;21,856;115,404;252,800
02.07.2024;CEST;13:00;13:15;MW;0,000;0,000;0,000;0,000;0,000;148,436;1,972;37,240;410,724;598,372
02.07.2024;CEST;13:15;13:30;MW;0,000;0,000;0,000;0,000;0,000;19,348;0,000;6,720;48,324;74,392
02.07.2024;CEST;13:30;13:45;MW;0,000;0,000;0,000;0,000;0,000;124,632;9,768;31,488;290,040;455,928
02.07.2024;CEST;13:45;14:00;MW;0,000;0,000;0,000;0,000;0,000;193,040;23,480;36,860;328,716;582,096
02.07.2024;CEST;14:00;14:15;MW;0,000;0,000;0,000;0,000;0,000;174,380;7,448;36,556;264,716;483,100
02.07.2024;CEST;14:15;14:30;MW;0,000;0,000;0,000;0,000;0,000;128,880;10,572;32,668;136,820;308,940
02.07.2024;CEST;14:30;14:45;MW;0,000;0,000;0,000;0,000;0,000;137,628;6,708;32,228;115,668;292,232
02.07.2024;CEST;14:45;15:00;MW;0,000;0,000;0,000;0,000;0,000;71,720;1,420;21,268;45,984;140,392
02.07.2024;CEST;15:00;15:15;MW;0,060;0,000;0,004;0,036;0,100;8,600;0,000;4,816;1,608;15,024
02.07.2024;CEST;15:15;15:30;MW;0,152;0,060;0,072;0,652;0,936;6,240;0,000;3,260;0,796;10,296
02.07.2024;CEST;15:30;15:45;MW;0,000;0,000;0,000;0,000;0,000;167,512;11,352;26,264;123,528;328,656
02.07.2024;CEST;15:45;16:00;MW;0,000;0,000;0,000;0,000;0,000;57,440;0,000;18,684;17,692;93,816
02.07.2024;CEST;16:00;16:15;MW;0,000;0,000;0,000;0,000;0,000;25,472;17,312;53,328;183,112;279,224
02.07.2024;CEST;16:15;16:30;MW;0,000;0,000;0,000;0,000;0,000;10,972;6,576;42,824;4,232;64,604
02.07.2024;CEST;16:30;16:45;MW;0,032;0,000;0,000;0,444;0,476;16,136;8,824;49,960;30,980;105,900
02.07.2024;CEST;16:45;17:00;MW;0,000;0,000;0,000;0,004;0,004;10,140;4,080;10,896;13,400;38,516
02.07.2024;CEST;17:00;17:15;MW;0,076;0,000;0,000;6,976;7,052;0,104;0,064;8,172;2,056;10,396
02.07.2024;CEST;17:15;17:30;MW;0,004;0,000;0,000;0,084;0,088;13,900;7,180;35,136;21,928;78,144
02.07.2024;CEST;17:30;17:45;MW;0,636;2,808;1,164;103,832;108,440;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;17:45;18:00;MW;0,100;0,176;0,800;30,704;31,780;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;18:00;18:15;MW;27,132;59,672;2,620;405,580;495,004;0,000;0,000;0,000;0,000;0,000
02.07.2024;CEST;18:15;18:30;MW;0,908;0,144;0,232;81,148;82,432;4,816;4,412;2,388;0,000;11,616
02.07.2024;CEST;18:30;18:45;MW;0,004;0,000;0,004;0,320;0,328;11,936;49,308;23,364;30,452;115,060
02.07.2024;CEST;18:45;19:00;MW;0,000;0,000;0,000;0,000;0,000;24,664;26,724;8,132;15,176;74,696
02.07.2024;CEST;19:00;19:15;MW;0,000;0,000;0,000;0,000;0,000;15,268;63,448;19,264;36,756;134,736
02.07.2024;CEST;19:15;19:30;MW;0,000;0,000;0,000;0,000;0,000;40,420;70,564;27,164;43,176;181,324
02.07.2024;CEST;19:30;19:45;MW;0,000;0,000;0,000;0,000;0,000;94,564;85,804;51,412;100,572;332,352
02.07.2024;CEST;19:45;20:00;MW;0,000;0,000;0,000;0,000;0,000;122,436;98,768;62,484;303,264;586,952
02.07.2024;CEST;20:00;20:15;MW;0,000;0,000;0,000;0,000;0,000;214,972;81,372;1,200;226,528;524,072
02.07.2024;CEST;20:15;20:30;MW;0,000;0,000;0,000;0,000;0,000;58,604;52,312;0,076;41,596;152,588
02.07.2024;CEST;20:30;20:45;MW;0,000;0,000;0,000;0,000;0,000;66,476;48,564;0,264;44,892;160,196
02.07.2024;CEST;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;89,908;72,492;0,492;60,408;223,300
02.07.2024;CEST;21:00;21:15;MW;0,000;0,000;0,000;0,000;0,000;178,180;74,532;1,636;147,600;401,948
02.07.2024;CEST;21:15;21:30;MW;0,000;0,000;0,000;0,000;0,000;60,104;53,088;0,236;25,068;138,496
02.07.2024;CEST;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;59,588;54,524;0,236;28,428;142,776
02.07.2024;CEST;21:45;22:00;MW;0,000;0,292;0,132;24,792;25,216;28,700;30,220;0,108;16,852;75,880
02.07.2024;CEST;22:00;22:15;MW;0,000;0,000;0,000;0,604;0,604;46,972;38,532;0,068;22,828;108,400
02.07.2024;CEST;22:15;22:30;MW;6,788;9,060;0,944;112,252;129,044;1,684;8,984;0,064;1,088;11,820
02.07.2024;CEST;22:30;22:45;MW;0,000;0,004;0,124;25,280;25,408;33,192;28,532;0,072;19,156;80,952
02.07.2024;CEST;22:45;23:00;MW;0,000;0,000;0,080;1,172;1,252;107,780;0,464;0,636;77,616;186,496
02.07.2024;CEST;23:00;23:15;MW;0,000;0,000;0,000;0,000;0,000;55,552;0,004;0,372;31,252;87,180
02.07.2024;CEST;23:15;23:30;MW;0,000;0,040;0,404;49,596;50,040;0,128;0,000;0,000;0,000;0,128
02.07.2024;CEST;23:30;23:45;MW;0,000;0,000;0,000;0,000;0,000;8,652;0,000;0,072;5,604;14,328
02.07.2024;CEST;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;8,560;0,000;0,084;4,172;12,816
03.07.2024;CEST;00:00;00:15;MW;0,000;0,000;0,000;0,000;0,000;0,828;0,000;0,040;1,232;2,100
03.07.2024;CEST;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;17,480;2,324;1,104;62,044;82,952
03.07.2024;CEST;00:30;00:45;MW;0,000;0,000;1,340;0,564;1,904;38,240;3,628;0,348;29,836;72,052
03.07.2024;CEST;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;50,968;5,840;1,436;28,228;86,472
03.07.2024;CEST;01:00;01:15;MW;0,000;0,000;0,000;0,000;0,000;13,324;2,416;0,244;3,764;19,748
03.07.2024;CEST;01:15;01:30;MW;0,000;7,116;0,000;0,000;7,116;44,728;9,032;0,332;24,768;78,860
03.07.2024;CEST;01:30;01:45;MW;0,000;0,000;0,000;0,000;0,000;58,100;5,204;0,576;11,880;75,760
03.07.2024;CEST;01:45;02:00;MW;0,020;0,012;0,000;0,000;0,032;43,468;3,924;0,000;14,376;61,768
03.07.2024;CEST;02:00;02:15;MW;0,000;37,028;1,200;41,140;79,368;0,000;0,000;0,000;0,000;0,000
03.07.2024;CEST;02:15;02:30;MW;0,000;10,168;0,324;0,024;10,516;0,000;0,000;0,000;0,000;0,000
03.07.2024;CEST;02:30;02:45;MW;0,000;12,792;0,340;0,040;13,172;0,000;0,000;0,000;0,000;0,000
03.07.2024;CEST;02:45;03:00;MW;0,000;16,364;0,184;0,028;16,576;0,648;0,036;0,000;0,124;0,808
03.07.2024;CEST;03:00;03:15;MW;0,000;0,184;0,000;0,000;0,184;30,440;4,652;0,196;14,412;49,700
03.07.2024;CEST;03:15;03:30;MW;0,000;0,044;0,000;0,000;0,044;44,028;2,992;0,228;12,756;60,004
03.07.2024;CEST;03:30;03:45;MW;0,000;0,000;0,000;0,000;0,000;49,152;2,700;0,224;18,008;70,084
03.07.2024;CEST;03:45;04:00;MW;0,000;0,068;0,068;0,000;0,136;45,840;9,404;0,556;20,020;75,820
03.07.2024;CEST;04:00;04:15;MW;2,356;4,244;0,284;0,432;7,316;36,412;0,816;9,612;15,676;62,516
03.07.2024;CEST;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;60,868;9,576;14,344;19,888;104,676
03.07.2024;CEST;04:30;04:45;MW;0,000;2,848;0,092;0,000;2,940;5,532;0,048;2,112;0,508;8,200
03.07.2024;CEST;04:45;05:00;MW;0,000;1,180;1,132;9,344;11,656;0,000;0,000;0,176;0,000;0,176
03.07.2024;CEST;05:00;05:15;MW;0,000;0,000;0,056;0,000;0,056;29,688;2,316;4,372;26,480;62,856
03.07.2024;CEST;05:15;05:30;MW;0,000;0,004;0,024;0,000;0,028;60,764;0,072;12,272;22,572;95,680
03.07.2024;CEST;05:30;05:45;MW;0,000;0,000;0,000;0,000;0,000;34,236;2,108;9,876;9,580;55,800
03.07.2024;CEST;05:45;06:00;MW;0,000;0,000;0,000;0,000;0,000;46,784;4,144;7,436;24,652;83,016
03.07.2024;CEST;06:00;06:15;MW;3,632;21,020;2,040;245,284;271,976;30,368;4,356;5,688;19,104;59,516
03.07.2024;CEST;06:15;06:30;MW;0,048;15,824;2,124;211,440;229,436;0,000;0,000;0,000;0,000;0,000
03.07.2024;CEST;06:30;06:45;MW;0,000;0,380;1,988;171,680;174,048;0,000;0,000;0,000;0,000;0,000
03.07.2024;CEST;06:45;07:00;MW;0,000;0,008;0,768;52,896;53,672;0,000;0,000;0,000;0,000;0,000
03.07.2024;CEST;07:00;07:15;MW;0,000;0,000;0,084;0,028;0,112;126,608;9,320;13,880;46,336;196,144
