Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ)
01.04.2024;CEST;14:00;14:15;MW;0,000;10,520;0,096;60,172;70,788;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;14:15;14:30;MW;0,192;0,000;0,128;47,108;47,428;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;14:30;14:45;MW;0,080;0,000;0,000;0,000;0,080;0,080;0,000;0,016;0,000;0,096
01.04.2024;CEST;14:45;15:00;MW;0,988;0,000;0,008;16,544;17,540;10,160;4,092;0,516;4,896;19,664
01.04.2024;CEST;15:00;15:15;MW;69,840;38,368;0,532;294,468;403,208;0,000;0,000;0,008;0,000;0,008
01.04.2024;CEST;15:15;15:30;MW;15,776;0,452;0,024;127,072;143,324;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;15:30;15:45;MW;5,336;0,288;0,060;46,204;51,888;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;15:45;16:00;MW;0,668;0,000;0,000;0,000;0,668;0,868;0,000;0,072;0,000;0,940
01.04.2024;CEST;16:00;16:15;MW;1,888;6,356;0,000;55,008;63,252;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;16:15;16:30;MW;0,000;0,000;22,860;96,476;119,336;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;16:30;16:45;MW;0,524;0,240;5,956;26,836;33,556;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;16:45;17:00;MW;0,504;0,000;0,000;1,408;1,912;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;17:00;17:15;MW;0,688;4,236;1,188;30,504;36,616;1,124;3,012;0,496;0,832;5,464
01.04.2024;CEST;17:15;17:30;MW;2,592;0,992;1,824;124,020;129,428;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;17:30;17:45;MW;2,576;24,212;2,700;308,916;338,404;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;17:45;18:00;MW;4,068;69,548;26,112;748,848;848,576;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;18:00;18:15;MW;0,084;8,204;11,004;160,380;179,672;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;18:15;18:30;MW;0,016;0,012;0,000;1,188;1,216;1,584;0,000;0,204;0,696;2,484
01.04.2024;CEST;18:30;18:45;MW;0,004;0,000;0,000;0,456;0,460;3,536;1,140;1,244;8,900;14,820
01.04.2024;CEST;18:45;19:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;19:00;19:15;MW;1,728;8,116;0,248;27,864;37,956;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;19:15;19:30;MW;0,076;24,096;7,312;376,348;407,832;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;19:30;19:45;MW;0,548;45,892;26,508;485,980;558,928;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;19:45;20:00;MW;0,016;63,952;39,220;278,868;382,056;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;20:00;20:15;MW;5,272;1,676;17,084;22,584;46,616;0,084;0,000;0,000;0,000;0,084
01.04.2024;CEST;20:15;20:30;MW;0,040;0,000;0,624;32,672;33,336;1,924;0,000;0,000;0,040;1,964
01.04.2024;CEST;20:30;20:45;MW;0,040;14,208;0,024;103,052;117,324;3,020;0,376;0,000;0,012;3,408
01.04.2024;CEST;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;20,104;7,328;0,236;0,368;28,036
01.04.2024;CEST;21:00;21:15;MW;0,040;0,120;0,024;13,732;13,916;12,972;2,976;0,028;17,112;33,088
01.04.2024;CEST;21:15;21:30;MW;0,000;0,000;0,000;0,000;0,000;166,768;20,132;1,444;167,316;355,660
01.04.2024;CEST;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;52,456;10,288;1,460;59,448;123,652
01.04.2024;CEST;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;27,232;9,808;0,472;35,156;72,668
01.04.2024;CEST;22:00;22:15;MW;43,852;25,244;4,296;96,184;169,576;0,632;0,100;0,000;0,000;0,732
01.04.2024;CEST;22:15;22:30;MW;0,000;0,000;0,000;2,592;2,592;0,236;0,908;0,000;0,000;1,144
01.04.2024;CEST;22:30;22:45;MW;0,044;12,504;0,056;112,720;125,324;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;22:45;23:00;MW;0,000;0,340;0,012;0,948;1,300;0,000;0,000;0,000;0,000;0,000
01.04.2024;CEST;23:00;23:15;MW;39,076;22,340;10,272;134,520;206,208;0,464;0,324;0,000;0,000;0,788
01.04.2024;CEST;23:15;23:30;MW;0,000;0,000;0,000;0,000;0,000;3,632;1,348;0,000;0,180;5,160
01.04.2024;CEST;23:30;23:45;MW;0,000;0,496;0,000;9,696;10,192;32,832;4,328;0,132;13,924;51,216
01.04.2024;CEST;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;11,720;6,816;0,260;5,188;23,984
02.04.2024;CEST;00:00;00:15;MW;0,000;0,340;0,000;0,012;0,352;1,496;8,584;0,000;62,332;72,412
02.04.2024;CEST;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;2,320;15,748;1,128;423,184;442,380
02.04.2024;CEST;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;0,584;27,176;1,164;612,324;641,248
02.04.2024;CEST;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;1,744;23,596;0,656;480,584;506,580
02.04.2024;CEST;01:00;01:15;MW;0,000;0,000;0,000;0,000;0,000;2,572;9,456;10,272;143,200;165,500
02.04.2024;CEST;01:15;01:30;MW;0,000;0,000;0,000;0,000;0,000;2,456;13,696;4,536;133,660;154,348
02.04.2024;CEST;01:30;01:45;MW;0,000;0,000;0,000;0,000;0,000;2,844;13,008;0,248;177,064;193,164
02.04.2024;CEST;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;0,080;13,404;0,136;74,552;88,172
02.04.2024;CEST;02:00;02:15;MW;0,168;0,000;0,000;0,008;0,176;0,628;2,208;0,076;27,656;30,568
02.04.2024;CEST;02:15;02:30;MW;0,008;0,000;0,000;0,000;0,008;0,668;8,864;0,148;24,116;33,796
02.04.2024;CEST;02:30;02:45;MW;3,688;0,000;0,164;28,576;32,428;0,000;0,664;0,000;0,064;0,728
02.04.2024;CEST;02:45;03:00;MW;0,100;0,000;0,000;2,904;3,004;0,000;0,076;0,000;0,000;0,076
02.04.2024;CEST;03:00;03:15;MW;0,688;0,176;0,032;31,552;32,448;0,000;2,116;0,004;9,188;11,308
02.04.2024;CEST;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;6,256;12,400;1,124;70,568;90,348
02.04.2024;CEST;03:30;03:45;MW;0,000;0,000;0,000;0,000;0,000;14,148;74,440;5,632;481,424;575,644
02.04.2024;CEST;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;4,416;26,140;2,300;221,820;254,676
02.04.2024;CEST;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;0,264;16,848;0,204;225,432;242,748
02.04.2024;CEST;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;15,000;0,256;320,536;335,792
02.04.2024;CEST;04:30;04:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;14,260;0,000;73,312;87,572
02.04.2024;CEST;04:45;05:00;MW;0,876;0,000;0,312;0,000;1,188;0,000;5,972;0,000;17,892;23,864
02.04.2024;CEST;05:00;05:15;MW;0,052;0,000;0,940;0,000;0,992;0,000;1,036;0,000;0,000;1,036
02.04.2024;CEST;05:15;05:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;5,652;0,000;5,248;10,900
02.04.2024;CEST;05:30;05:45;MW;3,616;6,136;5,212;30,108;45,072;0,000;0,004;0,000;0,000;0,004
02.04.2024;CEST;05:45;06:00;MW;13,656;28,128;31,080;233,896;306,760;0,000;0,000;0,000;0,000;0,000
02.04.2024;CEST;06:00;06:15;MW;7,932;12,692;15,472;97,120;133,216;0,200;0,024;0,000;0,000;0,224
02.04.2024;CEST;06:15;06:30;MW;7,556;8,900;10,688;31,768;58,912;0,000;0,000;0,000;0,000;0,000
02.04.2024;CEST;06:30;06:45;MW;10,568;10,964;13,628;30,984;66,144;0,000;0,000;0,000;0,000;0,000
02.04.2024;CEST;06:45;07:00;MW;6,552;16,544;17,424;42,332;82,852;0,000;0,000;0,000;0,000;0,000
02.04.2024;CEST;07:00;07:15;MW;0,000;0,000;0,000;0,000;0,000;2,088;6,600;0,648;187,604;196,940
02.04.2024;CEST;07:15;07:30;MW;0,000;0,000;0,000;0,000;0,000;2,700;20,820;1,508;357,820;382,848
02.04.2024;CEST;07:30;07:45;MW;0,000;0,000;0,000;0,052;0,052;0,900;7,176;0,124;44,944;53,144
02.04.2024;CEST;07:45;08:00;MW;0,000;0,000;0,000;0,000;0,000;3,536;10,652;0,488;47,728;62,404
02.04.2024;CEST;08:00;08:15;MW;0,000;0,000;0,000;0,000;0,000;1,296;3,808;0,260;50,364;55,728
02.04.2024;CEST;08:15;08:30;MW;0,000;0,000;0,000;0,000;0,000;3,940;20,740;4,956;284,876;314,512
02.04.2024;CEST;08:30;08:45;MW;0,000;0,000;0,000;0,076;0,076;1,180;9,204;1,692;157,432;169,508
02.04.2024;CEST;08:45;09:00;MW;0,000;0,000;0,000;0,000;0,000;3,704;17,052;0,484;394,944;416,184
02.04.2024;CEST;09:00;09:15;MW;0,000;0,000;0,000;0,000;0,000;3,648;22,952;5,172;152,796;184,568
02.04.2024;CEST;09:15;09:30;MW;0,712;0,000;1,444;46,508;48,664;0,300;5,360;0,336;50,868;56,864
02.04.2024;CEST;09:30;09:45;MW;0,080;0,028;0,264;2,988;3,360;0,288;4,604;0,168;49,592;54,652
02.04.2024;CEST;09:45;10:00;MW;0,000;0,000;0,000;0,000;0,000;0,004;0,420;0,004;0,044;0,472
02.04.2024;CEST;10:00;10:15;MW;0,388;14,904;3,292;80,452;99,036;0,000;0,000;0,000;0,000;0,000
02.04.2024;CEST;10:15;10:30;MW;0,044;0,000;0,020;1,264;1,328;0,000;0,000;0,000;0,000;0,000
02.04.2024;CEST;10:30;10:45;MW;0,032;0,000;0,000;0,364;0,396;0,000;0,000;0,000;0,000;0,000
02.04.2024;CEST;10:45;11:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,068;0,056;1,572;1,696
02.04.2024;CEST;11:00;11:15;MW;0,000;0,116;1,212;8,220;9,548;1,480;4,044;0,528;50,244;56,296
02.04.2024;CEST;11:15;11:30;MW;0,000;0,000;2,792;32,224;35,016;0,272;1,944;0,104;14,824;17,144
02.04.2024;CEST;11:30;11:45;MW;0,124;0,792;0,152;24,036;25,104;0,260;0,148;0,044;1,068;1,520
02.04.2024;CEST;11:45;12:00;MW;1,108;4,700;2,408;68,104;76,320;0,868;3,436;0,252;29,008;33,564
02.04.2024;CEST;12:00;12:15;MW;0,612;0,516;0,712;19,276;21,116;0,112;0,848;0,064;1,576;2,600
02.04.2024;CEST;12:15;12:30;MW;0,000;0,000;0,000;0,000;0,000;1,108;3,808;0,412;38,124;43,452
02.04.2024;CEST;12:30;12:45;MW;0,000;0,000;0,000;0,000;0,000;3,084;14,412;0,652;352,900;371,048
02.04.2024;CEST;12:45;13:00;MW;0,000;0,000;0,000;0,000;0,000;0,072;11,852;0,896;186,344;199,164
02.04.2024;CEST;13:00;13:15;MW;0,000;0,000;0,000;0,000;0,000;0,220;1,412;0,064;6,232;7,928
02.04.2024;CEST;13:15;13:30;MW;0,056;0,000;0,000;0,000;0,056;0,472;1,772;0,208;9,232;11,684
02.04.2024;CEST;13:30;13:45;MW;0,000;0,000;0,000;0,000;0,000;1,176;4,784;0,608;96,268;102,836
02.04.2024;CEST;13:45;14:00;MW;0,000;0,000;0,000;0,000;0,000;43,844;22,500;1,880;550,336;618,560
02.04.2024;CEST;14:00;14:15;MW;0,000;0,000;0,000;0,000;0,000;43,456;19,008;2,564;484,104;549,132
02.04.2024;CEST;14:15;14:30;MW;0,000;0,000;0,000;0,000;0,000;56,396;65,988;7,596;623,788;753,768
02.04.2024;CEST;14:30;14:45;MW;0,000;0,000;0,000;0,000;0,000;77,280;106,224;33,204;791,416;1008,124
02.04.2024;CEST;14:45;15:00;MW;1,080;0,000;1,056;25,968;28,104;37,276;35,232;58,976;116,188;247,672
02.04.2024;CEST;15:00;15:15;MW;12,644;3,396;0,848;80,960;97,848;0,184;0,260;0,032;0,064;0,540
02.04.2024;CEST;15:15;15:30;MW;0,000;0,000;0,000;0,000;0,000;24,212;11,768;1,044;303,080;340,104
02.04.2024;CEST;15:30;15:45;MW;0,000;0,000;0,000;0,000;0,000;31,132;35,948;6,596;375,844;449,520
02.04.2024;CEST;15:45;16:00;MW;0,000;0,000;0,000;0,000;0,000;1,856;5,296;0,520;105,384;113,056
02.04.2024;CEST;16:00;16:15;MW;0,000;0,000;0,000;0,000;0,000;5,456;17,852;7,540;328,748;359,596
02.04.2024;CEST;16:15;16:30;MW;0,000;0,000;0,000;0,000;0,000;12,912;30,204;50,908;292,432;386,456
02.04.2024;CEST;16:30;16:45;MW;0,000;0,000;0,904;41,092;41,996;5,260;13,576;14,480;28,284;61,600
02.04.2024;CEST;16:45;17:00;MW;1,460;2,348;1,768;42,264;47,840;0,064;0,192;0,028;0,444;0,728
02.04.2024;CEST;17:00;17:15;MW;0,000;0,000;0,000;0,020;0,020;5,620;12,536;7,588;10,496;36,240
02.04.2024;CEST;17:15;17:30;MW;0,000;15,648;1,840;40,640;58,128;20,920;35,160;56,252;223,040;335,372
02.04.2024;CEST;17:30;17:45;MW;0,560;0,456;0,840;52,832;54,688;20,260;19,328;42,508;188,028;270,124
02.04.2024;CEST;17:45;18:00;MW;0,020;0,000;0,360;20,224;20,604;8,980;20,924;22,080;137,048;189,032
02.04.2024;CEST;18:00;18:15;MW;0,000;0,000;0,000;0,000;0,000;3,352;11,296;12,524;23,868;51,040
02.04.2024;CEST;18:15;18:30;MW;0,000;19,360;7,896;378,164;405,420;0,000;0,000;0,000;0,000;0,000
02.04.2024;CEST;18:30;18:45;MW;0,000;26,316;12,872;428,060;467,248;0,000;0,000;0,000;0,000;0,000
02.04.2024;CEST;18:45;19:00;MW;0,000;40,340;15,516;648,796;704,652;0,000;0,000;0,000;0,000;0,000
02.04.2024;CEST;19:00;19:15;MW;0,000;1,008;1,260;82,172;84,440;0,000;0,048;0,048;0,544;0,640
02.04.2024;CEST;19:15;19:30;MW;0,000;15,188;5,432;299,868;320,488;0,000;0,560;0,012;0,228;0,800
02.04.2024;CEST;19:30;19:45;MW;5,600;130,596;44,348;454,660;635,204;0,000;0,000;0,000;0,000;0,000
02.04.2024;CEST;19:45;20:00;MW;34,224;325,172;54,456;496,712;910,564;0,000;0,000;0,000;0,000;0,000
02.04.2024;CEST;20:00;20:15;MW;178,456;72,176;4,064;135,016;389,712;0,000;0,000;0,000;0,000;0,000
02.04.2024;CEST;20:15;20:30;MW;0,376;0,460;0,172;0,012;1,020;0,000;0,000;0,000;0,000;0,000
02.04.2024;CEST;20:30;20:45;MW;11,164;7,440;0,988;0,000;19,592;0,000;0,000;0,000;0,000;0,000
02.04.2024;CEST;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;3,996;0,456;0,576;2,964;7,992
02.04.2024;CEST;21:00;21:15;MW;0,152;2,536;0,852;0,000;3,540;0,456;1,052;1,332;1,308;4,148
02.04.2024;CEST;21:15;21:30;MW;61,732;17,372;4,236;0,000;83,340;2,804;1,044;0,680;8,552;13,080
02.04.2024;CEST;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;6,864;6,292;6,636;11,052;30,844
02.04.2024;CEST;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;35,984;66,444;16,740;86,932;206,100
02.04.2024;CEST;22:00;22:15;MW;27,092;51,812;5,012;63,516;147,432;2,784;4,172;3,600;4,752;15,308
02.04.2024;CEST;22:15;22:30;MW;15,564;27,580;3,192;30,592;76,928;1,824;0,000;0,492;1,836;4,152
02.04.2024;CEST;22:30;22:45;MW;0,000;0,000;0,000;0,000;0,000;10,724;7,632;4,076;22,732;45,164
02.04.2024;CEST;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;24,476;18,912;7,860;27,416;78,664
02.04.2024;CEST;23:00;23:15;MW;4,868;1,080;3,020;49,804;58,772;8,880;6,240;1,568;9,428;26,116
02.04.2024;CEST;23:15;23:30;MW;0,000;0,000;0,000;0,000;0,000;38,524;42,172;1,864;46,896;129,456
02.04.2024;CEST;23:30;23:45;MW;0,000;0,000;0,000;0,000;0,000;38,836;63,592;1,432;75,792;179,652
02.04.2024;CEST;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;27,072;6,212;0,652;57,412;91,348
03.04.2024;CEST;00:00;00:15;MW;0,000;0,000;0,036;0,000;0,036;0,228;1,116;0,044;4,776;6,164
03.04.2024;CEST;00:15;00:30;MW;0,000;0,000;0,076;0,080;0,156;1,328;20,332;4,972;16,064;42,696
03.04.2024;CEST;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;1,796;29,064;11,728;17,468;60,056
03.04.2024;CEST;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;0,256;13,668;1,612;0,024;15,560
03.04.2024;CEST;01:00;01:15;MW;0,648;0,000;0,128;2,500;3,276;0,000;3,564;0,248;0,000;3,812
03.04.2024;CEST;01:15;01:30;MW;8,272;0,668;10,160;17,936;37,036;0,000;0,000;0,000;0,000;0,000
03.04.2024;CEST;01:30;01:45;MW;0,988;0,096;12,972;19,100;33,156;0,000;0,000;0,000;0,000;0,000
03.04.2024;CEST;01:45;02:00;MW;0,000;0,000;0,016;0,000;0,016;0,220;11,760;3,316;1,604;16,900
03.04.2024;CEST;02:00;02:15;MW;0,000;0,000;0,000;0,000;0,000;0,000;3,420;1,268;0,032;4,720
03.04.2024;CEST;02:15;02:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;4,208;0,164;0,000;4,372
03.04.2024;CEST;02:30;02:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;12,240;0,148;0,064;12,452
03.04.2024;CEST;02:45;03:00;MW;0,000;0,000;0,008;0,000;0,008;0,000;3,600;0,140;0,000;3,740
03.04.2024;CEST;03:00;03:15;MW;14,116;8,220;7,060;7,968;37,364;0,000;1,164;0,004;0,000;1,168
03.04.2024;CEST;03:15;03:30;MW;0,280;0,096;3,064;0,364;3,804;0,000;0,000;0,000;0,000;0,000
03.04.2024;CEST;03:30;03:45;MW;1,928;0,024;3,792;0,004;5,748;0,000;0,000;0,000;0,000;0,000
03.04.2024;CEST;03:45;04:00;MW;0,244;0,048;2,300;0,000;2,592;0,176;5,116;1,124;1,340;7,756
03.04.2024;CEST;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;2,604;24,488;9,936;46,636;83,664
03.04.2024;CEST;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;2,680;30,872;17,224;181,480;232,256
03.04.2024;CEST;04:30;04:45;MW;0,000;0,000;0,000;0,000;0,000;3,020;27,892;11,836;53,708;96,456
03.04.2024;CEST;04:45;05:00;MW;0,000;0,000;0,000;0,000;0,000;2,016;20,508;6,932;4,792;34,248
03.04.2024;CEST;05:00;05:15;MW;0,000;0,108;0,688;0,000;0,796;0,876;13,480;2,316;11,856;28,528
03.04.2024;CEST;05:15;05:30;MW;0,000;0,000;0,000;0,000;0,000;0,220;14,212;0,644;4,388;19,464
03.04.2024;CEST;05:30;05:45;MW;0,000;0,000;0,000;0,000;0,000;1,036;17,120;5,232;33,604;56,992
03.04.2024;CEST;05:45;06:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;2,928;0,124;0,004;3,056
03.04.2024;CEST;06:00;06:15;MW;0,000;34,620;9,976;156,508;201,104;0,212;5,076;1,144;0,316;6,748
03.04.2024;CEST;06:15;06:30;MW;0,000;26,760;17,944;77,100;121,804;0,712;3,732;0,588;4,868;9,900
03.04.2024;CEST;06:30;06:45;MW;0,000;28,416;15,544;53,344;97,304;0,000;0,000;0,004;0,000;0,004
03.04.2024;CEST;06:45;07:00;MW;0,000;22,740;13,504;15,112;51,356;0,000;0,000;0,008;0,000;0,008
03.04.2024;CEST;07:00;07:15;MW;0,000;0,236;0,144;0,012;0,392;0,844;8,452;2,744;52,872;64,912
