Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ)
01.01.2024;CET;12:00;12:15;MW;0,000;0,000;0,000;0,000;0,000;0,000;5,780;1,608;38,968;46,356
01.01.2024;CET;12:15;12:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;7,724;0,884;35,688;44,296
01.01.2024;CET;12:30;12:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;5,868;1,868;69,256;76,992
01.01.2024;CET;12:45;13:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,832;0,100;0,088;1,020
01.01.2024;CET;13:00;13:15;MW;0,100;0,160;0,032;0,024;0,316;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;13:15;13:30;MW;1,140;3,052;2,388;2,560;9,140;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;13:30;13:45;MW;0,236;0,004;0,008;0,012;0,260;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;13:45;14:00;MW;1,692;16,928;1,552;22,576;42,748;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;14:00;14:15;MW;2,444;23,840;6,152;27,460;59,896;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;14:15;14:30;MW;10,544;92,784;15,860;246,316;365,504;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;14:30;14:45;MW;7,488;71,524;11,496;156,604;247,112;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;14:45;15:00;MW;5,172;72,948;14,644;101,296;194,060;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;15:00;15:15;MW;29,680;14,224;0,936;23,684;68,524;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;15:15;15:30;MW;30,668;17,852;2,040;18,532;69,092;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;15:30;15:45;MW;74,620;101,548;13,312;334,212;523,692;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;15:45;16:00;MW;68,896;89,296;10,828;243,980;413,000;0,000;0,000;0,016;0,000;0,016
01.01.2024;CET;16:00;16:15;MW;0,000;0,044;0,000;1,508;1,552;0,000;0,000;0,276;0,048;0,324
01.01.2024;CET;16:15;16:30;MW;0,204;0,000;0,000;0,048;0,252;0,000;0,000;0,080;20,824;20,904
01.01.2024;CET;16:30;16:45;MW;1,240;0,764;0,000;0,660;2,664;0,000;0,000;0,096;0,000;0,096
01.01.2024;CET;16:45;17:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,064;0,000;0,064
01.01.2024;CET;17:00;17:15;MW;1,624;1,524;0,000;1,104;4,252;0,000;0,000;0,084;0,324;0,408
01.01.2024;CET;17:15;17:30;MW;0,000;0,012;0,000;0,036;0,048;0,000;0,000;0,576;3,356;3,932
01.01.2024;CET;17:30;17:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;17:45;18:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,064;0,176;0,000;0,240
01.01.2024;CET;18:00;18:15;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;18:15;18:30;MW;29,500;10,076;0,428;26,556;66,560;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;18:30;18:45;MW;81,336;23,896;0,960;72,200;178,392;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;18:45;19:00;MW;0,100;0,040;0,060;1,004;1,204;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;19:00;19:15;MW;10,052;7,336;0,000;12,060;29,448;0,000;0,000;0,116;6,444;6,560
01.01.2024;CET;19:15;19:30;MW;0,056;0,192;0,000;0,168;0,416;0,000;0,000;1,204;4,832;6,036
01.01.2024;CET;19:30;19:45;MW;0,856;1,040;0,000;1,232;3,128;0,000;0,392;1,016;15,900;17,308
01.01.2024;CET;19:45;20:00;MW;0,704;0,268;0,000;0,112;1,084;0,000;0,764;0,644;4,444;5,852
01.01.2024;CET;20:00;20:15;MW;2,380;2,304;0,236;2,748;7,668;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;20:15;20:30;MW;14,272;5,452;0,452;14,824;35,000;0,000;0,608;1,012;0,480;2,100
01.01.2024;CET;20:30;20:45;MW;20,000;7,236;0,004;28,484;55,724;0,000;1,824;7,548;22,576;31,948
01.01.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;1,888;9,000;20,824;31,712
01.01.2024;CET;21:00;21:15;MW;0,144;0,048;0,000;0,112;0,304;0,000;0,000;0,004;0,000;0,004
01.01.2024;CET;21:15;21:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;1,804;1,932;5,636;9,372
01.01.2024;CET;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;4,688;6,516;26,612;37,816
01.01.2024;CET;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;2,656;4,856;18,616;26,128
01.01.2024;CET;22:00;22:15;MW;2,652;1,140;0,000;1,768;5,560;0,000;5,368;11,368;138,872;155,608
01.01.2024;CET;22:15;22:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;5,632;26,328;141,292;173,252
01.01.2024;CET;22:30;22:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;5,156;23,868;14,540;43,564
01.01.2024;CET;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;4,736;13,092;0,712;18,540
01.01.2024;CET;23:00;23:15;MW;27,668;12,016;0,284;19,824;59,792;0,000;0,000;0,036;0,000;0,036
01.01.2024;CET;23:15;23:30;MW;27,196;19,164;0,264;39,328;85,952;0,000;0,000;0,000;0,000;0,000
01.01.2024;CET;23:30;23:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,104;0,000;0,104
01.01.2024;CET;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,040;0,000;0,040
02.01.2024;CET;00:00;00:15;MW;0,000;0,000;0,000;0,000;0,000;159,748;20,296;39,628;200,312;419,984
02.01.2024;CET;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;108,744;9,480;27,452;214,472;360,148
02.01.2024;CET;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;48,196;8,728;24,928;223,884;305,736
02.01.2024;CET;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;3,656;7,976;25,484;237,632;274,748
02.01.2024;CET;01:00;01:15;MW;0,000;0,000;0,000;0,000;0,000;0,000;7,316;24,192;243,468;274,976
02.01.2024;CET;01:15;01:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;8,948;28,468;275,008;312,424
02.01.2024;CET;01:30;01:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;5,296;25,576;169,500;200,372
02.01.2024;CET;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,748;6,764;8,976;16,488
02.01.2024;CET;02:00;02:15;MW;0,000;2,408;0,088;3,192;5,688;0,000;0,000;0,004;0,000;0,004
02.01.2024;CET;02:15;02:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;02:30;02:45;MW;0,000;0,948;0,000;1,240;2,188;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;02:45;03:00;MW;0,000;0,984;0,000;0,396;1,380;0,000;0,000;0,220;0,000;0,220
02.01.2024;CET;03:00;03:15;MW;0,000;0,052;0,000;0,000;0,052;0,092;5,764;16,036;154,120;176,012
02.01.2024;CET;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;5,156;30,948;291,520;327,624
02.01.2024;CET;03:30;03:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;5,452;25,348;177,204;208,004
02.01.2024;CET;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;6,968;23,412;162,872;193,252
02.01.2024;CET;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;3,404;5,572;22,604;36,016;67,596
02.01.2024;CET;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;2,044;9,004;21,168;11,896;44,112
02.01.2024;CET;04:30;04:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;1,748;4,532;0,292;6,572
02.01.2024;CET;04:45;05:00;MW;0,000;0,000;0,000;0,000;0,000;0,308;0,504;0,132;0,000;0,944
02.01.2024;CET;05:00;05:15;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,412;0,036;0,392;0,840
02.01.2024;CET;05:15;05:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,024;0,000;0,024
02.01.2024;CET;05:30;05:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,012;0,000;0,000;0,012
02.01.2024;CET;05:45;06:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;3,964;3,064;4,248;11,276
02.01.2024;CET;06:00;06:15;MW;0,000;0,000;0,000;0,000;0,000;70,508;7,592;33,676;231,632;343,408
02.01.2024;CET;06:15;06:30;MW;0,000;0,000;0,000;0,000;0,000;50,120;9,416;38,156;496,116;593,808
02.01.2024;CET;06:30;06:45;MW;0,000;0,000;0,000;0,000;0,000;9,184;9,512;41,852;380,712;441,260
02.01.2024;CET;06:45;07:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;8,376;51,536;100,044;159,956
02.01.2024;CET;07:00;07:15;MW;0,000;0,000;0,000;0,000;0,000;0,000;7,676;41,600;309,064;358,340
02.01.2024;CET;07:15;07:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;3,664;16,148;15,576;35,388
02.01.2024;CET;07:30;07:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;6,144;22,636;106,840;135,620
02.01.2024;CET;07:45;08:00;MW;3,840;0,492;0,000;0,144;4,476;6,812;2,008;4,460;2,080;15,360
02.01.2024;CET;08:00;08:15;MW;0,000;0,000;0,000;0,000;0,000;0,340;1,020;1,788;0,452;3,600
02.01.2024;CET;08:15;08:30;MW;0,000;0,000;0,000;0,008;0,008;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;08:30;08:45;MW;7,236;4,024;0,000;6,812;18,072;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;08:45;09:00;MW;8,280;6,668;0,000;6,164;21,112;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;09:00;09:15;MW;37,400;46,060;0,000;84,180;167,640;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;09:15;09:30;MW;19,496;19,944;0,000;16,312;55,752;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;09:30;09:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;09:45;10:00;MW;0,000;0,000;0,000;0,000;0,000;7,820;0,064;2,924;6,516;17,324
02.01.2024;CET;10:00;10:15;MW;0,000;0,000;0,000;0,000;0,000;4,864;0,480;12,476;7,304;25,124
02.01.2024;CET;10:15;10:30;MW;0,000;0,000;0,000;0,000;0,000;0,016;0,008;1,272;0,000;1,296
02.01.2024;CET;10:30;10:45;MW;0,000;0,000;0,000;0,000;0,000;0,024;0,000;0,000;0,000;0,024
02.01.2024;CET;10:45;11:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;11:00;11:15;MW;0,000;0,996;0,860;25,076;26,932;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;11:15;11:30;MW;26,968;0,416;0,760;102,196;130,340;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;11:30;11:45;MW;82,592;0,660;1,480;93,196;177,928;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;11:45;12:00;MW;10,764;0,188;0,716;19,584;31,252;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;12:00;12:15;MW;53,240;5,936;0,020;66,328;125,524;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;12:15;12:30;MW;1,144;0,188;0,000;3,380;4,712;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;12:30;12:45;MW;0,084;0,000;0,000;0,352;0,436;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;12:45;13:00;MW;0,000;0,000;0,000;0,016;0,016;0,404;0,052;0,416;0,000;0,872
02.01.2024;CET;13:00;13:15;MW;74,208;14,308;0,580;57,316;146,412;0,344;0,020;0,236;0,048;0,648
02.01.2024;CET;13:15;13:30;MW;9,760;0,220;0,236;8,664;18,880;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;13:30;13:45;MW;139,328;26,464;1,440;240,344;407,576;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;13:45;14:00;MW;18,600;10,484;0,808;15,432;45,324;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;14:00;14:15;MW;12,720;7,880;0,332;7,248;28,180;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;14:15;14:30;MW;25,908;18,564;0,604;19,508;64,584;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;14:30;14:45;MW;63,824;44,152;0,632;100,540;209,148;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;14:45;15:00;MW;13,904;7,400;0,344;10,696;32,344;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;15:00;15:15;MW;0,320;13,692;0,000;25,804;39,816;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;15:15;15:30;MW;21,124;84,020;0,408;135,684;241,236;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;15:30;15:45;MW;47,024;88,432;0,824;196,064;332,344;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;15:45;16:00;MW;1,708;23,732;0,000;17,836;43,276;0,000;0,000;0,356;0,000;0,356
02.01.2024;CET;16:00;16:15;MW;0,072;0,036;0,000;0,640;0,748;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;16:15;16:30;MW;0,192;0,304;0,000;0,656;1,152;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;16:30;16:45;MW;6,116;3,536;0,464;9,232;19,348;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;16:45;17:00;MW;2,096;5,784;0,188;0,392;8,460;0,000;0,176;0,684;3,628;4,488
02.01.2024;CET;17:00;17:15;MW;0,000;0,000;0,000;0,004;0,004;0,000;0,384;3,908;13,720;18,012
02.01.2024;CET;17:15;17:30;MW;0,000;0,000;0,000;0,004;0,004;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;17:30;17:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;17:45;18:00;MW;0,448;0,000;0,000;0,280;0,728;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;18:00;18:15;MW;0,000;0,000;0,000;0,044;0,044;0,000;1,572;0,820;0,308;2,700
02.01.2024;CET;18:15;18:30;MW;0,012;0,000;0,000;0,024;0,036;0,000;4,228;4,832;21,860;30,920
02.01.2024;CET;18:30;18:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;4,216;8,624;47,052;59,892
02.01.2024;CET;18:45;19:00;MW;12,684;0,900;0,932;0,600;15,116;0,048;0,444;2,452;1,064;4,008
02.01.2024;CET;19:00;19:15;MW;0,236;0,068;0,288;0,064;0,656;10,532;2,856;2,024;26,580;41,992
02.01.2024;CET;19:15;19:30;MW;0,000;0,000;0,000;0,000;0,000;16,048;4,332;6,068;25,000;51,448
02.01.2024;CET;19:30;19:45;MW;0,000;0,000;0,000;0,008;0,008;0,472;0,444;1,564;0,000;2,480
02.01.2024;CET;19:45;20:00;MW;0,000;0,000;0,000;0,000;0,000;0,004;0,064;0,020;0,000;0,088
02.01.2024;CET;20:00;20:15;MW;39,900;0,000;2,772;63,708;106,380;0,020;0,012;0,000;0,000;0,032
02.01.2024;CET;20:15;20:30;MW;19,008;0,000;1,328;11,164;31,500;1,272;0,708;0,360;0,160;2,500
02.01.2024;CET;20:30;20:45;MW;0,000;0,000;0,000;0,000;0,000;0,088;0,288;0,068;0,000;0,444
02.01.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,020;0,000;0,000;0,020
02.01.2024;CET;21:00;21:15;MW;9,032;0,000;0,772;6,692;16,496;0,000;0,068;0,000;0,000;0,068
02.01.2024;CET;21:15;21:30;MW;13,484;0,000;1,208;6,496;21,188;0,000;0,028;0,000;0,000;0,028
02.01.2024;CET;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,336;0,000;0,000;0,336
02.01.2024;CET;21:45;22:00;MW;0,016;0,000;0,000;0,020;0,036;0,000;0,256;0,000;0,000;0,256
02.01.2024;CET;22:00;22:15;MW;88,580;0,996;5,496;212,396;307,468;0,000;0,676;0,032;0,248;0,956
02.01.2024;CET;22:15;22:30;MW;8,956;0,000;2,492;1,820;13,268;0,000;0,732;0,112;1,352;2,196
02.01.2024;CET;22:30;22:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;2,940;3,028;76,968;82,936
02.01.2024;CET;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;1,880;1,500;1,644;5,024
02.01.2024;CET;23:00;23:15;MW;86,156;0,000;11,916;85,316;183,388;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;23:15;23:30;MW;45,412;0,000;8,284;35,688;89,384;0,000;0,000;0,000;0,000;0,000
02.01.2024;CET;23:30;23:45;MW;0,000;0,000;0,004;0,000;0,004;0,000;0,024;0,000;0,000;0,024
02.01.2024;CET;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;2,468;1,496;2,980;97,440;104,384
03.01.2024;CET;00:00;00:15;MW;131,848;27,588;17,456;74,084;250,976;0,256;0,892;1,108;42,920;45,176
03.01.2024;CET;00:15;00:30;MW;8,520;1,468;0,096;2,592;12,676;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;00:30;00:45;MW;45,176;28,260;3,768;33,972;111,176;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;00:45;01:00;MW;3,164;4,752;0,136;2,892;10,944;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;01:00;01:15;MW;0,004;0,008;0,000;0,000;0,012;0,000;0,008;0,836;34,688;35,532
03.01.2024;CET;01:15;01:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,124;1,116;30,548;31,788
03.01.2024;CET;01:30;01:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;2,892;0,704;14,288;17,884
03.01.2024;CET;01:45;02:00;MW;13,160;10,884;1,396;17,972;43,412;0,000;0,332;0,000;0,000;0,332
03.01.2024;CET;02:00;02:15;MW;41,968;38,448;8,624;62,524;151,564;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;02:15;02:30;MW;0,112;0,000;0,128;1,000;1,240;0,000;0,000;0,016;6,476;6,492
03.01.2024;CET;02:30;02:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;2,880;3,516;180,188;186,584
03.01.2024;CET;02:45;03:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;12,900;5,488;376,488;394,876
03.01.2024;CET;03:00;03:15;MW;2,272;0,660;0,144;2,520;5,596;0,000;7,148;3,284;128,568;139,000
03.01.2024;CET;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;9,852;1,916;214,080;225,848
03.01.2024;CET;03:30;03:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;7,280;2,524;78,240;88,044
03.01.2024;CET;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;3,756;0,856;18,820;23,432
03.01.2024;CET;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,920;0,000;0,096;1,016
03.01.2024;CET;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;04:30;04:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,132;0,000;0,044;0,176
03.01.2024;CET;04:45;05:00;MW;0,000;0,000;0,000;0,000;0,000;0,004;7,760;4,856;240,176;252,796
03.01.2024;CET;05:00;05:15;MW;0,000;0,000;0,024;0,000;0,024;0,376;7,816;2,652;79,544;90,388
03.01.2024;CET;05:15;05:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;9,176;3,612;87,400;100,188
03.01.2024;CET;05:30;05:45;MW;0,000;0,164;0,000;0,000;0,164;0,000;1,812;0,260;2,784;4,856
03.01.2024;CET;05:45;06:00;MW;0,348;9,764;3,928;7,568;21,608;0,000;0,000;0,000;0,000;0,000
03.01.2024;CET;06:00;06:15;MW;0,024;1,064;2,496;1,204;4,788;0,000;0,000;0,600;41,524;42,124
03.01.2024;CET;06:15;06:30;MW;0,920;1,428;1,604;2,492;6,444;0,000;0,000;0,356;4,012;4,368
03.01.2024;CET;06:30;06:45;MW;38,156;18,436;13,040;32,824;102,456;0,000;0,000;0,024;0,000;0,024
03.01.2024;CET;06:45;07:00;MW;8,776;1,260;5,328;5,028;20,392;0,000;0,000;0,004;0,000;0,004
03.01.2024;CET;07:00;07:15;MW;0,000;0,000;0,000;0,000;0,000;38,720;0,004;5,664;261,652;306,040
03.01.2024;CET;07:15;07:30;MW;0,660;0,000;0,008;0,000;0,668;24,868;0,736;2,208;210,416;238,228
03.01.2024;CET;07:30;07:45;MW;12,128;6,308;5,884;15,552;39,872;3,752;0,000;1,380;86,032;91,164
03.01.2024;CET;07:45;08:00;MW;27,508;10,992;14,380;18,828;71,708;0,000;0,000;0,000;2,956;2,956
03.01.2024;CET;08:00;08:15;MW;0,004;0,408;0,520;0,412;1,344;0,000;0,000;0,104;6,188;6,292
