Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ)
01.09.2024;CEST;00:00;00:15;MW;0,096;0,000;0,000;0,000;0,096;4,364;0,000;0,148;1,096;5,608
01.09.2024;CEST;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;10,052;0,000;0,804;3,684;14,540
01.09.2024;CEST;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;53,048;0,308;2,860;21,400;77,616
01.09.2024;CEST;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;118,184;8,104;8,488;199,888;334,664
01.09.2024;CEST;01:00;01:15;MW;0,000;0,000;0,000;0,000;0,000;41,140;3,884;3,596;54,452;103,072
01.09.2024;CEST;01:15;01:30;MW;0,000;0,000;0,000;0,000;0,000;67,368;5,240;4,452;55,296;132,356
01.09.2024;CEST;01:30;01:45;MW;0,000;0,000;0,000;0,000;0,000;35,104;4,848;2,520;18,436;60,908
01.09.2024;CEST;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;22,564;5,848;2,668;56,240;87,320
01.09.2024;CEST;02:00;02:15;MW;4,740;4,388;2,428;19,052;30,608;4,852;1,704;0,576;28,380;35,512
01.09.2024;CEST;02:15;02:30;MW;0,628;0,000;0,032;4,360;5,020;0,000;0,000;0,000;0,000;0,000
01.09.2024;CEST;02:30;02:45;MW;0,000;0,000;0,000;0,000;0,000;0,320;0,000;0,480;0,004;0,804
01.09.2024;CEST;02:45;03:00;MW;0,000;0,000;0,000;0,000;0,000;12,712;2,008;5,640;31,368;51,728
01.09.2024;CEST;03:00;03:15;MW;0,000;0,000;0,000;0,000;0,000;9,108;2,336;2,244;28,796;42,484
01.09.2024;CEST;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;30,784;8,576;7,280;241,240;287,880
01.09.2024;CEST;03:30;03:45;MW;0,000;0,000;0,000;0,000;0,000;11,780;3,200;2,216;17,904;35,100
01.09.2024;CEST;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;9,016;6,880;1,456;10,740;28,092
01.09.2024;CEST;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;0,516;2,096;0,544;14,548;17,704
01.09.2024;CEST;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;6,468;3,600;51,488;61,556
01.09.2024;CEST;04:30;04:45;MW;0,252;0,000;1,076;0,000;1,328;0,048;0,344;0,228;4,024;4,644
01.09.2024;CEST;04:45;05:00;MW;0,296;0,000;0,396;0,000;0,692;0,000;0,000;0,000;0,000;0,000
01.09.2024;CEST;05:00;05:15;MW;3,704;0,000;0,692;0,016;4,412;0,012;0,040;0,000;0,936;0,988
01.09.2024;CEST;05:15;05:30;MW;0,392;0,000;0,448;0,112;0,952;0,000;0,028;0,000;0,348;0,376
01.09.2024;CEST;05:30;05:45;MW;1,380;0,000;1,328;0,000;2,708;0,316;0,080;0,140;0,712;1,248
01.09.2024;CEST;05:45;06:00;MW;0,904;0,284;0,124;0,000;1,312;0,044;0,000;0,072;0,000;0,116
01.09.2024;CEST;06:00;06:15;MW;1,616;0,440;0,344;0,164;2,564;0,000;0,000;0,000;0,000;0,000
01.09.2024;CEST;06:15;06:30;MW;0,000;0,000;0,008;0,004;0,012;0,056;0,000;0,092;0,000;0,148
01.09.2024;CEST;06:30;06:45;MW;0,000;0,000;0,000;0,004;0,004;0,708;0,116;0,216;3,784;4,824
01.09.2024;CEST;06:45;07:00;MW;0,000;0,000;0,000;0,000;0,000;0,900;0,028;0,292;0,296;1,516
01.09.2024;CEST;07:00;07:15;MW;19,328;5,292;22,104;9,304;56,028;0,000;0,000;0,000;0,000;0,000
01.09.2024;CEST;07:15;07:30;MW;27,132;9,544;20,796;26,592;84,064;0,000;0,000;0,000;0,000;0,000
01.09.2024;CEST;07:30;07:45;MW;2,156;4,672;3,988;2,368;13,184;0,000;0,000;0,000;0,000;0,000
01.09.2024;CEST;07:45;08:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
01.09.2024;CEST;08:00;08:15;MW;0,000;0,000;0,000;0,000;0,000;0,788;0,184;0,272;0,336;1,580
01.09.2024;CEST;08:15;08:30;MW;3,000;4,728;19,248;14,664;41,640;0,000;0,000;0,040;0,000;0,040
01.09.2024;CEST;08:30;08:45;MW;0,288;0,056;0,424;0,128;0,896;0,000;0,000;0,000;0,000;0,000
01.09.2024;CEST;08:45;09:00;MW;9,896;8,296;8,092;40,304;66,588;0,000;0,000;0,000;0,000;0,000
01.09.2024;CEST;09:00;09:15;MW;18,792;0,756;9,100;10,804;39,452;0,000;0,000;0,000;0,000;0,000
01.09.2024;CEST;09:15;09:30;MW;12,092;0,208;13,204;34,676;60,180;0,000;0,000;0,008;0,000;0,008
01.09.2024;CEST;09:30;09:45;MW;0,000;0,000;0,000;0,000;0,000;4,632;1,620;2,232;33,628;42,112
01.09.2024;CEST;09:45;10:00;MW;0,036;0,000;0,000;0,000;0,036;0,492;0,848;1,148;15,556;18,044
01.09.2024;CEST;10:00;10:15;MW;0,428;1,160;0,368;2,156;4,112;0,808;0,288;0,276;3,248;4,620
01.09.2024;CEST;10:15;10:30;MW;4,536;4,288;8,852;34,876;52,552;0,312;0,208;0,236;0,336;1,092
01.09.2024;CEST;10:30;10:45;MW;0,000;0,000;0,000;0,000;0,000;7,044;5,304;3,352;175,484;191,184
01.09.2024;CEST;10:45;11:00;MW;0,000;0,000;0,000;0,000;0,000;3,380;2,752;2,988;100,512;109,632
01.09.2024;CEST;11:00;11:15;MW;0,000;0,000;0,000;0,000;0,000;6,760;4,336;6,728;75,040;92,864
01.09.2024;CEST;11:15;11:30;MW;0,000;0,000;0,000;0,000;0,000;7,680;7,360;5,632;184,720;205,392
01.09.2024;CEST;11:30;11:45;MW;0,000;0,000;0,000;0,000;0,000;6,896;4,740;5,224;215,292;232,152
01.09.2024;CEST;11:45;12:00;MW;0,000;0,000;0,000;0,000;0,000;5,416;10,552;3,816;192,332;212,116
01.09.2024;CEST;12:00;12:15;MW;0,000;0,000;0,000;0,000;0,000;16,064;10,428;4,068;217,560;248,120
01.09.2024;CEST;12:15;12:30;MW;0,000;0,000;0,000;0,000;0,000;14,772;10,756;12,108;421,084;458,720
01.09.2024;CEST;12:30;12:45;MW;0,000;0,000;0,000;0,000;0,000;10,900;3,480;3,956;169,996;188,332
01.09.2024;CEST;12:45;13:00;MW;0,000;0,000;0,000;0,000;0,000;13,888;11,528;7,496;323,136;356,048
01.09.2024;CEST;13:00;13:15;MW;0,000;0,000;0,000;0,000;0,000;10,776;5,576;2,408;150,964;169,724
01.09.2024;CEST;13:15;13:30;MW;0,000;0,000;0,000;0,000;0,000;10,120;8,076;5,272;130,196;153,664
01.09.2024;CEST;13:30;13:45;MW;0,000;0,000;0,000;0,000;0,000;8,116;3,096;2,968;25,624;39,804
01.09.2024;CEST;13:45;14:00;MW;0,000;0,000;0,000;0,000;0,000;8,544;3,836;2,704;44,372;59,456
01.09.2024;CEST;14:00;14:15;MW;0,000;0,000;0,000;0,000;0,000;7,268;4,504;1,168;17,004;29,944
01.09.2024;CEST;14:15;14:30;MW;0,000;0,000;0,000;0,000;0,000;7,496;2,392;0,248;23,680;33,816
01.09.2024;CEST;14:30;14:45;MW;0,000;0,000;0,000;0,000;0,000;5,676;1,624;1,836;28,532;37,668
01.09.2024;CEST;14:45;15:00;MW;0,000;0,000;0,000;0,000;0,000;3,964;1,972;1,200;5,460;12,596
01.09.2024;CEST;15:00;15:15;MW;0,000;0,000;0,000;0,000;0,000;2,924;0,072;0,084;0,504;3,584
01.09.2024;CEST;15:15;15:30;MW;0,000;0,000;0,000;0,000;0,000;4,504;2,648;3,256;87,108;97,516
01.09.2024;CEST;15:30;15:45;MW;0,000;0,000;0,000;0,000;0,000;7,076;4,156;3,024;68,996;83,252
01.09.2024;CEST;15:45;16:00;MW;0,000;0,000;0,000;0,000;0,000;4,340;0,592;0,108;2,696;7,736
01.09.2024;CEST;16:00;16:15;MW;0,000;0,000;0,000;0,000;0,000;39,524;7,688;5,588;252,008;304,808
01.09.2024;CEST;16:15;16:30;MW;0,000;0,000;0,000;0,000;0,000;40,760;13,220;18,776;146,316;219,072
01.09.2024;CEST;16:30;16:45;MW;6,588;3,500;6,152;5,360;21,600;16,404;2,356;2,164;19,324;40,248
01.09.2024;CEST;16:45;17:00;MW;0,000;0,748;4,348;0,092;5,188;28,124;3,972;3,052;142,392;177,540
01.09.2024;CEST;17:00;17:15;MW;0,000;0,000;0,000;0,000;0,000;30,076;5,924;8,648;101,448;146,096
01.09.2024;CEST;17:15;17:30;MW;0,508;0,000;0,032;0,000;0,540;20,728;2,508;2,660;144,684;170,580
01.09.2024;CEST;17:30;17:45;MW;6,692;50,364;18,040;153,656;228,752;7,916;0,124;0,488;15,260;23,788
01.09.2024;CEST;17:45;18:00;MW;6,120;113,788;44,540;254,148;418,596;0,004;0,000;0,000;0,000;0,004
01.09.2024;CEST;18:00;18:15;MW;26,088;26,892;24,388;31,280;108,648;0,232;0,000;0,000;0,000;0,232
01.09.2024;CEST;18:15;18:30;MW;4,908;65,448;27,904;174,912;273,172;0,012;0,000;0,000;0,000;0,012
01.09.2024;CEST;18:30;18:45;MW;0,896;101,100;42,956;320,288;465,240;0,000;0,000;0,000;0,000;0,000
01.09.2024;CEST;18:45;19:00;MW;55,792;102,628;47,480;296,468;502,368;0,000;0,000;0,000;0,000;0,000
01.09.2024;CEST;19:00;19:15;MW;9,628;13,648;13,584;69,660;106,520;3,356;0,000;0,000;0,000;3,356
01.09.2024;CEST;19:15;19:30;MW;4,088;19,284;17,328;38,076;78,776;0,000;0,000;0,000;0,000;0,000
01.09.2024;CEST;19:30;19:45;MW;0,000;69,512;37,444;145,040;251,996;0,000;0,000;0,000;0,000;0,000
01.09.2024;CEST;19:45;20:00;MW;0,000;0,000;0,220;0,000;0,220;83,400;1,788;1,236;118,520;204,944
01.09.2024;CEST;20:00;20:15;MW;0,000;0,212;0,044;0,000;0,256;140,632;10,972;1,980;190,940;344,524
01.09.2024;CEST;20:15;20:30;MW;0,304;0,196;0,020;0,000;0,520;0,280;0,000;0,000;0,020;0,300
01.09.2024;CEST;20:30;20:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
01.09.2024;CEST;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;11,040;0,000;0,372;3,808;15,220
01.09.2024;CEST;21:00;21:15;MW;8,676;11,588;5,732;15,448;41,444;31,036;0,000;0,128;9,692;40,856
01.09.2024;CEST;21:15;21:30;MW;0,016;0,000;0,000;0,000;0,016;36,528;0,008;0,360;10,628;47,524
01.09.2024;CEST;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;75,360;0,036;0,972;45,808;122,176
01.09.2024;CEST;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;83,308;0,068;1,896;49,760;135,032
01.09.2024;CEST;22:00;22:15;MW;4,536;10,880;3,196;16,580;35,192;8,984;0,000;0,336;7,736;17,056
01.09.2024;CEST;22:15;22:30;MW;0,000;0,000;0,000;0,000;0,000;45,260;0,608;0,884;101,572;148,324
01.09.2024;CEST;22:30;22:45;MW;0,000;0,000;0,000;0,000;0,000;50,232;0,780;0,896;46,336;98,244
01.09.2024;CEST;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;29,964;0,020;0,628;2,404;33,016
01.09.2024;CEST;23:00;23:15;MW;50,756;20,068;7,232;39,504;117,560;0,804;0,000;0,000;0,000;0,804
01.09.2024;CEST;23:15;23:30;MW;0,004;0,000;0,000;0,056;0,060;3,056;0,004;0,000;1,684;4,744
01.09.2024;CEST;23:30;23:45;MW;0,000;0,000;0,000;0,000;0,000;2,664;0,044;0,000;4,048;6,756
01.09.2024;CEST;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;0,012;0,000;0,000;0,000;0,012
02.09.2024;CEST;00:00;00:15;MW;0,000;0,000;0,000;0,000;0,000;124,312;1,176;1,928;61,908;189,324
02.09.2024;CEST;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;90,268;0,784;1,000;19,380;111,432
02.09.2024;CEST;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;12,828;0,000;0,228;1,788;14,844
02.09.2024;CEST;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;3,560;0,000;0,036;3,148;6,744
02.09.2024;CEST;01:00;01:15;MW;0,172;0,000;0,040;0,044;0,256;2,488;0,000;0,048;0,072;2,608
02.09.2024;CEST;01:15;01:30;MW;0,008;0,000;0,000;0,000;0,008;14,724;0,000;0,000;1,780;16,504
02.09.2024;CEST;01:30;01:45;MW;0,000;0,000;0,000;0,000;0,000;19,428;0,000;0,000;6,228;25,656
02.09.2024;CEST;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;25,808;0,000;1,164;37,052;64,024
02.09.2024;CEST;02:00;02:15;MW;0,000;0,000;0,000;0,000;0,000;38,500;0,000;0,644;10,628;49,772
02.09.2024;CEST;02:15;02:30;MW;0,000;0,000;0,000;0,000;0,000;17,608;0,000;0,256;8,380;26,244
02.09.2024;CEST;02:30;02:45;MW;0,000;0,000;0,000;0,000;0,000;7,984;0,000;0,104;2,752;10,840
02.09.2024;CEST;02:45;03:00;MW;0,000;0,000;0,000;0,000;0,000;7,932;0,000;0,332;1,148;9,412
02.09.2024;CEST;03:00;03:15;MW;0,152;0,000;0,052;0,072;0,276;0,036;0,000;0,000;0,040;0,076
02.09.2024;CEST;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;13,632;0,000;0,048;2,992;16,672
02.09.2024;CEST;03:30;03:45;MW;0,000;0,000;0,000;0,000;0,000;0,632;0,000;0,036;0,044;0,712
02.09.2024;CEST;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;21,800;0,000;0,596;3,648;26,044
02.09.2024;CEST;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;0,732;0,000;0,112;0,108;0,952
02.09.2024;CEST;04:15;04:30;MW;0,104;0,000;0,040;0,148;0,292;0,080;0,000;0,000;0,000;0,080
02.09.2024;CEST;04:30;04:45;MW;1,584;6,964;0,636;8,192;17,376;0,428;0,000;0,000;0,000;0,428
02.09.2024;CEST;04:45;05:00;MW;0,384;0,000;0,336;0,832;1,552;7,644;0,000;0,060;0,516;8,220
02.09.2024;CEST;05:00;05:15;MW;5,756;3,944;0,528;5,080;15,308;3,804;0,000;0,200;2,636;6,640
02.09.2024;CEST;05:15;05:30;MW;0,008;46,184;1,256;38,392;85,840;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;05:30;05:45;MW;3,524;36,076;1,120;193,700;234,420;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;05:45;06:00;MW;0,144;17,144;0,988;30,872;49,148;6,840;0,000;0,032;22,068;28,940
02.09.2024;CEST;06:00;06:15;MW;3,716;18,648;1,844;150,356;174,564;18,332;0,000;0,176;15,780;34,288
02.09.2024;CEST;06:15;06:30;MW;23,504;20,456;2,556;105,808;152,324;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;06:30;06:45;MW;1,468;49,800;1,780;199,800;252,848;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;06:45;07:00;MW;0,000;6,504;0,160;36,492;43,156;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;07:00;07:15;MW;0,000;14,636;0,128;36,956;51,720;35,952;0,000;0,880;65,112;101,944
02.09.2024;CEST;07:15;07:30;MW;0,236;0,008;0,000;2,828;3,072;3,848;0,000;0,100;2,708;6,656
02.09.2024;CEST;07:30;07:45;MW;0,156;0,888;0,784;19,788;21,616;0,796;0,000;0,000;0,000;0,796
02.09.2024;CEST;07:45;08:00;MW;17,232;23,900;0,700;6,424;48,256;0,008;0,000;0,000;0,000;0,008
02.09.2024;CEST;08:00;08:15;MW;31,176;14,092;0,424;5,820;51,512;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;08:15;08:30;MW;37,188;9,704;0,544;0,120;47,556;3,268;0,000;1,116;1,728;6,112
02.09.2024;CEST;08:30;08:45;MW;1,644;1,608;0,000;0,200;3,452;2,204;0,000;1,748;0,992;4,944
02.09.2024;CEST;08:45;09:00;MW;25,320;43,728;0,304;40,876;110,228;0,100;0,000;0,000;0,008;0,108
02.09.2024;CEST;09:00;09:15;MW;70,156;81,108;0,988;60,204;212,456;0,416;0,000;0,004;0,144;0,564
02.09.2024;CEST;09:15;09:30;MW;53,196;81,868;0,784;110,668;246,516;0,488;0,000;0,272;0,316;1,076
02.09.2024;CEST;09:30;09:45;MW;22,268;32,796;0,324;12,424;67,812;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;09:45;10:00;MW;3,052;26,820;0,252;14,964;45,088;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;10:00;10:15;MW;40,676;33,424;0,000;92,988;167,088;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;10:15;10:30;MW;48,492;101,572;0,384;155,520;305,968;0,272;0,004;0,000;0,004;0,280
02.09.2024;CEST;10:30;10:45;MW;53,980;71,096;0,668;82,152;207,896;0,052;0,004;0,000;0,004;0,060
02.09.2024;CEST;10:45;11:00;MW;101,592;71,012;1,008;234,852;408,464;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;11:00;11:15;MW;27,436;37,664;0,124;62,404;127,628;0,000;0,000;0,080;2,444;2,524
02.09.2024;CEST;11:15;11:30;MW;67,520;94,724;0,000;212,992;375,236;0,000;0,000;0,840;0,016;0,856
02.09.2024;CEST;11:30;11:45;MW;8,128;9,784;0,660;12,376;30,948;0,076;0,000;2,788;0,776;3,640
02.09.2024;CEST;11:45;12:00;MW;0,316;1,640;0,000;0,244;2,200;66,756;4,368;25,880;104,292;201,296
02.09.2024;CEST;12:00;12:15;MW;0,000;0,000;0,000;0,000;0,000;73,068;3,780;3,568;167,844;248,260
02.09.2024;CEST;12:15;12:30;MW;0,000;0,000;0,000;0,000;0,000;62,620;0,300;1,108;34,672;98,700
02.09.2024;CEST;12:30;12:45;MW;0,000;0,000;0,000;0,000;0,000;30,588;0,000;1,236;27,152;58,976
02.09.2024;CEST;12:45;13:00;MW;0,000;0,000;0,000;0,000;0,000;32,268;0,000;1,152;22,076;55,496
02.09.2024;CEST;13:00;13:15;MW;0,000;0,000;0,000;0,000;0,000;15,932;0,000;0,376;3,292;19,600
02.09.2024;CEST;13:15;13:30;MW;0,000;0,280;0,368;0,000;0,648;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;13:30;13:45;MW;0,036;0,000;0,000;0,000;0,036;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;13:45;14:00;MW;0,000;0,000;0,000;0,000;0,000;0,348;0,000;0,000;1,848;2,196
02.09.2024;CEST;14:00;14:15;MW;0,000;0,000;0,000;0,000;0,000;111,120;1,252;4,084;139,812;256,268
02.09.2024;CEST;14:15;14:30;MW;0,000;0,000;0,000;0,000;0,000;96,780;0,000;2,368;156,712;255,860
02.09.2024;CEST;14:30;14:45;MW;0,000;0,000;0,000;0,000;0,000;13,984;0,000;0,088;1,876;15,948
02.09.2024;CEST;14:45;15:00;MW;0,000;0,000;0,000;0,000;0,000;20,684;0,000;0,276;11,224;32,184
02.09.2024;CEST;15:00;15:15;MW;0,000;0,000;0,000;0,000;0,000;89,980;0,000;1,100;78,080;169,160
02.09.2024;CEST;15:15;15:30;MW;0,000;0,000;0,000;0,000;0,000;16,304;0,000;0,204;10,028;26,536
02.09.2024;CEST;15:30;15:45;MW;0,000;0,000;0,000;0,000;0,000;3,164;2,520;0,004;0,000;5,688
02.09.2024;CEST;15:45;16:00;MW;0,200;30,208;13,468;38,192;82,068;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;16:00;16:15;MW;0,236;11,904;1,012;13,424;26,576;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;16:15;16:30;MW;10,880;44,964;16,168;100,360;172,372;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;16:30;16:45;MW;4,324;79,896;26,232;221,668;332,120;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;16:45;17:00;MW;13,932;65,180;28,768;172,764;280,644;10,568;0,220;0,200;52,884;63,872
02.09.2024;CEST;17:00;17:15;MW;2,884;18,052;3,164;18,272;42,372;16,060;0,488;1,088;36,308;53,944
02.09.2024;CEST;17:15;17:30;MW;0,360;6,448;1,996;11,684;20,488;11,496;16,128;4,084;29,704;61,412
02.09.2024;CEST;17:30;17:45;MW;1,936;20,324;12,980;51,860;87,100;0,048;0,000;0,168;0,024;0,240
02.09.2024;CEST;17:45;18:00;MW;0,280;22,428;13,788;68,444;104,940;0,344;0,312;0,636;0,020;1,312
02.09.2024;CEST;18:00;18:15;MW;2,076;14,288;13,708;36,380;66,452;0,000;6,480;1,296;1,940;9,716
02.09.2024;CEST;18:15;18:30;MW;0,688;3,820;32,120;247,864;284,492;4,404;11,292;2,120;26,792;44,608
02.09.2024;CEST;18:30;18:45;MW;0,008;0,896;26,748;220,300;247,952;2,864;3,812;0,000;0,336;7,012
02.09.2024;CEST;18:45;19:00;MW;0,172;1,136;25,464;79,896;106,668;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;19:00;19:15;MW;0,000;35,212;26,332;31,460;93,004;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;19:15;19:30;MW;0,000;0,000;0,100;0,000;0,100;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;19:30;19:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
02.09.2024;CEST;19:45;20:00;MW;0,000;0,000;0,000;0,000;0,000;2,220;18,728;0,136;21,868;42,952
02.09.2024;CEST;20:00;20:15;MW;0,000;0,000;0,000;0,000;0,000;1,424;21,340;0,016;15,632;38,412
02.09.2024;CEST;20:15;20:30;MW;0,368;1,164;0,000;4,052;5,584;1,376;21,988;0,068;21,952;45,384
02.09.2024;CEST;20:30;20:45;MW;0,000;0,000;0,000;0,000;0,000;17,304;60,960;0,828;82,580;161,672
02.09.2024;CEST;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;23,252;56,256;0,796;86,972;167,276
02.09.2024;CEST;21:00;21:15;MW;0,148;0,000;0,000;0,000;0,148;17,800;46,160;0,268;63,968;128,196
02.09.2024;CEST;21:15;21:30;MW;0,000;0,000;0,000;0,000;0,000;39,676;79,484;2,212;152,376;273,748
02.09.2024;CEST;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;33,496;72,044;2,124;143,840;251,504
02.09.2024;CEST;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;8,816;55,768;0,952;55,516;121,052
02.09.2024;CEST;22:00;22:15;MW;0,000;0,000;0,260;24,580;24,840;0,448;11,104;0,064;6,444;18,060
02.09.2024;CEST;22:15;22:30;MW;0,000;0,000;0,000;0,000;0,000;0,016;1,460;0,000;0,692;2,168
02.09.2024;CEST;22:30;22:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,020;0,000;0,000;0,020
02.09.2024;CEST;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,552;0,000;0,000;0,552
02.09.2024;CEST;23:00;23:15;MW;0,000;0,000;0,000;0,000;0,000;9,776;12,112;0,404;46,332;68,624
02.09.2024;CEST;23:15;23:30;MW;0,000;0,000;0,000;0,000;0,000;82,412;129,888;2,144;381,824;596,268
02.09.2024;CEST;23:30;23:45;MW;0,000;0,000;0,000;0,000;0,000;15,124;80,548;0,400;70,060;166,132
02.09.2024;CEST;23:45;00:00;MW;0,000;0,000;0,000;0,172;0,172;1,900;17,148;0,000;8,068;27,116
03.09.2024;CEST;00:00;00:15;MW;0,000;0,000;0,000;0,000;0,000;1,344;24,336;0,388;55,112;81,180
03.09.2024;CEST;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;0,220;26,224;0,004;39,620;66,068
03.09.2024;CEST;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;0,668;21,724;0,000;15,748;38,140
03.09.2024;CEST;00:45;01:00;MW;0,004;0,000;0,000;0,000;0,004;0,000;0,000;0,000;0,000;0,000
03.09.2024;CEST;01:00;01:15;MW;10,372;11,500;2,044;276,160;300,076;0,000;0,000;0,000;0,000;0,000
03.09.2024;CEST;01:15;01:30;MW;12,088;0,220;1,360;82,196;95,864;0,000;0,000;0,000;0,000;0,000
03.09.2024;CEST;01:30;01:45;MW;5,028;0,124;0,220;68,224;73,596;0,000;0,000;0,000;0,000;0,000
03.09.2024;CEST;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;1,324;0,928;0,096;0,588;2,936
03.09.2024;CEST;02:00;02:15;MW;0,000;0,000;0,000;0,000;0,000;1,892;18,676;0,260;0,036;20,864
03.09.2024;CEST;02:15;02:30;MW;0,000;0,000;0,000;0,000;0,000;0,644;8,896;0,228;0,056;9,824
03.09.2024;CEST;02:30;02:45;MW;8,352;6,348;0,480;6,792;21,972;0,012;0,004;0,000;0,000;0,016
03.09.2024;CEST;02:45;03:00;MW;0,000;0,000;0,000;0,000;0,000;0,380;0,284;0,000;0,404;1,068
03.09.2024;CEST;03:00;03:15;MW;10,636;11,764;0,848;22,292;45,540;0,000;0,956;0,024;0,124;1,104
03.09.2024;CEST;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;0,568;8,488;0,168;0,628;9,852
03.09.2024;CEST;03:30;03:45;MW;0,692;0,000;0,332;0,000;1,024;0,168;32,792;0,156;5,432;38,548
03.09.2024;CEST;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;35,688;0,160;0,940;36,788
03.09.2024;CEST;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;15,556;147,516;1,440;109,856;274,368
03.09.2024;CEST;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;50,652;167,784;2,888;154,256;375,580
03.09.2024;CEST;04:30;04:45;MW;0,000;0,000;0,000;0,000;0,000;4,904;55,264;0,668;16,500;77,336
03.09.2024;CEST;04:45;05:00;MW;0,012;0,000;0,000;0,000;0,012;22,812;79,372;1,096;38,716;141,996
03.09.2024;CEST;05:00;05:15;MW;0,036;0,000;0,000;0,000;0,036;20,376;106,436;0,408;51,556;178,776
03.09.2024;CEST;05:15;05:30;MW;10,336;9,592;9,968;21,928;51,824;1,296;0,376;0,000;0,312;1,984
03.09.2024;CEST;05:30;05:45;MW;21,740;3,944;5,972;24,112;55,768;0,004;0,356;0,000;0,036;0,396
03.09.2024;CEST;05:45;06:00;MW;30,460;11,840;14,428;35,004;91,732;0,152;0,252;0,000;0,620;1,024
03.09.2024;CEST;06:00;06:15;MW;83,448;53,784;37,032;352,276;526,540;0,000;0,000;0,000;0,000;0,000
03.09.2024;CEST;06:15;06:30;MW;144,312;62,404;40,728;307,284;554,728;0,000;0,000;0,000;0,000;0,000
03.09.2024;CEST;06:30;06:45;MW;105,508;41,508;26,172;77,424;250,612;0,000;0,000;0,000;0,000;0,000
03.09.2024;CEST;06:45;07:00;MW;14,668;17,728;4,904;20,532;57,832;0,000;0,000;0,000;0,000;0,000
03.09.2024;CEST;07:00;07:15;MW;3,252;3,204;2,396;287,936;296,788;0,000;0,000;0,000;0,000;0,000
03.09.2024;CEST;07:15;07:30;MW;0,428;2,020;0,756;193,264;196,468;0,000;0,000;0,000;0,000;0,000
03.09.2024;CEST;07:30;07:45;MW;0,356;3,992;0,420;100,036;104,804;0,000;0,000;0,000;0,000;0,000
