Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ)
01.03.2024;CET;13:00;13:15;MW;0,000;0,000;0,000;0,000;0,000;0,668;0,104;0,344;3,128;4,244
01.03.2024;CET;13:15;13:30;MW;0,644;0,048;0,248;0,144;1,084;0,372;0,000;0,796;0,044;1,212
01.03.2024;CET;13:30;13:45;MW;19,536;0,132;2,896;4,436;27,000;0,000;0,048;0,000;0,000;0,048
01.03.2024;CET;13:45;14:00;MW;0,124;0,004;0,008;0,012;0,148;0,056;0,000;0,000;0,044;0,100
01.03.2024;CET;14:00;14:15;MW;2,576;0,032;0,332;0,380;3,320;14,048;1,692;3,016;8,636;27,392
01.03.2024;CET;14:15;14:30;MW;1,844;0,148;0,172;0,392;2,556;0,000;0,000;0,000;0,000;0,000
01.03.2024;CET;14:30;14:45;MW;0,476;0,172;0,708;0,432;1,788;0,000;0,000;0,000;0,000;0,000
01.03.2024;CET;14:45;15:00;MW;0,000;0,000;0,000;0,000;0,000;21,336;0,812;8,156;38,824;69,128
01.03.2024;CET;15:00;15:15;MW;0,000;0,000;0,000;0,000;0,000;0,420;0,536;4,824;2,804;8,584
01.03.2024;CET;15:15;15:30;MW;0,000;0,000;0,000;0,000;0,000;11,256;0,000;9,312;5,016;25,584
01.03.2024;CET;15:30;15:45;MW;0,000;0,000;0,000;0,000;0,000;22,636;0,000;10,452;28,404;61,492
01.03.2024;CET;15:45;16:00;MW;0,000;0,000;0,000;0,000;0,000;36,936;0,000;15,080;43,952;95,968
01.03.2024;CET;16:00;16:15;MW;0,000;0,000;0,000;0,000;0,000;61,932;0,000;13,420;23,080;98,432
01.03.2024;CET;16:15;16:30;MW;0,000;0,000;0,000;0,000;0,000;104,304;59,476;18,916;187,100;369,796
01.03.2024;CET;16:30;16:45;MW;0,000;0,000;0,000;0,000;0,000;72,584;67,544;24,040;364,716;528,884
01.03.2024;CET;16:45;17:00;MW;0,000;0,000;0,000;0,000;0,000;49,168;35,496;8,836;118,044;211,544
01.03.2024;CET;17:00;17:15;MW;0,008;0,000;0,012;0,000;0,020;3,028;10,552;2,944;12,884;29,408
01.03.2024;CET;17:15;17:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;6,884;0,768;5,024;12,676
01.03.2024;CET;17:30;17:45;MW;3,740;0,068;0,172;0,372;4,352;13,064;10,596;3,004;24,612;51,276
01.03.2024;CET;17:45;18:00;MW;24,788;9,028;1,760;109,260;144,836;0,000;0,000;0,000;0,000;0,000
01.03.2024;CET;18:00;18:15;MW;33,100;4,892;1,940;37,964;77,896;0,000;0,000;0,000;0,000;0,000
01.03.2024;CET;18:15;18:30;MW;105,596;10,308;6,220;166,540;288,664;0,000;0,000;0,000;0,000;0,000
01.03.2024;CET;18:30;18:45;MW;126,032;38,916;5,484;81,180;251,612;0,000;0,000;0,000;0,000;0,000
01.03.2024;CET;18:45;19:00;MW;35,872;0,928;1,548;0,300;38,648;0,000;0,000;0,000;0,000;0,000
01.03.2024;CET;19:00;19:15;MW;1,392;0,080;0,120;0,148;1,740;0,000;0,000;0,000;0,000;0,000
01.03.2024;CET;19:15;19:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;4,008;0,580;1,892;6,480
01.03.2024;CET;19:30;19:45;MW;0,000;0,000;0,000;0,000;0,000;3,248;15,616;3,676;25,860;48,400
01.03.2024;CET;19:45;20:00;MW;0,036;0,000;0,000;0,000;0,036;6,220;0,156;6,484;59,892;72,752
01.03.2024;CET;20:00;20:15;MW;49,456;10,252;2,180;55,436;117,324;0,000;0,012;5,160;6,972;12,144
01.03.2024;CET;20:15;20:30;MW;10,168;3,932;0,092;17,068;31,260;0,000;0,000;21,364;76,120;97,484
01.03.2024;CET;20:30;20:45;MW;4,768;3,440;0,256;0,240;8,704;0,000;0,116;26,560;38,188;64,864
01.03.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;1,332;33,152;26,164;60,648
01.03.2024;CET;21:00;21:15;MW;0,392;0,248;0,332;0,000;0,972;0,000;0,000;1,644;0,568;2,212
01.03.2024;CET;21:15;21:30;MW;24,804;9,448;1,560;57,348;93,160;0,000;3,828;15,240;74,148;93,216
01.03.2024;CET;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;8,516;46,496;104,728;159,740
01.03.2024;CET;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;5,956;37,104;82,452;125,512
01.03.2024;CET;22:00;22:15;MW;18,172;7,332;2,468;59,596;87,568;0,000;0,140;0,856;0,320;1,316
01.03.2024;CET;22:15;22:30;MW;0,620;5,912;1,912;49,044;57,488;0,000;0,000;0,076;0,000;0,076
01.03.2024;CET;22:30;22:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;3,256;17,556;68,624;89,436
01.03.2024;CET;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;2,188;11,640;12,264;26,092
01.03.2024;CET;23:00;23:15;MW;24,904;6,808;7,880;103,008;142,600;0,000;0,000;0,020;0,000;0,020
01.03.2024;CET;23:15;23:30;MW;0,000;0,000;0,248;0,848;1,096;0,000;0,000;0,000;0,000;0,000
01.03.2024;CET;23:30;23:45;MW;0,000;1,964;5,116;22,520;29,600;0,000;0,020;0,000;0,000;0,020
01.03.2024;CET;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;2,056;11,728;38,900;52,684
02.03.2024;CET;00:00;00:15;MW;0,176;0,000;0,000;0,000;0,176;0,000;0,508;5,584;3,168;9,260
02.03.2024;CET;00:15;00:30;MW;4,792;0,128;1,196;5,948;12,064;0,040;0,004;0,008;0,000;0,052
02.03.2024;CET;00:30;00:45;MW;2,112;1,912;2,300;6,116;12,440;0,600;0,004;0,004;0,000;0,608
02.03.2024;CET;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;5,572;14,196;31,400;51,168
02.03.2024;CET;01:00;01:15;MW;10,832;2,016;3,256;11,912;28,016;0,000;0,140;0,608;0,168;0,916
02.03.2024;CET;01:15;01:30;MW;36,876;6,664;10,928;117,404;171,872;0,000;0,000;0,000;0,000;0,000
02.03.2024;CET;01:30;01:45;MW;3,324;0,856;3,360;9,328;16,868;0,008;0,000;0,000;0,000;0,008
02.03.2024;CET;01:45;02:00;MW;5,148;0,412;1,008;2,616;9,184;0,000;0,000;0,000;0,000;0,000
02.03.2024;CET;02:00;02:15;MW;9,588;1,248;3,948;41,580;56,364;0,000;0,000;0,000;0,000;0,000
02.03.2024;CET;02:15;02:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,040;0,000;0,000;0,040
02.03.2024;CET;02:30;02:45;MW;0,640;0,020;0,048;0,000;0,708;0,000;0,004;0,000;0,000;0,004
02.03.2024;CET;02:45;03:00;MW;19,044;1,932;8,236;50,264;79,476;0,000;0,000;0,000;0,000;0,000
02.03.2024;CET;03:00;03:15;MW;0,000;0,000;0,904;0,000;0,904;2,272;4,768;5,352;0,604;12,996
02.03.2024;CET;03:15;03:30;MW;0,000;0,000;0,000;0,000;0,000;3,416;13,196;27,300;98,876;142,788
02.03.2024;CET;03:30;03:45;MW;0,000;0,000;0,000;0,000;0,000;0,508;8,632;18,184;27,140;54,464
02.03.2024;CET;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;0,012;6,420;7,392;4,788;18,612
02.03.2024;CET;04:00;04:15;MW;0,128;0,000;0,008;0,000;0,136;1,892;0,696;0,204;0,164;2,956
02.03.2024;CET;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;2,276;4,116;4,152;0,000;10,544
02.03.2024;CET;04:30;04:45;MW;0,708;0,000;0,456;0,000;1,164;0,036;2,944;1,560;0,000;4,540
02.03.2024;CET;04:45;05:00;MW;1,400;0,000;0,980;0,476;2,856;0,000;0,000;0,000;0,000;0,000
02.03.2024;CET;05:00;05:15;MW;0,000;0,000;0,000;0,000;0,000;0,000;1,904;0,500;0,024;2,428
02.03.2024;CET;05:15;05:30;MW;26,816;0,688;5,668;36,624;69,796;0,000;2,904;1,732;0,784;5,420
02.03.2024;CET;05:30;05:45;MW;0,012;0,124;1,124;0,000;1,260;0,000;3,272;1,720;0,576;5,568
02.03.2024;CET;05:45;06:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;1,472;0,988;0,000;2,460
02.03.2024;CET;06:00;06:15;MW;0,000;0,000;0,000;0,000;0,000;0,000;3,888;3,152;0,388;7,428
02.03.2024;CET;06:15;06:30;MW;0,020;0,000;0,068;0,000;0,088;0,072;0,500;0,176;0,000;0,748
02.03.2024;CET;06:30;06:45;MW;0,008;0,000;0,000;0,000;0,008;0,000;1,252;1,744;0,000;2,996
02.03.2024;CET;06:45;07:00;MW;0,020;0,000;0,000;0,000;0,020;0,540;1,716;1,836;3,964;8,056
02.03.2024;CET;07:00;07:15;MW;0,560;0,000;0,000;0,000;0,560;0,024;6,392;4,804;1,604;12,824
02.03.2024;CET;07:15;07:30;MW;0,176;0,000;0,000;0,000;0,176;0,240;3,480;3,736;0,772;8,228
02.03.2024;CET;07:30;07:45;MW;3,228;0,048;0,368;0,000;3,644;0,052;0,108;0,032;0,000;0,192
02.03.2024;CET;07:45;08:00;MW;8,040;0,760;2,280;3,468;14,548;0,320;0,076;0,016;0,000;0,412
02.03.2024;CET;08:00;08:15;MW;2,300;0,044;0,800;0,032;3,176;0,000;0,016;0,000;0,000;0,016
02.03.2024;CET;08:15;08:30;MW;0,096;0,044;0,060;0,000;0,200;0,000;0,044;0,048;0,000;0,092
02.03.2024;CET;08:30;08:45;MW;0,000;0,004;0,000;0,092;0,096;0,740;0,044;0,000;0,000;0,784
02.03.2024;CET;08:45;09:00;MW;0,944;0,000;0,048;0,032;1,024;0,384;0,052;0,116;0,000;0,552
02.03.2024;CET;09:00;09:15;MW;0,036;0,000;0,020;0,000;0,056;0,944;0,844;0,404;0,188;2,380
02.03.2024;CET;09:15;09:30;MW;0,020;0,000;0,000;0,000;0,020;1,756;2,368;1,172;0,000;5,296
02.03.2024;CET;09:30;09:45;MW;1,632;0,008;0,404;1,256;3,300;1,360;4,484;3,508;0,000;9,352
02.03.2024;CET;09:45;10:00;MW;2,696;0,000;0,248;0,424;3,368;0,036;0,536;0,572;0,000;1,144
02.03.2024;CET;10:00;10:15;MW;0,120;0,004;0,064;0,208;0,396;0,664;3,516;1,576;1,856;7,612
02.03.2024;CET;10:15;10:30;MW;0,012;0,000;0,000;0,000;0,012;1,960;22,820;34,416;73,536;132,732
02.03.2024;CET;10:30;10:45;MW;0,000;0,000;0,000;0,000;0,000;0,052;25,440;42,596;76,664;144,752
02.03.2024;CET;10:45;11:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;9,412;15,508;12,556;37,476
02.03.2024;CET;11:00;11:15;MW;0,744;0,000;0,908;3,396;5,048;0,000;11,940;10,884;31,648;54,472
02.03.2024;CET;11:15;11:30;MW;0,000;0,000;0,000;0,000;0,000;2,592;34,964;55,308;458,844;551,708
02.03.2024;CET;11:30;11:45;MW;0,000;0,000;0,000;0,000;0,000;19,780;65,688;86,248;708,764;880,480
02.03.2024;CET;11:45;12:00;MW;0,000;0,000;0,000;0,000;0,000;5,528;46,320;75,856;456,896;584,600
02.03.2024;CET;12:00;12:15;MW;0,000;0,000;0,000;0,000;0,000;0,000;35,976;65,180;524,852;626,008
02.03.2024;CET;12:15;12:30;MW;0,000;0,000;0,000;0,000;0,000;15,836;85,560;88,784;777,956;968,136
02.03.2024;CET;12:30;12:45;MW;1,280;0,000;0,000;0,000;1,280;5,912;53,684;66,512;452,732;578,840
02.03.2024;CET;12:45;13:00;MW;0,000;0,000;0,000;0,000;0,000;15,624;68,260;80,392;401,632;565,908
02.03.2024;CET;13:00;13:15;MW;0,144;0,000;0,012;3,140;3,296;0,000;21,460;24,804;127,384;173,648
02.03.2024;CET;13:15;13:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;24,296;28,552;157,052;209,900
02.03.2024;CET;13:30;13:45;MW;0,000;0,000;0,000;0,000;0,000;0,072;41,640;52,368;498,428;592,508
02.03.2024;CET;13:45;14:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;35,284;46,496;329,768;411,548
02.03.2024;CET;14:00;14:15;MW;0,000;0,000;0,000;0,000;0,000;0,000;10,688;13,504;52,780;76,972
02.03.2024;CET;14:15;14:30;MW;0,000;0,000;0,000;0,000;0,000;0,000;26,144;27,064;64,292;117,500
02.03.2024;CET;14:30;14:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;20,236;21,008;78,112;119,356
02.03.2024;CET;14:45;15:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;33,020;40,700;263,360;337,080
02.03.2024;CET;15:00;15:15;MW;0,000;0,000;0,000;0,000;0,000;0,000;17,700;15,452;54,832;87,984
02.03.2024;CET;15:15;15:30;MW;0,000;0,000;0,000;0,000;0,000;29,688;26,968;29,956;184,908;271,520
02.03.2024;CET;15:30;15:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;19,672;21,708;132,028;173,408
02.03.2024;CET;15:45;16:00;MW;0,000;0,000;0,000;0,000;0,000;1,476;1,192;1,236;0,044;3,948
02.03.2024;CET;16:00;16:15;MW;0,000;0,000;0,000;0,000;0,000;315,152;12,100;16,632;52,976;396,860
02.03.2024;CET;16:15;16:30;MW;0,000;0,012;0,148;1,012;1,172;261,880;0,004;0,028;289,496;551,408
02.03.2024;CET;16:30;16:45;MW;0,252;0,184;2,936;28,056;31,428;13,056;0,000;1,332;0,516;14,904
02.03.2024;CET;16:45;17:00;MW;0,352;0,080;0,704;1,908;3,044;10,812;0,000;1,272;3,904;15,988
02.03.2024;CET;17:00;17:15;MW;0,000;0,000;0,000;0,000;0,000;113,420;0,000;23,260;248,128;384,808
02.03.2024;CET;17:15;17:30;MW;0,000;0,000;0,000;0,000;0,000;96,920;0,544;21,700;324,620;443,784
02.03.2024;CET;17:30;17:45;MW;10,168;0,152;0,348;2,028;12,696;38,204;0,000;10,744;47,392;96,340
02.03.2024;CET;17:45;18:00;MW;18,132;0,096;2,612;0,348;21,188;0,000;0,000;0,000;0,000;0,000
02.03.2024;CET;18:00;18:15;MW;0,004;0,000;0,004;0,000;0,008;93,648;0,000;28,432;109,408;231,488
02.03.2024;CET;18:15;18:30;MW;1,000;0,000;0,296;0,012;1,308;18,436;0,000;9,736;23,596;51,768
02.03.2024;CET;18:30;18:45;MW;0,000;0,000;0,000;0,000;0,000;127,924;0,000;30,576;245,592;404,092
02.03.2024;CET;18:45;19:00;MW;0,000;0,000;0,000;0,000;0,000;101,200;0,000;34,548;293,320;429,068
02.03.2024;CET;19:00;19:15;MW;0,000;0,000;0,000;0,000;0,000;122,564;0,032;36,952;499,632;659,180
02.03.2024;CET;19:15;19:30;MW;0,000;0,000;0,000;0,000;0,000;118,160;0,596;37,028;541,424;697,208
02.03.2024;CET;19:30;19:45;MW;0,000;0,000;0,000;0,000;0,000;107,096;1,320;31,468;360,432;500,316
02.03.2024;CET;19:45;20:00;MW;0,000;0,000;0,000;0,000;0,000;228,080;5,032;38,716;386,836;658,664
02.03.2024;CET;20:00;20:15;MW;0,004;0,616;1,764;1,548;3,932;18,284;0,000;5,476;98,972;122,732
02.03.2024;CET;20:15;20:30;MW;32,580;5,532;9,932;213,536;261,580;8,304;0,000;3,984;60,192;72,480
02.03.2024;CET;20:30;20:45;MW;0,968;3,012;3,024;14,536;21,540;4,944;0,000;5,908;46,224;57,076
02.03.2024;CET;20:45;21:00;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
02.03.2024;CET;21:00;21:15;MW;20,716;14,384;11,024;550,600;596,724;0,000;0,000;0,000;0,000;0,000
02.03.2024;CET;21:15;21:30;MW;12,328;7,248;10,004;320,676;350,256;0,000;0,000;0,160;43,940;44,100
02.03.2024;CET;21:30;21:45;MW;0,000;2,180;3,692;26,756;32,628;0,000;0,000;0,000;6,076;6,076
02.03.2024;CET;21:45;22:00;MW;0,000;2,412;3,864;16,456;22,732;0,000;0,000;0,548;28,188;28,736
02.03.2024;CET;22:00;22:15;MW;0,000;1,896;9,024;118,316;129,236;0,000;0,000;0,096;29,180;29,276
02.03.2024;CET;22:15;22:30;MW;0,000;0,700;2,404;19,960;23,064;5,344;0,764;10,036;69,184;85,328
02.03.2024;CET;22:30;22:45;MW;0,000;0,692;1,328;19,932;21,952;15,588;0,600;18,764;133,872;168,824
02.03.2024;CET;22:45;23:00;MW;0,000;0,000;0,000;0,000;0,000;16,096;0,408;32,448;248,524;297,476
02.03.2024;CET;23:00;23:15;MW;0,000;0,000;0,012;0,068;0,080;0,000;0,000;0,500;8,248;8,748
02.03.2024;CET;23:15;23:30;MW;0,000;0,000;0,000;0,000;0,000;2,644;0,132;0,256;35,288;38,320
02.03.2024;CET;23:30;23:45;MW;0,000;0,000;0,000;0,000;0,000;42,016;0,608;13,440;170,600;226,664
02.03.2024;CET;23:45;00:00;MW;0,000;0,000;0,000;0,000;0,000;123,800;12,312;33,340;84,536;253,988
03.03.2024;CET;00:00;00:15;MW;0,000;0,000;0,000;0,000;0,000;1,980;0,192;2,996;2,664;7,832
03.03.2024;CET;00:15;00:30;MW;0,000;0,000;0,000;0,000;0,000;0,980;2,776;5,372;1,444;10,572
03.03.2024;CET;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;2,524;8,236;9,756;63,288;83,804
03.03.2024;CET;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;4,308;17,108;17,580;265,328;304,324
03.03.2024;CET;01:00;01:15;MW;0,412;0,056;0,208;1,240;1,916;1,660;4,032;5,672;8,864;20,228
03.03.2024;CET;01:15;01:30;MW;1,476;0,004;0,008;1,816;3,304;1,568;5,920;5,152;2,404;15,044
03.03.2024;CET;01:30;01:45;MW;0,000;0,000;0,000;0,000;0,000;3,104;17,616;16,164;123,744;160,628
03.03.2024;CET;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;0,060;17,700;16,612;181,964;216,336
03.03.2024;CET;02:00;02:15;MW;53,936;2,192;4,184;193,092;253,404;0,000;1,204;1,496;0,368;3,068
03.03.2024;CET;02:15;02:30;MW;26,584;0,708;2,752;48,080;78,124;0,000;0,000;0,000;0,000;0,000
03.03.2024;CET;02:30;02:45;MW;1,356;0,104;0,428;0,796;2,684;0,000;0,000;0,000;0,000;0,000
03.03.2024;CET;02:45;03:00;MW;0,000;0,000;0,000;0,000;0,000;0,704;1,660;0,348;0,024;2,736
03.03.2024;CET;03:00;03:15;MW;9,056;1,384;0,780;1,708;12,928;0,048;0,972;0,316;0,000;1,336
03.03.2024;CET;03:15;03:30;MW;0,096;0,016;0,060;0,004;0,176;0,056;0,000;0,000;0,000;0,056
03.03.2024;CET;03:30;03:45;MW;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
03.03.2024;CET;03:45;04:00;MW;0,000;0,000;0,000;0,000;0,000;2,072;0,056;0,012;0,000;2,140
03.03.2024;CET;04:00;04:15;MW;0,000;0,000;0,000;0,000;0,000;0,000;3,796;3,568;3,104;10,468
03.03.2024;CET;04:15;04:30;MW;0,000;0,000;0,000;0,000;0,000;0,112;0,624;0,536;0,132;1,404
03.03.2024;CET;04:30;04:45;MW;0,156;0,000;0,004;0,728;0,888;0,312;0,756;0,496;0,032;1,596
03.03.2024;CET;04:45;05:00;MW;1,212;0,000;0,888;9,200;11,300;0,620;0,176;0,176;0,196;1,168
03.03.2024;CET;05:00;05:15;MW;16,824;3,592;1,288;39,548;61,252;0,020;0,344;0,584;0,476;1,424
03.03.2024;CET;05:15;05:30;MW;6,644;12,808;2,732;74,708;96,892;0,000;0,000;0,172;0,000;0,172
03.03.2024;CET;05:30;05:45;MW;6,148;9,324;3,076;90,452;109,000;0,000;0,000;0,000;0,000;0,000
03.03.2024;CET;05:45;06:00;MW;5,548;15,068;4,340;172,728;197,684;0,000;0,000;0,000;0,000;0,000
03.03.2024;CET;06:00;06:15;MW;5,936;17,660;4,444;203,024;231,064;0,000;0,000;0,000;0,000;0,000
03.03.2024;CET;06:15;06:30;MW;2,292;6,620;0,836;43,444;53,192;0,192;0,188;0,320;0,024;0,724
03.03.2024;CET;06:30;06:45;MW;0,000;0,000;0,000;0,008;0,008;15,428;12,892;19,352;199,872;247,544
03.03.2024;CET;06:45;07:00;MW;0,000;0,000;0,000;0,000;0,000;11,772;18,336;26,828;182,040;238,976
03.03.2024;CET;07:00;07:15;MW;0,000;0,000;0,000;0,000;0,000;3,632;5,436;9,188;13,344;31,600
03.03.2024;CET;07:15;07:30;MW;0,348;0,796;0,364;0,552;2,060;5,228;3,192;4,880;0,000;13,300
03.03.2024;CET;07:30;07:45;MW;0,564;0,000;0,140;0,016;0,720;0,420;0,460;0,396;0,000;1,276
03.03.2024;CET;07:45;08:00;MW;7,228;0,200;0,564;4,296;12,288;0,000;0,000;0,000;0,000;0,000
03.03.2024;CET;08:00;08:15;MW;31,740;1,404;4,180;56,564;93,888;0,000;0,000;0,000;0,000;0,000
